clean_line1,clean_line2,line3,city,zip_code,label,phone,year,major_city,state,chain,address_standardized_ON_parenthesis,address_standardized_OFF_parenthesis,Address_Type,Exit_Number,Exit_From_Address,Exit_From_Label,Flagged,Flag_Reason,Is_Unclear_OCR,Main_Road,Secondary_Road,Exit_Number_2,Exit_Number_3,Tertiary_Road
"Avondale , 85323 Pilot Travel Center # 459",623-936-0900 I-10 Exit 133 A,HRS HRS XL,Avondale,85323,Pilot Travel Center # 459,623-936-0900,2006,Avondale,AZ,Pilot,,I-10 Exit 133 A,Exit,133,133,,False,,False,I-10,,,,
"Avondale , 85323 Pilot Travel Center . All rights # 459 reserved .",623-936-0900 I-10 Exit 133 A,,Avondale,85323,Pilot Travel Center . All rights # 459 reserved .,623-936-0900,2007,Avondale,AZ,Pilot,,I-10 Exit 133 A,Exit,133,133,,False,,False,I-10,,,,
"Avondale , 85323 Pilot Travel Center # 459",4 623-936-0900 I-10 Exit 133 A,24 HRS XL,Avondale,85323,Pilot Travel Center # 459,623-936-0900,2008,Avondale,AZ,Pilot,,I-10 Exit 133 A,Exit,133,133,,False,,False,I-10,,,,
Avondale ( 85323 ) Pilot Travel Center # 459,623-936-0900 I-10 Exit 133 A Pilot,Pilot 24 m XL <U+25A1> D,Avondale,85323,Pilot Travel Center # 459,623-936-0900,2014,Avondale,AZ,Pilot,,I-10 Exit 133 A Pilot,Exit,133,133,,False,,False,I-10,,,,
Avondale ( 85323 ) Pilot Travel Center # 459,623-936-0900 I-10 Exit 133 A pilot,24 XL,Avondale,85323,Pilot Travel Center # 459,623-936-0900,2015,Avondale,AZ,Pilot,,I-10 Exit 133 A pilot,Exit,133,133,,False,,False,I-10,,,,
Avondale ( 85323 ) Pilot Travel Center # 459,4 623-936-0900 I-10 Exit 133 A plat 24,24 <U+2610> XL 24,Avondale,85323,Pilot Travel Center # 459,623-936-0900,2016,Avondale,AZ,Pilot,,I-10 Exit 133 A plat 24,Exit,133,133,,False,,False,I-10,,,,
"Buckeye , 85326 Love's Travel Stop # 280",623-386-6926 I-10 Exit 114,M SOO,Buckeye,85326,Love's Travel Stop # 280,623-386-6926,2006,Buckeye,AZ,Love's,,I-10 Exit 114,Exit,114,114,,False,,False,I-10,,,,
"Buckeye , 85326 Love's Travel Stop # ) 280",623-386-6926 I-10 Exit 114,HRS M,Buckeye,85326,Love's Travel Stop # ) 280,623-386-6926,2007,Buckeye,AZ,Love's,,I-10 Exit 114,Exit,114,114,,False,,False,I-10,,,,
"Buckeye , 85326 Love's Travel Stop # 280",3 623-386-6926 I-10 Exit 114,HRS 24 M,Buckeye,85326,Love's Travel Stop # 280,623-386-6926,2008,Buckeye,AZ,Love's,,I-10 Exit 114,Exit,114,114,,False,,False,I-10,,,,
G Buckeye ( 85326 ) Love's Travel Stop # 280,623-386-6926 I-10 Exit 114 ( Miller Rd S ),"24 "" M",Buckeye,85326,Love's Travel Stop # 280,623-386-6926,2014,Buckeye,AZ,Love's,( Miller Rd S ),I-10 Exit 114 ,Exit,114,114,,False,,False,I-10,,,,
Buckeye ( 85326 ) Love's I-10 Exit Travel 302 Stop ( AZ 90 # 280 ),623-386-6926 I-10 Exit 114 ( Miller Rd S ),24 M,Buckeye,85326,Love's I-10 Exit Travel 302 Stop ( AZ 90 # 280 ),623-386-6926,2015,Buckeye,AZ,Love's,( Miller Rd S ),I-10 Exit 114 ,Exit,114,114,,False,,False,I-10,,,,
G Buckeye ( 85326 ) Love's Travel Stop # 280,623-386-6926 I-10 Exit 114 ( Miller Rd S ),M 24,Buckeye,85326,Love's Travel Stop # 280,623-386-6926,2016,Buckeye,AZ,Love's,( Miller Rd S ),I-10 Exit 114 ,Exit,114,114,,False,,False,I-10,,,,
"Ehrenberg , 85334 J Travel Plaza # 0500250",928-923-9600 Flying I-10 Exit 1 ( S Frontage Rd ),,Ehrenberg,85334,J Travel Plaza # 0500250,928-923-9600,2006,Ehrenberg,AZ,,( S Frontage Rd ),Flying I-10 Exit 1 ,Exit,1,1,,True,unclear address_standardized_OFF_parenthesis,True,I-10,,,,
"Ehrenberg , 85334 Flying J Travel Plaza # 0500250",928-923-9600 I-10 Exit 1 ( S Frontage ) #,FRS XL 464,Ehrenberg,85334,Flying J Travel Plaza # 0500250,928-923-9600,2007,Ehrenberg,AZ,Flying J,( S Frontage ) #,I-10 Exit 1 ,Exit,1,1,,False,,False,I-10,,,,
", 85334 Flying J Travel Plaza # 0500250",FEhrenberg 1928-923-9600 I-10 Exit 1 ( S Frontage Rd ) #,24 HRS XL 24 HRS,,85334,Flying J Travel Plaza # 0500250,928-923-9600,2008,Ehrenberg,AZ,Flying J,( S Frontage Rd ) #,I-10 Exit 1 ,Exit,1,1,,False,,False,I-10,,,,
Ehrenberg ( 85334 ) Flying J Travel Plaza # 608,928-923-9600 I-10 Exit 1 ( S Frontage Rd ),XL,Ehrenberg,85334,Flying J Travel Plaza # 608,928-923-9600,2014,Ehrenberg,AZ,Flying J,( S Frontage Rd ),I-10 Exit 1 ,Exit,1,1,,False,,False,I-10,,,,
Ehrenberg ( 85334 ) Flying J Travel Plaza # 608,928-923-9600 I-10 Exit 1 ( S Frontage Rd ) FLYING,FLYING J 24 XLOO,Ehrenberg,85334,Flying J Travel Plaza # 608,928-923-9600,2015,Ehrenberg,AZ,Flying J,( S Frontage Rd ) FLYING,I-10 Exit 1 ,Exit,1,1,,False,,False,I-10,,,,
Ehrenberg ( 85334 ) Flying J Travel Plaza # 608,928-923-9600 I-10 Exit 1 ( S Frontage Rd ) . FLYING J,FLYING J 24 XL 24 O,Ehrenberg,85334,Flying J Travel Plaza # 608,928-923-9600,2016,Ehrenberg,AZ,Flying J,( S Frontage Rd ) . FLYING J,I-10 Exit 1 ,Exit,1,1,,False,,False,I-10,,,,
"Gila Bend , 85337 Love's Travel Stop # 296",928-683-2210 I-8 Exit 115 ( AZ 85 ),K,Gila Bend,85337,Love's Travel Stop # 296,928-683-2210,2006,Gila Bend,AZ,Love's,( AZ 85 ),I-8 Exit 115 ,Exit,115,115,,False,,False,I-8,,,,
"Gila Bend , 85337 Love's Travel Stop # 296",928-683-2210 I-8 Exit 115 ( AZ 85 ),MOO,Gila Bend,85337,Love's Travel Stop # 296,928-683-2210,2007,Gila Bend,AZ,Love's,( AZ 85 ),I-8 Exit 115 ,Exit,115,115,,False,,False,I-8,,,,
"Gila Bend , 85337 Love's Travel Stop # 296",928-683-2210 I-8 Exit 115 ( AZ 85 ),24 HRS M,Gila Bend,85337,Love's Travel Stop # 296,928-683-2210,2008,Gila Bend,AZ,Love's,( AZ 85 ),I-8 Exit 115 ,Exit,115,115,,False,,False,I-8,,,,
G Gila Bend ( 85337 ) Love's Travel Stop # 296,3 928-683-2210 I-8 Exit 115 ( AZ 85 N ),24 225 <U+2610> MOO,Gila Bend,85337,Love's Travel Stop # 296,928-683-2210,2014,Gila Bend,AZ,Love's,( AZ 85 N ),I-8 Exit 115 ,Exit,115,115,,False,,False,I-8,,,,
G Gila Bend ( 85337 ) Love's Travel Stop # 296,3 928-683-2210 I-8 Exit 115 ( AZ 85 N ),24 <U+2610> M,Gila Bend,85337,Love's Travel Stop # 296,928-683-2210,2015,Gila Bend,AZ,Love's,( AZ 85 N ),I-8 Exit 115 ,Exit,115,115,,False,,False,I-8,,,,
G Gila Bend ( 85337 ) Love's Travel Stop # 296,3 928-683-2210 I-8 Exit 115 ( AZ 85 N ),24 MOO,Gila Bend,85337,Love's Travel Stop # 296,928-683-2210,2016,Gila Bend,AZ,Love's,( AZ 85 N ),I-8 Exit 115 ,Exit,115,115,,False,,False,I-8,,,,
"Gila Bend , 85337 Holt Interstate Services ( Shell )",928-683-2449 I-8 Exit 119,XL,Gila Bend,85337,Holt Interstate Services ( Shell ),928-683-2449,2006,Gila Bend,AZ,Shell,,I-8 Exit 119,Exit,119,119,,False,,False,I-8,,,,
"Gila Bend , 85337 Holt Interstate Services ( Shell )",928-683-2449 I-8 Exit 119,,Gila Bend,85337,Holt Interstate Services ( Shell ),928-683-2449,2007,Gila Bend,AZ,Shell,,I-8 Exit 119,Exit,119,119,,False,,False,I-8,,,,
"Gila Bend , 85337 Holt Interstate Services ( Shell )",3 928-683-2449 I-8 Exit 119,24 HRS <U+2610>,Gila Bend,85337,Holt Interstate Services ( Shell ),928-683-2449,2008,Gila Bend,AZ,Shell,,I-8 Exit 119,Exit,119,119,,False,,False,I-8,,,,
G Gila Bend ( 85337 ) Holt Interstate Services N ) ( Shell ),3 928-683-2449 I-8 Exit 119,24 XL,Gila Bend,85337,Holt Interstate Services N ) ( Shell ),928-683-2449,2014,Gila Bend,AZ,Shell,,I-8 Exit 119,Exit,119,119,,False,,False,I-8,,,,
Gila Bend ( 85337 ) Holt Interstate Services ( Shell ),3 928-683-2449 I-8 Exit 119,24 XL,Gila Bend,85337,Holt Interstate Services ( Shell ),928-683-2449,2015,Gila Bend,AZ,Shell,,I-8 Exit 119,Exit,119,119,,False,,False,I-8,,,,
G Gila Bend ( 85337 ) Holt Interstate Services ( Shell ),928-683-2449 I-8 Exit 119,XL,Gila Bend,85337,Holt Interstate Services ( Shell ),928-683-2449,2016,Gila Bend,AZ,Shell,,I-8 Exit 119,Exit,119,119,,False,,False,I-8,,,,
"F Quartzsite , 85346 Love's Travel Stop # 286",928-927-8570 I-10 Exit 17,,Quartzsite,85346,Love's Travel Stop # 286,928-927-8570,2006,Quartzsite,AZ,Love's,,I-10 Exit 17,Exit,17,17,,False,,False,I-10,,,,
"F Quartzsite , 85346 Love's Travel Stop # 286",928-927-8570 I-10 Exit 17,24 HRS S,Quartzsite,85346,Love's Travel Stop # 286,928-927-8570,2007,Quartzsite,AZ,Love's,,I-10 Exit 17,Exit,17,17,,False,,False,I-10,,,,
"Quartzsite , 85346 Love's Travel Stop # 286",928-927-8570 I-10 Exit 17,24 HRS S,Quartzsite,85346,Love's Travel Stop # 286,928-927-8570,2008,Quartzsite,AZ,Love's,,I-10 Exit 17,Exit,17,17,,False,,False,I-10,,,,
Quartzsite ( 85346 ) Love's Travel Stop # 286,928-927-8570 I-10 Exit 17,24 <U+2610> S,Quartzsite,85346,Love's Travel Stop # 286,928-927-8570,2014,Quartzsite,AZ,Love's,,I-10 Exit 17,Exit,17,17,,False,,False,I-10,,,,
F Quartzsite ( 85346 ) Love's Travel Stop # 286,928-927-8570 I-10 Exit 17,24,Quartzsite,85346,Love's Travel Stop # 286,928-927-8570,2015,Quartzsite,AZ,Love's,,I-10 Exit 17,Exit,17,17,,False,,False,I-10,,,,
Quartzsite ( 85346 ) Love's Travel Stop # 286,928-927-8570 I-10 Exit 17,24 024,Quartzsite,85346,Love's Travel Stop # 286,928-927-8570,2016,Quartzsite,AZ,Love's,,I-10 Exit 17,Exit,17,17,,False,,False,I-10,,,,
"Vicksburg , 85348 Tomahawk Auto / Truck Plaza ( Shamrock )",928-859-3843 I-10 Exit 45 ( Vicksburg Rd ),MO <U+2610>,Vicksburg,85348,Tomahawk Auto / Truck Plaza ( Shamrock ),928-859-3843,2006,Salome,AZ,Shamrock,( Vicksburg Rd ),I-10 Exit 45 ,Exit,45,45,,False,,False,I-10,,,,
"Vicksburg , 85348 Tomahawk Auto / Truck Plaza ( Valero )",928-859-3843 I-10 Exit 45 ( Vicksburg Rd ),) 24 XL <U+2610>,Vicksburg,85348,Tomahawk Auto / Truck Plaza ( Valero ),928-859-3843,2007,Salome,AZ,Valero,( Vicksburg Rd ),I-10 Exit 45 ,Exit,45,45,,False,,False,I-10,,,,
", 85348 Tomahawk Auto / Truck Plaza ( Valero )",FVicksburg 2 928-859-3843 I-10 Exit 45 ( Vicksburg Rd ),HRS 24 XL,,85348,Tomahawk Auto / Truck Plaza ( Valero ),928-859-3843,2008,Salome,AZ,Valero,( Vicksburg Rd ),I-10 Exit 45 ,Exit,45,45,,False,,False,I-10,,,,
Vicksburg ( 85348 ) Tomahawk Auto / Truck Plaza ( Valero ),928-859-3843 I-10 Exit 45 ( Vicksburg Rd ),20 24 XL,Vicksburg,85348,Tomahawk Auto / Truck Plaza ( Valero ),928-859-3843,2014,Salome,AZ,Valero,( Vicksburg Rd ),I-10 Exit 45 ,Exit,45,45,,False,,False,I-10,,,,
Vicksburg ( 85348 ) Pride Travel Plaza,928-859-3843 I-10 Exit 45 (,24 <U+25A1> XL,Vicksburg,85348,Pride Travel Plaza,928-859-3843,2015,Salome,AZ,,(,I-10 Exit 45 ,Exit,45,45,,False,,False,I-10,,,,
Vicksburg ( 85348 ) Pride Travel Plaza,928-859-3843 I-10 Exit 45 ( Vicksburg Rd ),24 <U+2610> XL,Vicksburg,85348,Pride Travel Plaza,928-859-3843,2016,Salome,AZ,,( Vicksburg Rd ),I-10 Exit 45 ,Exit,45,45,,False,,False,I-10,,,,
"Tonopah , 85354 Minute Mart # 42 ( Shell )",623-386-5386 I-10 Exit 94,,Tonopah,85354,Minute Mart # 42 ( Shell ),623-386-5386,2006,Tonopah,AZ,Shell,,I-10 Exit 94,Exit,94,94,,False,,False,I-10,,,,
"Tonopah , 85354 Minute Mart # 42 ( Shell )",623-386-5386 I-10 Exit 94,24 XLO O,Tonopah,85354,Minute Mart # 42 ( Shell ),623-386-5386,2007,Tonopah,AZ,Shell,,I-10 Exit 94,Exit,94,94,,False,,False,I-10,,,,
"Tonopah , 85354 Minute Mart # 42 ( Shell )",3 623-386-5386 I-10 Exit 94,24 HRS XL <U+2610> <U+2610>,Tonopah,85354,Minute Mart # 42 ( Shell ),623-386-5386,2008,Tonopah,AZ,Shell,,I-10 Exit 94,Exit,94,94,,False,,False,I-10,,,,
G Tonopah ( 85354 ) Minute Mart # 42 ( Shell ),3 623-386-5386 I-10 Exit 94,24 XL,Tonopah,85354,Minute Mart # 42 ( Shell ),623-386-5386,2014,Tonopah,AZ,Shell,,I-10 Exit 94,Exit,94,94,,False,,False,I-10,,,,
Tonopah ( 85354 ) Minute Mart # 42 ( Shell Ave ) S ),623-386-5386 I-10 Exit 94,24 XL <U+2610><U+2610>,Tonopah,85354,Minute Mart # 42 ( Shell Ave ) S ),623-386-5386,2015,Tonopah,AZ,Shell,,I-10 Exit 94,Exit,94,94,,False,,False,I-10,,,,
Tonopah ( 85354 ) Minute Mart # 42 ( Shell ),3 623-386-5386 I-10 Exit 94,24 XL,Tonopah,85354,Minute Mart # 42 ( Shell ),623-386-5386,2016,Tonopah,AZ,Shell,,I-10 Exit 94,Exit,94,94,,False,,False,I-10,,,,
"Tonopah , 85354 TravelCenters",3 623-386-6443 I-10 Exit 103 ( 339th of America Ave ) ( Shell ),<U+25A1>,Tonopah,85354,TravelCenters,623-386-6443,2006,Tonopah,AZ,TravelCenters,( 339th of America Ave ) ( Shell ),I-10 Exit 103 ,Exit,103,103,,False,,False,I-10,,,,
"Tonopah , 85354 TravelCenters of America # 225",623-386-6443 I-10 Exit 103 ( 339th Ave ) TA,24,Tonopah,85354,TravelCenters of America # 225,623-386-6443,2007,Tonopah,AZ,TravelCenters,( 339th Ave ) TA,I-10 Exit 103 ,Exit,103,103,,False,,False,I-10,,,,
"G Tonopah , 85354 TravelCenters of America # 225",3 623-386-6443 I-10 Exit 103 ( 339th Ave S ) TA,24 HRS . XL 24,Tonopah,85354,TravelCenters of America # 225,623-386-6443,2008,Tonopah,AZ,TravelCenters,( 339th Ave S ) TA,I-10 Exit 103 ,Exit,103,103,,False,,False,I-10,,,,
Tonopah ( 85354 ) TA Tonopah # 225 ( Shell ),623-386-6443 I-10 Exit 103 ( 339th Ave S ),ZA 24 XL 24,Tonopah,85354,TA Tonopah # 225 ( Shell ),623-386-6443,2014,Tonopah,AZ,Shell,( 339th Ave S ),I-10 Exit 103 ,Exit,103,103,,False,,False,I-10,,,,
G Tonopah ( 85354 ) TA Tonopah # 225 84 ( Shell ) ),623-386-6443 I-10 Exit 103 ( 339th Ave S ),ZA 24 24,Tonopah,85354,TA Tonopah # 225 84 ( Shell ) ),623-386-6443,2015,Tonopah,AZ,Shell,( 339th Ave S ),I-10 Exit 103 ,Exit,103,103,,False,,False,I-10,,,,
Tonopah ( 85354 ) TA Tonopah # 225 ( Shell ),3 623-386-6443 I-10 Exit 103 ( 339th Ave S ),2.4 <U+2610> XL 24,Tonopah,85354,TA Tonopah # 225 ( Shell ),623-386-6443,2016,Tonopah,AZ,Shell,( 339th Ave S ),I-10 Exit 103 ,Exit,103,103,,False,,False,I-10,,,,
"F Quartzsite , 85359 Quik Chek Shell",A 1928-927-5642 I-10 Exit 17 EB / 19 WB ( to AZ 95 ),,Quartzsite,85359,Quik Chek Shell,928-927-5642,2006,Quartzsite,AZ,Shell,( to AZ 95 ),I-10 Exit 17 EB / 19 WB ,Exit,17,17,,False,,False,I-10,,19.0,,
"F Quartzsite , 85359 Quik Chek Shell",928-927-5642 I-10 Exit 17 EB / 19 WB ( to AZ 95 ),O,Quartzsite,85359,Quik Chek Shell,928-927-5642,2007,Quartzsite,AZ,Shell,( to AZ 95 ),I-10 Exit 17 EB / 19 WB ,Exit,17,17,,False,,False,I-10,,19.0,,
"Quartzsite , 85359 Quik Chek Shell",928-927-5642 I-10 Exit 17 EB / 19 WB ( to AZ 95 ),S <U+2610> <U+2610>,Quartzsite,85359,Quik Chek Shell,928-927-5642,2008,Quartzsite,AZ,Shell,( to AZ 95 ),I-10 Exit 17 EB / 19 WB ,Exit,17,17,,False,,False,I-10,,19.0,,
Quartzsite ( 85359 ) Quik Chek Shell,928-927-5642 I-10 Exit 17 EB / 19 WB ( to AZ 95 ),24 S D,Quartzsite,85359,Quik Chek Shell,928-927-5642,2014,Quartzsite,AZ,Shell,( to AZ 95 ),I-10 Exit 17 EB / 19 WB ,Exit,17,17,,False,,False,I-10,,19.0,,
F Quartzsite ( 85359 ) Quik Chek Shell,928-927-5642 I-10 Exit 17 EB / 19 WB ( to AZ 95 ),0,Quartzsite,85359,Quik Chek Shell,928-927-5642,2015,Quartzsite,AZ,Shell,( to AZ 95 ),I-10 Exit 17 EB / 19 WB ,Exit,17,17,,False,,False,I-10,,19.0,,
Quartzsite ( 85359 ) Quik Chek 76,928-927-5642 I-10 Exit 17 EB / 19 WB ( to AZ 95 ),1 <U+25A1> D <U+25A1> <U+25A1>,Quartzsite,85359,Quik Chek 76,928-927-5642,2016,Quartzsite,AZ,,( to AZ 95 ),I-10 Exit 17 EB / 19 WB ,Exit,17,17,,False,,False,I-10,,19.0,,
"F Quartzsite , 85359 Pilot Travel Center # 328",928-927-7777 I-10 Exit 17 ( Business Loop ),FRS 24 XL O O,Quartzsite,85359,Pilot Travel Center # 328,928-927-7777,2006,Quartzsite,AZ,Pilot,( Business Loop ),I-10 Exit 17 ,Exit,17,17,,False,,False,I-10,,,,
"F Quartzsite , 85359 Pilot Travel Center # 328",928-927-7777 I-10 Exit 17 ( Business Loop ),24 HRS L,Quartzsite,85359,Pilot Travel Center # 328,928-927-7777,2007,Quartzsite,AZ,Pilot,( Business Loop ),I-10 Exit 17 ,Exit,17,17,,False,,False,I-10,,,,
"Quartzsite , 85359 Pilot Travel Center # 328",928-927-7777 I-10 Exit 17 ( Business Loop ),HRS 24,Quartzsite,85359,Pilot Travel Center # 328,928-927-7777,2008,Quartzsite,AZ,Pilot,( Business Loop ),I-10 Exit 17 ,Exit,17,17,,False,,False,I-10,,,,
F Quartzsite ( 85359 ) Pilot Travel Center # 328,928-927-7777 I-10 Exit 17 ( Business Loop ),24,Quartzsite,85359,Pilot Travel Center # 328,928-927-7777,2014,Quartzsite,AZ,Pilot,( Business Loop ),I-10 Exit 17 ,Exit,17,17,,False,,False,I-10,,,,
Quartzsite ( 85359 ) Pilot Travel Center # 328,928-927-7777 I-10 Exit 17 ( Business Loop ),Pilot 24 <U+2610>,Quartzsite,85359,Pilot Travel Center # 328,928-927-7777,2015,Quartzsite,AZ,Pilot,( Business Loop ),I-10 Exit 17 ,Exit,17,17,,False,,False,I-10,,,,
Quartzsite ( 85359 ) Pilot Travel Center # 328 Pilot,928-927-7777 I-10 Exit 17 ( Business Loop ),24 <U+2610> <U+25A1> 24,Quartzsite,85359,Pilot Travel Center # 328 Pilot,928-927-7777,2016,Quartzsite,AZ,Pilot,( Business Loop ),I-10 Exit 17 ,Exit,17,17,,False,,False,I-10,,,,
"Yuma , 85364 Shell # 10",928-342-1074 I-8 Exit 12 ( Fortuna Rd ),,Yuma,85364,Shell # 10,928-342-1074,2006,Yuma,AZ,Shell,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
"Yuma , 85364 Shell # 10",928-342-1074 I-8 Exit 12 ( Fortuna Rd ),<U+25A1>,Yuma,85364,Shell # 10,928-342-1074,2007,Yuma,AZ,Shell,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
"Yuma , 85364 Shell # 10",928-342-1074 I-8 Exit 12 ( Fortuna Rd ),24 HRS,Yuma,85364,Shell # 10,928-342-1074,2008,Yuma,AZ,Shell,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
Yuma ( 85364 ) Shell # 10 ),928-342-1074 I-8 Exit 12 ( Fortuna Rd ),<U+2610> <U+2610> O,Yuma,85364,Shell # 10 ),928-342-1074,2014,Yuma,AZ,Shell,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
Yuma ( 85364 ) Shell # 10,928-342-1074 I-8 Exit 12 ( Fortuna Rd ),24 O,Yuma,85364,Shell # 10,928-342-1074,2015,Yuma,AZ,Shell,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
Yuma ( 85364 ) Shell # 10,928-342-1074 I-8 Exit 12 ( Fortuna Rd ),24 <U+2610> <U+2610>,Yuma,85364,Shell # 10,928-342-1074,2016,Yuma,AZ,Shell,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
"Yuma , 85365 Barney's Auto / Truck Plaza ( Shamrock )",928-342-2696 I-8 Exit 12 ( Fortuna Rd ),,Yuma,85365,Barney's Auto / Truck Plaza ( Shamrock ),928-342-2696,2006,Yuma,AZ,Shamrock,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
"Yuma , 85365 Barney's Auto / Truck Plaza ( Valero )",928-342-2696 I-8 Exit 12 ( Fortuna Rd ),24 HRS HRS,Yuma,85365,Barney's Auto / Truck Plaza ( Valero ),928-342-2696,2007,Yuma,AZ,Valero,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
"Yuma , 85365 Barney's Auto / Truck Plaza ( Valero )",928-342-2696 I-8 Exit 12 ( Fortuna Rd ),24 HRS L HRS 24 <U+2610>,Yuma,85365,Barney's Auto / Truck Plaza ( Valero ),928-342-2696,2008,Yuma,AZ,Valero,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
H Yuma ( 85365 ) Barney's Auto / Truck Plaza I-8 # Exit 33 ( 3 Flying ) J #,928-342-2696 I-8 Exit 12 ( Fortuna Rd ),J # 505 ) 24 24,Yuma,85365,Barney's Auto / Truck Plaza I-8 # Exit 33 ( 3 Flying ) J #,928-342-2696,2014,Yuma,AZ,,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,33.0,False,,False,I-8,,,,
Yuma ( 85365 ) Barney's Auto / Truck Plaza # 33 ( Flying J #,928-342-2696 I-8 Exit 12 ( Fortuna Rd ),J FLYING # 50524 J 24 RS,Yuma,85365,Barney's Auto / Truck Plaza # 33 ( Flying J #,928-342-2696,2015,Yuma,AZ,Flying J,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
Yuma ( 85365 ) Giant # 6641 ( Flying J # 505 ),928-342-2696 I-8 Exit 12 ( Fortuna Rd ),FLYING J 24 L 24,Yuma,85365,Giant # 6641 ( Flying J # 505 ),928-342-2696,2016,Yuma,AZ,Flying J,( Fortuna Rd ),I-8 Exit 12 ,Exit,12,12,,False,,False,I-8,,,,
"Yuma , 85365 Barney's # 30 ( Shamrock )",928-344-0160 3200 E US 80,,Yuma,85365,Barney's # 30 ( Shamrock ),928-344-0160,2006,Yuma,AZ,Shamrock,,3200 E US 80,Proper,,,,False,,False,US 80,,,,
"Yuma , 85365 Barney's # 30 (",928-344-0160 3200 E US 80 Valero ),MOO,Yuma,85365,Barney's # 30 (,928-344-0160,2007,Yuma,AZ,,,3200 E US 80 Valero ,Proper,,,,False,,False,US 80,,,,
"Yuma , 85365 Barney's # 30 ( Valero )",928-344-0160 3200 E US 80,S <U+2610><U+2610>,Yuma,85365,Barney's # 30 ( Valero ),928-344-0160,2008,Yuma,AZ,Valero,,3200 E US 80,Proper,,,,False,,False,US 80,,,,
Yuma ( 85365 ) Barney's # 30 ( Shell ),928-344-0160 3200 E 32nd St ( SE of I-8 Exit 3 ),2 24 M D,Yuma,85365,Barney's # 30 ( Shell ),928-344-0160,2014,Yuma,AZ,Shell,( SE of I-8 Exit 3 ),3200 E 32nd St,Proper,,,,False,,False,32nd St,,,,
Yuma ( 85365 ) Giant # 6636 ( 76 ),928-344-0160 3200 E 32nd St ( SE of I-8 Exit 3,S,Yuma,85365,Giant # 6636 ( 76 ),928-344-0160,2015,Yuma,AZ,,( SE of I-8 Exit 3,3200 E 32nd St,Proper,,,,False,,False,32nd St,,,,
Yuma ( 85365 ) Giant # 6636 ( 76 ),928-344-0160 3200 E 32nd St ( SE of I-8 Exit 3 ),24 SO <U+25A1> O,Yuma,85365,Giant # 6636 ( 76 ),928-344-0160,2016,Yuma,AZ,,( SE of I-8 Exit 3 ),3200 E 32nd St,Proper,,,,False,,False,32nd St,,,,
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron )",928-425-3297 2060 US 60-70 ( MM 248 ),24,Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ),928-425-3297,2006,Miami,AZ,Chevron,( MM 248 ),2060 US 60-70,Proper,,,,False,,False,US 60-70,,,,
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron ) )",928-425-3297 2060 US 60-70 ( MM 248 ),000,Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ) ),928-425-3297,2007,Miami,AZ,Chevron,( MM 248 ),2060 US 60-70,Proper,,,,False,,False,US 60-70,,,,
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron )",6 928-425-3297 2060 US 60-70 ( MM 248 ),HRS 24 S <U+2610> <U+2610> <U+2610> <U+2610>,Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ),928-425-3297,2008,Miami,AZ,Chevron,( MM 248 ),2060 US 60-70,Proper,,,,False,,False,US 60-70,,,,
G Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ),928-425-3297 2060 US 60-70 ( MM 248 ),24 S D,Central Heights,85539,Dave's Fast Stop ( Chevron ),928-425-3297,2014,Miami,AZ,Chevron,( MM 248 ),2060 US 60-70,Proper,,,,False,,False,US 60-70,,,,
Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ) ),928-425-3297 2060 US 60-70 ( MM 248 ),24 SO,Central Heights,85539,Dave's Fast Stop ( Chevron ) ),928-425-3297,2015,Miami,AZ,Chevron,( MM 248 ),2060 US 60-70,Proper,,,,False,,False,US 60-70,,,,
Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ),928-425-3297 2060 US 60-70 ( MM 248 ),24 S a,Central Heights,85539,Dave's Fast Stop ( Chevron ),928-425-3297,2016,Miami,AZ,Chevron,( MM 248 ),2060 US 60-70,Proper,,,,False,,False,US 60-70,,,,
