clean_line1,clean_line2,city,zip_code,label,phone,state,chain,has_phone_match,Success_Match_Rate,Phone_Success_Match_Rate
"Yuma , 85364 Shell # 10",928-342-1074 I-8 Exit 12 ( Fortuna Rd ),Yuma,85364,Shell # 10,928-342-1074,AZ,Shell,True,5/6 successful match,True
Yuma ( 85364 ) Shell # 10 ),928-342-1074 I-8 Exit 12 ( Fortuna Rd ),Yuma,85364,Shell # 10 ),928-342-1074,AZ,Shell,True,5/6 successful match,True
Yuma ( 85364 ) Shell # 10,928-342-1074 I-8 Exit 12 ( Fortuna Rd ),Yuma,85364,Shell # 10,928-342-1074,AZ,Shell,True,5/6 successful match,True
Yuma ( 85364 ) Shell # 10,928-342-1074 I-8 Exit 12 ( Fortuna Rd ),Yuma,85364,Shell # 10,928-342-1074,AZ,Shell,True,5/6 successful match,True
"Yuma , 85365 Barney's Auto / Truck Plaza ( Shamrock )",928-342-2696 I-8 Exit 12 ( Fortuna Rd ),Yuma,85365,Barney's Auto / Truck Plaza ( Shamrock ),928-342-2696,AZ,Shamrock,True,5/6 successful match,True
"Yuma , 85365 Barney's Auto / Truck Plaza ( Valero )",928-342-2696 I-8 Exit 12 ( Fortuna Rd ),Yuma,85365,Barney's Auto / Truck Plaza ( Valero ),928-342-2696,AZ,Valero,True,5/6 successful match,True
"Yuma , 85365 Barney's Auto / Truck Plaza ( Valero )",928-342-2696 I-8 Exit 12 ( Fortuna Rd ),Yuma,85365,Barney's Auto / Truck Plaza ( Valero ),928-342-2696,AZ,Valero,True,5/6 successful match,True
H Yuma ( 85365 ) Barney's Auto / Truck Plaza I-8 # Exit 33 ( 3 Flying ) J #,928-342-2696 I-8 Exit 12 ( Fortuna Rd ),Yuma,85365,Barney's Auto / Truck Plaza I-8 # Exit 33 ( 3 Flying ) J #,928-342-2696,AZ,,True,7/6 successful match,True
Yuma ( 85365 ) Barney's Auto / Truck Plaza # 33 ( Flying J #,928-342-2696 I-8 Exit 12 ( Fortuna Rd ),Yuma,85365,Barney's Auto / Truck Plaza # 33 ( Flying J #,928-342-2696,AZ,Flying J,True,7/6 successful match,True
Yuma ( 85365 ) Giant # 6641 ( Flying J # 505 ),928-342-2696 I-8 Exit 12 ( Fortuna Rd ),Yuma,85365,Giant # 6641 ( Flying J # 505 ),928-342-2696,AZ,Flying J,True,7/6 successful match,True
"Yuma , 85365 Barney's # 30 ( Shamrock )",928-344-0160 3200 E US 80,Yuma,85365,Barney's # 30 ( Shamrock ),928-344-0160,AZ,Shamrock,True,7/6 successful match,True
"Yuma , 85365 Barney's # 30 (",928-344-0160 3200 E US 80 Valero ),Yuma,85365,Barney's # 30 (,928-344-0160,AZ,,True,7/6 successful match,True
"Yuma , 85365 Barney's # 30 ( Valero )",928-344-0160 3200 E US 80,Yuma,85365,Barney's # 30 ( Valero ),928-344-0160,AZ,Valero,True,5/6 successful match,True
Yuma ( 85365 ) Barney's # 30 ( Shell ),928-344-0160 3200 E 32nd St ( SE of I-8 Exit 3 ),Yuma,85365,Barney's # 30 ( Shell ),928-344-0160,AZ,Shell,True,5/6 successful match,True
Yuma ( 85365 ) Giant # 6636 ( 76 ),928-344-0160 3200 E 32nd St ( SE of I-8 Exit 3,Yuma,85365,Giant # 6636 ( 76 ),928-344-0160,AZ,,True,7/6 successful match,True
Yuma ( 85365 ) Giant # 6636 ( 76 ),928-344-0160 3200 E 32nd St ( SE of I-8 Exit 3 ),Yuma,85365,Giant # 6636 ( 76 ),928-344-0160,AZ,,True,7/6 successful match,True
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron )",928-425-3297 2060 US 60-70 ( MM 248 ),Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ),928-425-3297,AZ,Chevron,True,7/6 successful match,True
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron ) )",928-425-3297 2060 US 60-70 ( MM 248 ),Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ) ),928-425-3297,AZ,Chevron,True,7/6 successful match,True
"Central Heights , 85539 Dave's Fast Stop # 4 ( Chevron )",6 928-425-3297 2060 US 60-70 ( MM 248 ),Central Heights,85539,Dave's Fast Stop # 4 ( Chevron ),928-425-3297,AZ,Chevron,True,7/6 successful match,True
G Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ),928-425-3297 2060 US 60-70 ( MM 248 ),Central Heights,85539,Dave's Fast Stop ( Chevron ),928-425-3297,AZ,Chevron,True,7/6 successful match,True
Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ) ),928-425-3297 2060 US 60-70 ( MM 248 ),Central Heights,85539,Dave's Fast Stop ( Chevron ) ),928-425-3297,AZ,Chevron,True,7/6 successful match,True
Central Heights ( 85539 ) Dave's Fast Stop ( Chevron ),928-425-3297 2060 US 60-70 ( MM 248 ),Central Heights,85539,Dave's Fast Stop ( Chevron ),928-425-3297,AZ,Chevron,True,7/6 successful match,True
"San Simon , 85632 4 - K Truck Stop ( Chevron ) .",7 520-845-2251 I-10 Exit 378,San Simon,85632,4 - K Truck Stop ( Chevron ) .,520-845-2251,AZ,Chevron,True,5/6 successful match,True
"San Simon , 85632 Sunmart # 605 ( Chevron )",520-845-2251 I-10 Exit 378,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,AZ,Chevron,True,5/6 successful match,True
"San Simon , 85632 Sunmart # 605 ( Chevron )",7 520-845-2251 I-10 Exit 378,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,AZ,Chevron,True,5/6 successful match,True
H San Simon ( 85632 ) Sunmart # 605 ( Chevron ),520-845-2251 I-10 Exit 378,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,AZ,Chevron,True,5/6 successful match,True
H San Simon ( 85632 ) Sunmart # 605 ( Chevron ),7 520-845-2251 I-10 Exit 378,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,AZ,Chevron,True,5/6 successful match,True
San Simon ( 85632 ) Sunmart # 605 ( Chevron ),520-845-2251 I-10 Exit 378,San Simon,85632,Sunmart # 605 ( Chevron ),520-845-2251,AZ,Chevron,True,5/6 successful match,True
"Willcox , 85643 Willcox Truck Plaza ( Chevron )",520-384-3561 I-10 Exit 340 ( AZ 186 S ),Willcox,85643,Willcox Truck Plaza ( Chevron ),520-384-3561,AZ,Chevron,False,7/6 successful match,False
"Willcox , 85643 Willcox Truck Plaza ( Chevron )",6 520-384-3561 I-10 Exit 340 ( AZ 186 S ),Willcox,85643,Willcox Truck Plaza ( Chevron ),520-384-3561,AZ,Chevron,False,7/6 successful match,False
"Willcox , 85643 Willcox Truck Plaza ( Chevron )",6 520-384-3561 I-10 Exit 340 ( AZ 186 S ),Willcox,85643,Willcox Truck Plaza ( Chevron ),520-384-3561,AZ,Chevron,False,7/6 successful match,False
Willcox ( 85643 ) Willcox Truck Plaza,520-384-3561 I-10 Exit 340 ( AZ 186 S ),Willcox,85643,Willcox Truck Plaza,520-384-3561,AZ,,False,7/6 successful match,False
Willcox ( 85643 ) Willcox Truck ( Plaza 186 N ),520-384-3561 I-10 Exit 340 ( AZ 186,Willcox,85643,Willcox Truck ( Plaza 186 N ),520-384-3561,AZ,,False,7/6 successful match,False
Willcox ( 85643 ) Willcox Truck Plaza,520-384-3561 I-10 Exit 340 ( AZ 186 S ) .,Willcox,85643,Willcox Truck Plaza,520-384-3561,AZ,,False,7/6 successful match,False
"Willcox , 85643 TravelCenters of America ( Shell )",6 520-384-5311 I-10 Exit 340 ( AZ 186 N ) TA,Willcox,85643,TravelCenters of America ( Shell ),520-384-5311,AZ,TravelCenters,True,7/6 successful match,True
"Willcox , 85643 TravelCenters of America ( Shell )",520-384-5311 I-10 Exit 340 ( AZ 186 N ) TA,Willcox,85643,TravelCenters of America ( Shell ),520-384-5311,AZ,TravelCenters,True,7/6 successful match,True
"Willcox , 85643",6 520-384-5311 TravelCenters I-10 Exit 340 ( of AZ America 186 N ) ( Shell ),Willcox,85643,,520-384-5311,AZ,,True,7/6 successful match,True
H Willcox ( 85643 ) TA Willcox # 226 ( Shell ),6 520-384-5311 I-10 Exit 340 ( AZ 186 N ),Willcox,85643,TA Willcox # 226 ( Shell ),520-384-5311,AZ,Shell,True,6/6 successful match,True
Willcox ( 85643 ) TA Willcox # 226 ( Shell ),520-384-5311 I-10 Exit 340 ( AZ 186 ),Willcox,85643,TA Willcox # 226 ( Shell ),520-384-5311,AZ,Shell,True,6/6 successful match,True
Willcox ( 85643 ) TA Willcox # 226 ( Shell ),520-384-5311 I-10 Exit 340 ( AZ 186 N ),Willcox,85643,TA Willcox # 226 ( Shell ),520-384-5311,AZ,Shell,True,6/6 successful match,True
"Nogales ( North ) , 85648 Pilot Travel Center # 279",5 520-377-0001 I-19 Exit 12 ( AZ 289 ),Nogales,85648,Pilot Travel Center # 279,520-377-0001,AZ,Pilot,True,7/6 successful match,True
"Nogales ( N ) , 85648 . Pilot Travel Center # 279",520-377-0001 I-19 Exit 12 ( AZ 289 ),Nogales,85648,. Pilot Travel Center # 279,520-377-0001,AZ,Pilot,True,7/6 successful match,True
"Nogales ( North ) , 85648 Pilot Travel Center # 279",5 520-377-0001 I-19 Exit 12 ( AZ 289 ),Nogales,85648,Pilot Travel Center # 279,520-377-0001,AZ,Pilot,True,7/6 successful match,True
Nogales ( North ) ( 85648 ) Pilot Travel Center # 279,5 520-377-0001 I-19 Exit 12 ( AZ 289 ),Nogales,85648,Pilot Travel Center # 279,520-377-0001,AZ,Pilot,True,7/6 successful match,True
Nogales ( North ) ( 85648 ) Pilot Travel Center # 279,5 520-377-0001 I-19 Exit 12 ( AZ 289 ) pilot,Nogales,85648,Pilot Travel Center # 279,520-377-0001,AZ,Pilot,True,7/6 successful match,True
Nogales ( North ) ( 85648 ) Pilot Travel Center # 279,51520-377-0001 I-19 Exit 12 ( AZ 289 ),Nogales,85648,Pilot Travel Center # 279,520-377-0001,AZ,Pilot,True,7/6 successful match,True
"Tucson , 85706 Tucson Truck Terminal ( Triple T )",5 520-574-0050 I-10 Exit 268 ( Craycroft ),Tucson,85706,Tucson Truck Terminal ( Triple T ),520-574-0050,AZ,,True,7/6 successful match,True
"Tucson , 85706 Tucson Truck Terminal ( Triple T ) ( Spirit",520-574-0050 I-10 Exit 268 ( Craycroft ),Tucson,85706,Tucson Truck Terminal ( Triple T ) ( Spirit,520-574-0050,AZ,,True,7/6 successful match,True
"Tucson , 85706 Tucson Truck Terminal ( Triple T ) ( Spirit )",5 520-574-0050 I-10 Exit 268 ( Craycroft ),Tucson,85706,Tucson Truck Terminal ( Triple T ) ( Spirit ),520-574-0050,AZ,,True,7/6 successful match,True
H Tucson ( 85706 ) Tucson Truck Terminal ( Triple ) T ),520-574-0050 I-10 Exit 268 ( Craycroft ),Tucson,85706,Tucson Truck Terminal ( Triple ) T ),520-574-0050,AZ,,True,7/6 successful match,True
Tucson ( 85706 ) Tucson Truck Terminal ( Triple ) T ),520-574-0050 I-10 Exit 268 ( ),Tucson,85706,Tucson Truck Terminal ( Triple ) T ),520-574-0050,AZ,,True,7/6 successful match,True
Tucson ( 85706 ) Tucson Truck Terminal ( Triple T ),520-574-0050 I-10 Exit 268 ( Craycroft ),Tucson,85706,Tucson Truck Terminal ( Triple T ),520-574-0050,AZ,,True,7/6 successful match,True
"Tucson , 85706 Mr T's Self Serve ( Spirit )",520-574-1400 I-10 Exit 268 ( Craycroft ),Tucson,85706,Mr T's Self Serve ( Spirit ),520-574-1400,AZ,,False,7/6 successful match,False
"Tucson , 85706 Mr T's Self Serve ( Spirit )",520-574-1400 I-10 Exit 268 ( Craycroft ),Tucson,85706,Mr T's Self Serve ( Spirit ),520-574-1400,AZ,,False,7/6 successful match,False
"Tucson , 85706 Mr T's Self Serve ( Spirit )",520-574-1400 I-10 Exit 268 ( Craycroft ),Tucson,85706,Mr T's Self Serve ( Spirit ),520-574-1400,AZ,,False,7/6 successful match,False
H Tucson ( 85706 ) Mr T's Self Serve,520-574-1400 I-10 Exit 268 ( Craycroft ),Tucson,85706,Mr T's Self Serve,520-574-1400,AZ,,False,7/6 successful match,False
Tucson ( 85706 ) Mr T's Self Serve,520-574-1400 I-10 Exit 268 (,Tucson,85706,Mr T's Self Serve,520-574-1400,AZ,,False,7/6 successful match,False
Tucson ( 85706 ) Mr T's Self Serve,5 520-574-1400 I-10 Exit 268 ( Craycroft ),Tucson,85706,Mr T's Self Serve,520-574-1400,AZ,,False,7/6 successful match,False
"Flagstaff , 86001 Holdings Little America ( Sinclair )",928-779-7942 I-40 Exit 198 ( Butler Ave S ),Flagstaff,86001,Holdings Little America ( Sinclair ),928-779-7942,AZ,Sinclair,True,7/6 successful match,True
"Flagstaff , 86001 Holdings Little America ( Sinclair ) )",928-779-7942 I-40 Exit 198 ( Butler Ave S ),Flagstaff,86001,Holdings Little America ( Sinclair ) ),928-779-7942,AZ,Sinclair,True,7/6 successful match,True
"Flagstaff , 86001 Little America ( Sinclair )",928-779-7942 I-40 Exit 198 ( Butler Ave S ),Flagstaff,86001,Little America ( Sinclair ),928-779-7942,AZ,Sinclair,True,7/6 successful match,True
D Flagstaff ( 86001 ) Little America ( Sinclair ),928-779-7942 I-40 Exit 198 ( Butler Ave S ),Flagstaff,86001,Little America ( Sinclair ),928-779-7942,AZ,Sinclair,True,7/6 successful match,True
Flagstaff ( 86001 ) Little America ( Sinclair ) ),928-779-7942 I-40 Exit 198 ( Butler Ave S ),Flagstaff,86001,Little America ( Sinclair ) ),928-779-7942,AZ,Sinclair,True,7/6 successful match,True
D Flagstaff ( 86001 ) Little America ( Sinclair ),4 928-779-7942 I-40 Exit 198 ( Butler Ave S ),Flagstaff,86001,Little America ( Sinclair ),928-779-7942,AZ,Sinclair,True,7/6 successful match,True
"Flagstaff , 86004 Carter Travel Center ( Conoco )",928-714-9115 7180 US 89 N ( 2 mi N of I-40 Exit 201 ),Flagstaff,86004,Carter Travel Center ( Conoco ),928-714-9115,AZ,Conoco,True,7/6 successful match,True
"Flagstaff , 86004 Carter Travel Center ( Conoco )",928-714-9115 7180 US 89 N ( 2 mi N of I-40 Exit,Flagstaff,86004,Carter Travel Center ( Conoco ),928-714-9115,AZ,Conoco,True,7/6 successful match,True
"Flagstaff , 86004 Carter Travel Center ( Conoco )",4 928-714-9115 7180 US 89 N ( 2 mi N of I-40 Exit 201 ),Flagstaff,86004,Carter Travel Center ( Conoco ),928-714-9115,AZ,Conoco,True,7/6 successful match,True
D Flagstaff ( 86004 ) Carter Travel Center ( Conoco ),4 928-714-9115 7180 US 89 N ( 2 mi N of I-40 Exit 201 ),Flagstaff,86004,Carter Travel Center ( Conoco ),928-714-9115,AZ,Conoco,True,7/6 successful match,True
D Flagstaff ( 86004 ) Carter Travel Center ( Conoco ),4 928-714-9115 7180 US 89 N ( 2 mi N of I-40 Exit 201 ),Flagstaff,86004,Carter Travel Center ( Conoco ),928-714-9115,AZ,Conoco,True,7/6 successful match,True
Flagstaff ( 86004 ) Carter Travel Center ( Conoco ),4 928-714-9115 7180 US 89 N ( 2 mi N of I-40 Exit 201 ),Flagstaff,86004,Carter Travel Center ( Conoco ),928-714-9115,AZ,Conoco,True,7/6 successful match,True
"Cameron , 86020 Speedy's Convenience Store",928-679-2333 US 89 & AZ 64,Cameron,86020,Speedy's Convenience Store,928-679-2333,AZ,,True,7/6 successful match,True
"Cameron , 86020 Speedy's Convenience",928-679-2333 US 89 & AZ 64 Store,Cameron,86020,Speedy's Convenience,928-679-2333,AZ,,True,7/6 successful match,True
"Cameron , 86020 Speedy's # 501",5 928-679-2333 US 89 & AZ 64,Cameron,86020,Speedy's # 501,928-679-2333,AZ,,True,7/6 successful match,True
C Cameron ( 86020 ) Speedy's # 501,928-679-2333 US 89 & AZ 64,Cameron,86020,Speedy's # 501,928-679-2333,AZ,,True,7/6 successful match,True
Cameron ( 86020 ) Speedy's I-10 Exit 114 # 501 ( Miller Rd S ),928-679-2333 US 89 & AZ 64,Cameron,86020,Speedy's I-10 Exit 114 # 501 ( Miller Rd S ),928-679-2333,AZ,,True,7/6 successful match,True
Cameron ( 86020 ) Speedy's # 501,928-679-2333 US 89 & AZ 64,Cameron,86020,Speedy's # 501,928-679-2333,AZ,,True,7/6 successful match,True
"Holbrook , 86025 Fuel Express ( Shell )",928-524-3006 I-40 Exit 283 ( Perkins Valley ),Holbrook,86025,Fuel Express ( Shell ),928-524-3006,AZ,Shell,True,5/6 successful match,True
"Holbrook , 86025 Fuel Express ( Shell )",61928-524-3006 I-40 Exit 283 ( Perkins Valley ),Holbrook,86025,Fuel Express ( Shell ),928-524-3006,AZ,Shell,True,5/6 successful match,True
"Holbrook , 86025 Fuel Express ( Texaco )",6 928-524-3006 I-40 Exit 283 ( Perkins Valley ),Holbrook,86025,Fuel Express ( Texaco ),928-524-3006,AZ,Texaco,True,5/6 successful match,True
D Holbrook ( 86025 ) TA Holbrook # 246 ( Shell ) ),6 928-524-3006 I-40 Exit 283 ( Perkins,Holbrook,86025,TA Holbrook # 246 ( Shell ) ),928-524-3006,AZ,Shell,True,5/6 successful match,True
Holbrook ( 86025 ) TA Holbrook # 246 ( Shell US 180 ) ),6 928-524-3006 I-40 Exit 283 ( Perkins Valley ),Holbrook,86025,TA Holbrook # 246 ( Shell US 180 ) ),928-524-3006,AZ,Shell,True,5/6 successful match,True
Holbrook ( 86025 ) TA Holbrook # 246 ( Shell ),6 928-524-3006 I-40 Exit 283 ( Perkins Valley ),Holbrook,86025,TA Holbrook # 246 ( Shell ),928-524-3006,AZ,Shell,True,5/6 successful match,True
"Holbrook , 86025 Hopi Travel Plaza ( Conoco )",928-524-6243 I-40 Exit 292 ( AZ 77 N ),Holbrook,86025,Hopi Travel Plaza ( Conoco ),928-524-6243,AZ,Conoco,False,7/6 successful match,False
"Holbrook , 86025 Hopi Travel Plaza ( Conoco )",928-524-6243 I-40 Exit 292 ( AZ 77 N ),Holbrook,86025,Hopi Travel Plaza ( Conoco ),928-524-6243,AZ,Conoco,False,7/6 successful match,False
"Holbrook , 86025 Hopi Travel Plaza",6 928-524-6243 I-40 Exit 292 ( AZ 77 N ),Holbrook,86025,Hopi Travel Plaza,928-524-6243,AZ,,False,7/6 successful match,False
Holbrook ( 86025 ) Hopi Travel Plaza ( Conoco ),6 928-524-6243 I-40 Exit 292 ( AZ 77 N ),Holbrook,86025,Hopi Travel Plaza ( Conoco ),928-524-6243,AZ,Conoco,False,7/6 successful match,False
6 D 928-524-3006 Holbrook ( 86025 ) I-40 Hopi Exit Travel 283 Plaza ( Perkins ( Conoco Valley ) ),928-524-6243 I-40 Exit 292 ( AZ 77 N ),Holbrook,86025,I-40 Hopi Exit Travel 283 Plaza ( Perkins ( Conoco Valley ) ),928-524-6243,AZ,Conoco,False,7/6 successful match,False
Holbrook ( 86025 ) Hopi Travel 283 Plaza ( Perkins ( Conoco Valley ) ),6 928-524-6243 I-40 Exit 292 ( AZ 77 N ),Holbrook,86025,Hopi Travel 283 Plaza ( Perkins ( Conoco Valley ) ),928-524-6243,AZ,Conoco,False,7/6 successful match,False
"Joseph City , 86032 Love's Travel Stop # 278",928-288-3726 I-40 Exit 277,Joseph City,86032,Love's Travel Stop # 278,928-288-3726,AZ,Love's,True,7/6 successful match,True
"Joseph City , 86032 Love's Travel Stop #",928-288-3726 I-40 Exit 277 278,Joseph City,86032,Love's Travel Stop #,928-288-3726,AZ,Love's,True,7/6 successful match,True
"City , 86032 Love's Travel Stop # 278",DJoseph 6 928-288-3726 I-40 Exit 277,City,86032,Love's Travel Stop # 278,928-288-3726,AZ,Love's,True,7/6 successful match,True
Joseph City ( 86032 ) Love's Travel Stop ( AZ 77 # 278 N ),6 928-288-3726 I-40 Exit 277,Joseph City,86032,Love's Travel Stop ( AZ 77 # 278 N ),928-288-3726,AZ,Love's,True,7/6 successful match,True
Joseph City ( 86032 ) Love's Travel Stop # 278,6 928-288-3726 I-40 Exit 277,Joseph City,86032,Love's Travel Stop # 278,928-288-3726,AZ,Love's,True,7/6 successful match,True
Joseph City ( 86032 ) Love's Travel Stop # 278,928-288-3726 I-40 Exit 277,Joseph City,86032,Love's Travel Stop # 278,928-288-3726,AZ,Love's,True,7/6 successful match,True
"B Page , 86040 Lake Powell Convenience Center ( Shell )",928-645-5998 901 US 89 S ( MM 547 ),Page,86040,Lake Powell Convenience Center ( Shell ),928-645-5998,AZ,Shell,True,7/6 successful match,True
"B Page , 86040 Lake Powell Convenience Center (",928-645-5998 901 US 89 S ( MM 547 ),Page,86040,Lake Powell Convenience Center (,928-645-5998,AZ,,True,7/6 successful match,True
"Page , 86040 Lake Powell Convenience Center ( Shell )",928-645-5998 901 US 89 S ( MM 547 ),Page,86040,Lake Powell Convenience Center ( Shell ),928-645-5998,AZ,Shell,True,7/6 successful match,True
B Page ( 86040 ) Lake Powell Convenience Center ( Shell ),4 928-645-5998 901 US 89 S ( MM 547 ),Page,86040,Lake Powell Convenience Center ( Shell ),928-645-5998,AZ,Shell,True,7/6 successful match,True
B Page ( 86040 ) Lake Powell Convenience Center ( Shell ),4 928-645-5998 901 US 89 S ( MM 547 ),Page,86040,Lake Powell Convenience Center ( Shell ),928-645-5998,AZ,Shell,True,7/6 successful match,True
Page ( 86040 ) Lake Powell Convenience Center ( Shell ),4 928-645-5998 901 US 89 S ( MM 547 ),Page,86040,Lake Powell Convenience Center ( Shell ),928-645-5998,AZ,Shell,True,7/6 successful match,True
"Winslow , 86047 Flying J Travel Plaza # 0500041",5 928-289-2081 I-40 Exit 255,Winslow,86047,Flying J Travel Plaza # 0500041,928-289-2081,AZ,Flying J,True,7/6 successful match,True
"Winslow , 86047 Flying J Travel Plaza",928-289-2081 I-40 Exit 255 # 0500041,Winslow,86047,Flying J Travel Plaza,928-289-2081,AZ,Flying J,True,7/6 successful match,True
"Winslow , 86047 Flying J Travel Plaza # 0500041",5 928-289-2081 I-40 Exit 255,Winslow,86047,Flying J Travel Plaza # 0500041,928-289-2081,AZ,Flying J,True,7/6 successful match,True
Winslow ( 86047 ) Flying J Travel Plaza # 612,928-289-2081 I-40 Exit 255,Winslow,86047,Flying J Travel Plaza # 612,928-289-2081,AZ,Flying J,True,7/6 successful match,True
Winslow ( 86047 ) Flying J Travel Plaza 186 # 612 S ),928-289-2081 I-40 Exit 255 FLYING,Winslow,86047,Flying J Travel Plaza 186 # 612 S ),928-289-2081,AZ,Flying J,True,7/6 successful match,True
Winslow ( 86047 ) Flying J Travel Plaza # 612,928-289-2081 I-40 Exit 255 FLYING J,Winslow,86047,Flying J Travel Plaza # 612,928-289-2081,AZ,Flying J,True,7/6 successful match,True
"E Camp Verde , 86322 Camp Verde Shell # 48",928-567-3886 I-17 Exit 287 ( AZ 260 ),Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,AZ,Shell,True,7/6 successful match,True
"E Camp Verde , 86322 Camp Verde Shell # 48",928-567-3886 I-17 Exit 287 ( AZ 260 ),Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,AZ,Shell,True,7/6 successful match,True
"Camp Verde , 86322 Camp Verde Shell # 48",4 928-567-3886 I-17 Exit 287 ( AZ 260 ),Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,AZ,Shell,True,7/6 successful match,True
Camp Verde ( 86322 ) Camp Verde Shell # 48,928-567-3886 I-17 Exit 287 ( AZ 260 ),Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,AZ,Shell,True,7/6 successful match,True
Camp Verde ( 86322 ) Camp US 89 Verde & AZ 64 Shell # 48,928-567-3886 I-17 Exit 287 ( AZ 260 ),Camp Verde,86322,Camp US 89 Verde & AZ 64 Shell # 48,928-567-3886,AZ,Shell,True,7/6 successful match,True
Camp Verde ( 86322 ) Camp Verde Shell # 48,928-567-3886 I-17 Exit 287 ( AZ 260 ),Camp Verde,86322,Camp Verde Shell # 48,928-567-3886,AZ,Shell,True,7/6 successful match,True
