Unnamed: 0,filename,record_num,clean_line1,clean_line2,line3,city,zip_code,label,phone,address,parking,gray_parking,identifier,year,panel,major_city,state,chain,p_identifier,identifier2,identifier3,places_place_id,places_name,places_formatted_address,places_vicinity,places_latitude,places_longitude,places_rating,places_types,places_business_status,places_search_method,places_status,places_formatted_phone,places_international_phone,places_website,places_street_number,places_street_name,places_city,places_state,places_postal_code,places_country,places_county,places_google_maps_link
23892,TF2016_144_161-7-ocr.csv,3,Beatty ( 89003 ) Rebel Oil Truck Stop # 74,775-553-2378 US 95 N & 1st,24 S,Beatty,89003,Rebel Oil Truck Stop # 74,775-553-2378,US 95 N & 1st,S,S,89003_775-553-2378,2016,1,Beatty,NV,,,89003_775-553-2378,89003_775-553-2378_NA,ChIJUzhWFtKYuIARSEgS4nFHkF0,Rebel Oil Truck Stop,"103 Main St, Beatty, NV 89003, USA","103 Main Street, Beatty",36.9093498,-116.758148,4.2,"gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 553-2378,+1 775-553-2378,,103,Main Street,Beatty,NV,89003,US,Nye County,https://www.google.com/maps/place/?q=place_id:ChIJUzhWFtKYuIARSEgS4nFHkF0
23898,TF2016_144_161-7-ocr.csv,32,Primm ( 89019 ) Whiskey Pete's Casino ( Flying J # 513 ),702-679-6614 1-15 Exit 1 FLYING,FLYING 24 <U+2610> OLO 24 24,Primm,89019,Whiskey Pete's Casino ( Flying J # 513 ),702-679-6614,1-15 Exit 1 FLYING,L,L,89019_702-679-6614,2016,1,Jean,NV,Flying J,,89019_702-679-6614,89019_702-679-6614_Flying J,ChIJrSgSrQhEz4ARAuXd0nbDihI,Flying J Dealer,"115 W Primm Blvd, Primm, NV 89019, USA","115 West Primm Boulevard, Primm",35.6100439,-115.3920598,3.7,"gas_station, convenience_store, store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 679-6666,+1 702-679-6666,https://pilotflyingj.com/stores/,115,West Primm Boulevard,Primm,NV,89019,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJrSgSrQhEz4ARAuXd0nbDihI
23904,TF2016_144_161-7-ocr.csv,16,Jean ( 89019 ) Gold Strike Auto Truck Plaza ( Shell ),702-874-1515 I - 15 Exit 12,24 <U+25A1>,Jean,89019,Gold Strike Auto Truck Plaza ( Shell ),702-874-1515,I - 15 Exit 12,,,89019_702-874-1515,2016,1,Jean,NV,Shell,,89019_702-874-1515,89019_702-874-1515_Shell,ChIJX4YFYC5Nz4ARqLgeSWIMAnY,Terrible Herbst Truck Plaza,"1 Main St, Jean, NV 89019, USA","1 Main Street, Jean",35.7797604,-115.3247143,3.9,"food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 874-1515,+1 702-874-1515,https://www.terribles.com/,1,Main Street,Jean,NV,89019,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJX4YFYC5Nz4ARqLgeSWIMAnY
23910,TF2016_144_161-7-ocr.csv,1,Amargosa Valley ( 89020 ) Area 51 Travel Center,775-372-1500 2711 US 95 ( MM 30 ) & NV 373,24 S <U+25A1>,Amargosa Valley,89020,Area 51 Travel Center,775-372-1500,2711 US 95 ( MM 30 ) & NV 373,S,S,89020_775-372-1500,2016,1,Amargosa Valley,NV,,,89020_775-372-1500,89020_775-372-1500_NA,ChIJq6qqqqoLx4AR2KmF_htIl58,Area 51 Alien Center,"5388 US-95, Amargosa Valley, NV 89020, USA","5388 U.S. 95, Amargosa Valley",36.6438303,-116.3959864,4.1,"convenience_store, tourist_attraction, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 372-1500,+1 775-372-1500,https://area51aliencenter.net/,5388,U.S. 95,Amargosa Valley,NV,89020,US,Nye County,https://www.google.com/maps/place/?q=place_id:ChIJq6qqqqoLx4AR2KmF_htIl58
23916,TF2016_144_161-7-ocr.csv,22,Las Vegas ( North ) ( 89030 ) Pilot Travel Center # 341,6 702-644-1600 1-15 Exit 48 ( Craig Rd ),Plas 24 MOO,Las Vegas,89030,Pilot Travel Center # 341,702-644-1600,1-15 Exit 48 ( Craig Rd ),M,,89030_702-644-1600,2016,1,North Las Vegas,NV,Pilot,,89030_702-644-1600,89030_702-644-1600_Pilot,ChIJ48zM2QHoyIARasBqh-rA1NA,Pilot Travel Center,"3812 E Craig Rd, North Las Vegas, NV 89031, USA","3812 East Craig Road, North Las Vegas",36.2409528,-115.0978424,2.8,"gas_station, convenience_store, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 644-1600,+1 702-644-1600,https://locations.pilotflyingj.com/us/nv/north-las-vegas/3812-east-craig-road,3812,East Craig Road,North Las Vegas,NV,89031,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJ48zM2QHoyIARasBqh-rA1NA
23922,TF2016_144_161-7-ocr.csv,21,Las Vegas ( North ) ( 89030 ) Morton's Truck Stop ( Valero ),6 702-649-2001 1-15 Exit 46 ( Cheyenne Ave W ),24 XL 020,Las Vegas,89030,Morton's Truck Stop ( Valero ),702-649-2001,1-15 Exit 46 ( Cheyenne Ave W ),XL,,89030_702-649-2001,2016,1,North Las Vegas,NV,Valero,,89030_702-649-2001,89030_702-649-2001_Valero,ChIJrxljBZLCyIARaE1FInk-CSs,Morton's Travel Plaza,"1000 E Cheyenne Ave, North Las Vegas, NV 89030, USA","1000 East Cheyenne Avenue, North Las Vegas",36.2184156,-115.1280267,4.1,"gas_station, store, car_repair, food, point_of_interest, establishment",OPERATIONAL,NEARBY_SEARCH,SUCCESS,(702) 649-2001,+1 702-649-2001,http://www.mortonslv.net/,1000,East Cheyenne Avenue,North Las Vegas,NV,89030,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJrxljBZLCyIARaE1FInk-CSs
23928,TF2016_144_161-7-ocr.csv,30,Palm Gardens ( 89039 ) Palm Gardens Chevron,6 702-298-1001 US 95 & NV 163,<U+2610> S <U+2610>,Palm Gardens,89039,Palm Gardens Chevron,702-298-1001,US 95 & NV 163,S,,89039_702-298-1001,2016,1,Cal Nev Ari,NV,Chevron,,89039_702-298-1001,89039_702-298-1001_Chevron,ChIJKwn8JKhTzoAR7tXvzNX2nc8,Chevron,"105 Palm Gardens Dr, Palm Gardens, NV 89039, USA","105 Palm Gardens Drive, Palm Gardens",35.1974979,-114.8553056,3.8,"gas_station, convenience_store, car_repair, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 298-1001,+1 702-298-1001,https://www.chevronwithtechron.com/station,105,Palm Gardens Drive,Palm Gardens,NV,89039,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJKwn8JKhTzoAR7tXvzNX2nc8
23934,TF2016_144_161-7-ocr.csv,34,F Round Mountain ( 89045 ) Shoshone Market,4 775-377-2632 NV 376 ( 6 mi N of town ),S <U+2610>,Round Mountain,89045,Shoshone Market,775-377-2632,NV 376 ( 6 mi N of town ),S,S,89045_775-377-2632,2016,1,Round Mountain,NV,,,89045_775-377-2632,89045_775-377-2632_NA,ChIJi2lqE-N9u4ARmIfK683WRFs,Shoshone Market,"52660 NV-376, Round Mountain, NV 89045, USA","52660 Nevada 376, Round Mountain",38.7761408,-117.1649159,4.6,"convenience_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 377-2632,+1 775-377-2632,,52660,Nevada 376,Round Mountain,NV,89045,US,Nye County,https://www.google.com/maps/place/?q=place_id:ChIJi2lqE-N9u4ARmIfK683WRFs
23940,TF2016_144_161-7-ocr.csv,36,Searchlight ( 89046 ) Terrible Herbst # 243 ( Chevron ),6 702-297-1080 670 US 95,24 MOO,Searchlight,89046,Terrible Herbst # 243 ( Chevron ),702-297-1080,670 US 95,M,,89046_702-297-1080,2016,1,Searchlight,NV,Chevron,,89046_702-297-1080,89046_702-297-1080_Chevron,ChIJW-L_JLACz4ARcmXDDd9VghA,Chevron,"670 US-95, Searchlight, NV 89046, USA","670 U.S. 95, Searchlight",35.4605514,-114.9182974,3.4,"gas_station, convenience_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 297-1080,+1 702-297-1080,https://www.chevronwithtechron.com/station/,670,U.S. 95,Searchlight,NV,89046,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJW-L_JLACz4ARcmXDDd9VghA
23946,TF2016_144_161-7-ocr.csv,40,Tonopah ( 89049 ) Tonopah Shell,4 775-482-3414 459 US 95 ( 1/2 mi N of US 6 ),<U+2610> <U+25A1> <U+25A1> <U+25A1>,Tonopah,89049,Tonopah Shell,775-482-3414,459 US 95 ( 1/2 mi N of US 6 ),,,89049_775-482-3414,2016,1,Tonopah,NV,Shell,,89049_775-482-3414,89049_775-482-3414_Shell,ChIJAZXCaNsGvIARGCv8OabvkUA,Shell,"459 Erie St, Tonopah, NV 89049, USA","459 Erie Street, Tonopah",38.0651727,-117.227476,3.2,"gas_station, convenience_store, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 482-3414,+1 775-482-3414,https://find.shell.com/us/fuel/10007158-459-erie-main/en_US,459,Erie Street,Tonopah,NV,89049,US,Nye County,https://www.google.com/maps/place/?q=place_id:ChIJAZXCaNsGvIARGCv8OabvkUA
23952,TF2016_144_161-7-ocr.csv,39,G Tonopah ( 89049 ) Tonopah Truck / Auto Plaza ( Texaco ),4 775-482-5780 1500 US 95 S ( 1 mi S of Jct US 6 ),24 S D,Tonopah,89049,Tonopah Truck / Auto Plaza ( Texaco ),775-482-5780,1500 US 95 S ( 1 mi S of Jct US 6 ),S,,89049_775-482-5780,2016,1,Tonopah,NV,Texaco,,89049_775-482-5780,89049_775-482-5780_Texaco,ChIJ5z9CqNYAvIARpb1FrtFk7tU,Texaco,"1500 Erie St, Tonopah, NV 89049, USA","1500 Erie Street, Tonopah",38.0540035,-117.2155679,3.7,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 482-5780,+1 775-482-5780,https://www.texaco.com/content/texaco/en_us/home/find-a-station.html?/station/1500-ERIEMAIN-ST-TONOPAH-NV-89049-id305887,1500,Erie Street,Tonopah,NV,89049,US,Nye County,https://www.google.com/maps/place/?q=place_id:ChIJ5z9CqNYAvIARpb1FrtFk7tU
23958,TF2016_144_161-7-ocr.csv,19,Las Vegas ( 89103 ) Wild Wild West Truck Plaza ( Sinclair ),6 702-736-2298 1-15 Exit 37 ( 2-1 / 2 blks W on,) <U+2610> X 24,Las Vegas,89103,Wild Wild West Truck Plaza ( Sinclair ),702-736-2298,1-15 Exit 37 ( 2-1 / 2 blks W on,,,89103_702-736-2298,2016,1,Las Vegas,NV,Sinclair,,89103_702-736-2298,89103_702-736-2298_Sinclair,ChIJb41M9CnEyIAR3Ik4xWAlQew,Wild Wild West Truck Plaza,"4830 Procyon St, Las Vegas, NV 89103, USA","4830 Procyon Street, Las Vegas",36.1018834,-115.186605,3.6,"food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 736-2298,+1 702-736-2298,,4830,Procyon Street,Las Vegas,NV,89103,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJb41M9CnEyIAR3Ik4xWAlQew
23964,TF2016_144_161-7-ocr.csv,17,Las Vegas ( 89103 ) The Bus Stop,6 702-736-2568 155 W Imperial Ave,<U+2610> D <U+25A1>,Las Vegas,89103,The Bus Stop,702-736-2568,155 W Imperial Ave,,,89103_702-736-2568,2016,1,Las Vegas,NV,,,89103_702-736-2568,89103_702-736-2568_NA,ChIJZ539SI7DyIAR3NMYZAmbcq0,Bus Stop Services,"155 W Imperial Ave, Las Vegas, NV 89102, USA","155 West Imperial Avenue, Las Vegas",36.1554962,-115.1574706,4.4,"car_wash, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 736-2568,+1 702-736-2568,,155,West Imperial Avenue,Las Vegas,NV,89102,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJZ539SI7DyIAR3NMYZAmbcq0
23970,TF2016_144_161-7-ocr.csv,18,Las Vegas ( 89118 ) TA Las Vegas # 108 ( Valero,702-361-1176 1-15 Exit 33 ( Blue ),24 LO,Las Vegas,89118,TA Las Vegas # 108 ( Valero,702-361-1176,1-15 Exit 33 ( Blue ),L,,89118_702-361-1176,2016,1,Las Vegas,NV,Valero,,89118_702-361-1176,89118_702-361-1176_Valero,ChIJwbdZYEvPyIARYIFObXJsyOc,TA Travel Center,"8050 Dean Martin Dr, Las Vegas, NV 89139, USA","8050 Dean Martin Drive, Las Vegas",36.0432479,-115.187273,3.5,"gas_station, car_repair, convenience_store, store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(702) 361-1176,+1 702-361-1176,https://www.ta-petro.com/location/nv/ta-las-vegas,8050,Dean Martin Drive,Las Vegas,NV,89139,US,Clark County,https://www.google.com/maps/place/?q=place_id:ChIJwbdZYEvPyIARYIFObXJsyOc
23976,TF2016_144_161-7-ocr.csv,9,Ely ( 89301 ) R Place # 2 ( Shell SE ),775-289-2601 909 US 93 ( E of US 50 ),24 D,Ely,89301,R Place # 2 ( Shell SE ),775-289-2601,909 US 93 ( E of US 50 ),,,89301_775-289-2601,2016,1,Ely,NV,Shell,,89301_775-289-2601,89301_775-289-2601_Shell,ChIJo8yT_Q2rsYARLIyTiHkHYjU,R Place,"1690 Great Basin Blvd, Ely, NV 89301, USA","1690 Great Basin Boulevard, Ely",39.2438816,-114.8684921,5,"convenience_store, food, point_of_interest, store, establishment",OPERATIONAL,NEARBY_SEARCH,SUCCESS,(775) 289-8229,+1 775-289-8229,http://www.rplace.net/home.html,1690,Great Basin Boulevard,Ely,NV,89301,US,White Pine County,https://www.google.com/maps/place/?q=place_id:ChIJo8yT_Q2rsYARLIyTiHkHYjU
23982,TF2016_144_161-7-ocr.csv,10,D Fallon ( 89406 ) Harmon Junction,775-423-3888 US 50 & Harmon Rd ( 5 mi E of,) <U+25A1> S <U+2610>,Fallon,89406,Harmon Junction,775-423-3888,US 50 & Harmon Rd ( 5 mi E of,S,,89406_775-423-3888,2016,1,Fallon,NV,,,89406_775-423-3888,89406_775-423-3888_NA,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
23988,TF2016_144_161-7-ocr.csv,12,D Fernley ( 89408 ) Love's Travel Stop # 246,775-575-2200 1-80 Exit 46 ( US 95 ),24 <U+2610> LO 24,Fernley,89408,Love's Travel Stop # 246,775-575-2200,1-80 Exit 46 ( US 95 ),L,L,89408_775-575-2200,2016,1,Fernley,NV,Love's,,89408_775-575-2200,89408_775-575-2200_Love's,ChIJ00oQCXLdmIARBznTxyyLPFg,Love's Travel Stop,"825 Commerce Center Dr, Fernley, NV 89408, USA","825 Commerce Center Drive, Fernley",39.6179936,-119.2665118,3.9,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 575-2200,+1 775-575-2200,https://www.loves.com/locations/246,825,Commerce Center Drive,Fernley,NV,89408,US,Lyon County,https://www.google.com/maps/place/?q=place_id:ChIJ00oQCXLdmIARBznTxyyLPFg
23994,TF2016_144_161-7-ocr.csv,11,D Fernley ( 89408 ) Pilot Travel Center # 340 of town ),775-575-5115 1-80 Exit 46 ( US 95 A ),pilot 24 024,Fernley,89408,Pilot Travel Center # 340 of town ),775-575-5115,1-80 Exit 46 ( US 95 A ),,,89408_775-575-5115,2016,1,Fernley,NV,Pilot,,89408_775-575-5115,89408_775-575-5115_Pilot,ChIJw2BeQXHdmIARw3Ml5VNI3fc,Pilot Travel Center,"465 Pilot Rd, Fernley, NV 89408, USA","465 Pilot Road, Fernley",39.6138616,-119.2663096,4.2,"convenience_store, gas_station, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 575-5115,+1 775-575-5115,https://locations.pilotflyingj.com/us/nv/fernley/465-pilot-road,465,Pilot Road,Fernley,NV,89408,US,Lyon County,https://www.google.com/maps/place/?q=place_id:ChIJw2BeQXHdmIARw3Ml5VNI3fc
24000,TF2016_144_161-7-ocr.csv,14,Hawthorne ( 89415 ) Hawthorne 48 Shell,775-945-4664 1075 US 95,24 M D DO,Hawthorne,89415,Hawthorne 48 Shell,775-945-4664,1075 US 95,M,,89415_775-945-4664,2016,1,Hawthorne,NV,Shell,,89415_775-945-4664,89415_775-945-4664_Shell,ChIJgyqkp2FgvYARmVpjo-GMW98,Chevron,"1075 US-95, Hawthorne, NV 89415, USA","1075 U.S. 95, Hawthorne",38.534817,-118.6292685,3.8,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 945-4664,+1 775-945-4664,https://www.chevronwithtechron.com/station/,1075,U.S. 95,Hawthorne,NV,89415,US,Mineral County,https://www.google.com/maps/place/?q=place_id:ChIJgyqkp2FgvYARmVpjo-GMW98
24006,TF2016_144_161-7-ocr.csv,35,Rye Patch ( 89419 ) Rye Patch Travel Center,775-538-7504 1-80 Exit 129 ( Rye Patch Dam ),MO,Rye Patch,89419,Rye Patch Travel Center,775-538-7504,1-80 Exit 129 ( Rye Patch Dam ),M,M,89419_775-538-7504,2016,1,Lovelock,NV,,,89419_775-538-7504,89419_775-538-7504_NA,ChIJIRGr3QiVoYARPjRmbio-3Vg,Rye Patch CHEVRON & truck stop,"1305 Rye Patch Reservoir Rd, Lovelock, NV 89419, USA","1305 Rye Patch Reservoir Road, Lovelock",40.4664291,-118.2832021,3.9,"gas_station, food, point_of_interest, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 796-0141,+1 775-796-0141,,1305,Rye Patch Reservoir Road,Lovelock,NV,89419,US,Pershing County,https://www.google.com/maps/place/?q=place_id:ChIJIRGr3QiVoYARPjRmbio-3Vg
24012,TF2016_144_161-7-ocr.csv,28,E Minden ( 89423 ) Silver City RV Resort,775-267-3359 3165 US 395 N,D D,Minden,89423,Silver City RV Resort,775-267-3359,3165 US 395 N,,,89423_775-267-3359,2016,1,Minden,NV,,,89423_775-267-3359,89423_775-267-3359_NA,ChIJhWPQXQ6imYARckIs7FCNXiI,Silver City RV Resort,"3165 N Hwy 395 Unit A, Minden, NV 89423, USA","3165 North Highway 395 Unit A, Minden",39.0689839,-119.7788025,4.3,"rv_park, lodging, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 267-3359,+1 775-267-3359,http://www.silvercityrvresort.com/,3165,North Highway 395,Minden,NV,89423,US,Douglas County,https://www.google.com/maps/place/?q=place_id:ChIJhWPQXQ6imYARckIs7FCNXiI
24018,TF2016_144_161-7-ocr.csv,38,Sparks ( 89431 ) Petro Sparks # 338 ( Valero ),775-355-8888 1-80 Exit 21 ( S to Greg St ),PETRO 24 <U+2610> XLO 24,Sparks,89431,Petro Sparks # 338 ( Valero ),775-355-8888,1-80 Exit 21 ( S to Greg St ),XL,XL,89431_775-355-8888,2016,1,Sparks,NV,Valero,,89431_775-355-8888,89431_775-355-8888_Valero,ChIJm4D3To8-mYARnOrVvQat6H0,Petro Travel Center,"1950 E Greg St, Sparks, NV 89431, USA","1950 East Greg Street, Sparks",39.5233092,-119.7087687,3.8,"gas_station, convenience_store, car_repair, point_of_interest, store, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 355-8888,+1 775-355-8888,https://www.ta-petro.com/location/nv/petro-sparks,1950,East Greg Street,Sparks,NV,89431,US,Washoe County,https://www.google.com/maps/place/?q=place_id:ChIJm4D3To8-mYARnOrVvQat6H0
24024,TF2016_144_161-7-ocr.csv,37,Sparks ( 89431 ) TA Sparks # 172 ( Valero ),775-359-0550 1-80 Exit 19 ( McCarran Blvd ),24 FORS XL,Sparks,89431,TA Sparks # 172 ( Valero ),775-359-0550,1-80 Exit 19 ( McCarran Blvd ),XL,XL,89431_775-359-0550,2016,1,Sparks,NV,Valero,,89431_775-359-0550,89431_775-359-0550_Valero,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
24030,TF2016_144_161-7-ocr.csv,46,B Winnemucca ( 89445 ) Flying J Fuel Stop # 770,775-623-0111 1-80 Exit 176 ( 1880 US 95 ),FLYING J 24 100<U+2610> O,Winnemucca,89445,Flying J Fuel Stop # 770,775-623-0111,1-80 Exit 176 ( 1880 US 95 ),L,L,89445_775-623-0111,2016,1,Winnemucca,NV,Flying J,,89445_775-623-0111,89445_775-623-0111_Flying J,ChIJN7EtKND8oIAR4I9dSRRWZF8,Flying J Travel Center,"1880 W Winnemucca Blvd, Winnemucca, NV 89445, USA","1880 West Winnemucca Boulevard, Winnemucca",40.9602428,-117.7481523,4,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 623-0111,+1 775-623-0111,https://locations.pilotflyingj.com/us/nv/winnemucca/1880-w.-winnemucca-blvd,1880,West Winnemucca Boulevard,Winnemucca,NV,89445,US,Humboldt County,https://www.google.com/maps/place/?q=place_id:ChIJN7EtKND8oIAR4I9dSRRWZF8
24036,TF2016_144_161-7-ocr.csv,31,B Paradise Hill ( 89445 ) Santa Rosa Station ( Chevron ),775-623-5547 US 95 & NV 290 ( 23 mi N of Winnemucca ),) S <U+25A1> <U+2610>,Paradise Hill,89445,Santa Rosa Station ( Chevron ),775-623-5547,US 95 & NV 290 ( 23 mi N of Winnemucca ),S,,89445_775-623-5547,2016,1,Winnemucca,NV,Chevron,,89445_775-623-5547,89445_775-623-5547_Chevron,,,,,,,,,,FAILED,FAILED: API Error: ZERO_RESULTS,,,,,,,,,,,
24042,TF2016_144_161-7-ocr.csv,4,D Bordertown ( 89506 ) Winners Corner,775-972-1653 US 395 ( at state line ),<U+25A1>,Bordertown,89506,Winners Corner,775-972-1653,US 395 ( at state line ),,,89506_775-972-1653,2016,1,Reno,NV,,,89506_775-972-1653,89506_775-972-1653_NA,ChIJgWiS__JSmYARclZwjUhTQps,Winners Corner,"19575 Frontage Rd, Reno, NV 89506, USA","19575 Frontage Road, Reno",39.6703554,-119.9999182,3.6,"gas_station, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 972-1309,+1 775-972-1309,,19575,Frontage Road,Reno,NV,89506,US,Washoe County,https://www.google.com/maps/place/?q=place_id:ChIJgWiS__JSmYARclZwjUhTQps
24048,TF2016_144_161-7-ocr.csv,7,B Elko ( 89801 ) Hardy's ( Sinclair ) mi SE ),775-738-7732 1-80 Exit 303 ( US 40 ),24 MO <U+25A1>,Elko,89801,Hardy's ( Sinclair ) mi SE ),775-738-7732,1-80 Exit 303 ( US 40 ),M,,89801_775-738-7732,2016,1,Elko,NV,Sinclair,,89801_775-738-7732,89801_775-738-7732_Sinclair,ChIJJ-NFqtYApoARtBLcwLqvitg,Exit 303: Sinclair Gas Station,"1790 Idaho St, Elko, NV 89801, USA","1790 Idaho Street, Elko",40.8423768,-115.7514762,4.1,"parking, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,,,https://www.sinclairoil.com/,1790,Idaho Street,Elko,NV,89801,US,Elko County,https://www.google.com/maps/place/?q=place_id:ChIJJ-NFqtYApoARtBLcwLqvitg
24054,TF2016_144_161-7-ocr.csv,2,Battle Mountain ( 89820 ) Broadway / Flying J Travel Plaza # 966,775-635-5424 1-80 Exit 229 ( Bus Loop,FLYING J 24 24 24,Battle Mountain,89820,Broadway / Flying J Travel Plaza # 966,775-635-5424,1-80 Exit 229 ( Bus Loop,L,L,89820_775-635-5424,2016,1,Battle Mountain,NV,Flying J,,89820_775-635-5424,89820_775-635-5424_Flying J,ChIJP7lLDiKlpoARpsPcTxTmYcE,Flying J Licensed Location,"650 W Front St, Battle Mountain, NV 89820, USA","650 West Front Street, Battle Mountain",40.6496454,-116.9450118,3.1,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 635-5424,+1 775-635-5424,https://pilotflyingj.com/stores/,650,West Front Street,Battle Mountain,NV,89820,US,Lander County,https://www.google.com/maps/place/?q=place_id:ChIJP7lLDiKlpoARpsPcTxTmYcE
24060,TF2016_144_161-7-ocr.csv,5,Carlin ( 89822 ) Pilot Travel Center # 387,775-754-6384 1-80 Exit 280 ( NV 278 ),Pilat 24 M,Carlin,89822,Pilot Travel Center # 387,775-754-6384,1-80 Exit 280 ( NV 278 ),M,,89822_775-754-6384,2016,1,Carlin,NV,Pilot,,89822_775-754-6384,89822_775-754-6384_Pilot,ChIJccPC-mPfpYARhIcZuvHDmno,ONE9 Travel Center,"791 10th St, Carlin, NV 89822, USA","791 10th Street, Carlin",40.7197077,-116.1061135,3.9,"gas_station, convenience_store, store, point_of_interest, food, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 754-6384,+1 775-754-6384,https://locations.pilotflyingj.com/us/nv/carlin/791-tenth-street,791,10th Street,Carlin,NV,89822,US,Elko County,https://www.google.com/maps/place/?q=place_id:ChIJccPC-mPfpYARhIcZuvHDmno
24066,TF2016_144_161-7-ocr.csv,41,Wells ( 89835 ) Petro Wells # 392 ( Sinclair ),16775-752-2000 1-80 Exit 352 ( US 93 N ),PETRO 24 ARG XL <U+25A1>,Wells,89835,Petro Wells # 392 ( Sinclair ),775-752-2000,1-80 Exit 352 ( US 93 N ),XL,,89835_775-752-2000,2016,1,Wells,NV,Sinclair,,89835_775-752-2000,89835_775-752-2000_Sinclair,ChIJbfZOxvnWqIARXgfxNk0jc3c,Petro Travel Center,"1440 6th St, Wells, NV 89835, USA","1440 6th Street, Wells",41.1008259,-114.9556178,3.8,"convenience_store, gas_station, car_repair, point_of_interest, food, store, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 455-4305,+1 775-455-4305,https://www.ta-petro.com/location/nv/petro-wells,1440,6th Street,Wells,NV,89835,US,Elko County,https://www.google.com/maps/place/?q=place_id:ChIJbfZOxvnWqIARXgfxNk0jc3c
24072,TF2016_144_161-7-ocr.csv,42,Wells ( 89835 ) Flying J Travel Plaza # 692,775-752-2400 1-80 Exit 352 ( US 93 S ),FLYING J 24 XL,Wells,89835,Flying J Travel Plaza # 692,775-752-2400,1-80 Exit 352 ( US 93 S ),XL,L,89835_775-752-2400,2016,1,Wells,NV,Flying J,,89835_775-752-2400,89835_775-752-2400_Flying J,ChIJ46LDyMVProAR3ASUJezYua0,Flying J Travel Center,"156 US-93, Wells, NV 89835, USA","156 U.S. 93, Wells",41.0976125,-114.9575771,3.6,"convenience_store, gas_station, store, food, point_of_interest, establishment",OPERATIONAL,TEXT_SEARCH,SUCCESS,(775) 241-3962,+1 775-241-3962,https://locations.pilotflyingj.com/us/nv/wells/156-hwy-93-south,156,U.S. 93,Wells,NV,89835,US,Elko County,https://www.google.com/maps/place/?q=place_id:ChIJ46LDyMVProAR3ASUJezYua0
