id,lat,lon,type,highway,ref,name,source,source_ref,milepost:county,milepost:state,towards,is_in:state_code,old_ref,note:ref,unsigned_ref,noref,note,official_name,ref:left,ref:right,unsigned:ref,fixme,FIXME,source:imagery,noname,old_exit_to,destination,FIXME:ref,destination:ref,odbl,fuel:cng,source:exit_to,unsigned,noref:left,maxspeed,destination:street,check_date,unsigned_ref:right,tiger:reviewed,traffic_sign,traffic_sign:direction,ref:signed,status,exit_to,junction:ref,unsigned_ref:left,description,start_date,construction,proposed:highway
90239287,38.6317337,-121.3982426,node,motorway_junction,12,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90239585,38.5439846,-121.5094007,node,motorway_junction,516,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90239669,38.5684811,-121.3314825,node,motorway_junction,13,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90239716,38.6436278,-121.1090351,node,motorway_junction,27,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90239967,38.5569463,-121.4731355,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90240682,38.600163,-121.504939,node,motorway_junction,520,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90240780,38.2695677,-121.3021852,node,motorway_junction,275B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90240916,38.628727,-121.405602,node,motorway_junction,12C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90241012,38.490105,-121.514136,node,motorway_junction,513,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90241013,38.492179,-121.514732,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90241434,38.2816975,-121.3067984,node,motorway_junction,276,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90242015,38.5924149,-121.4450006,node,motorway_junction,9A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90242238,38.6364066,-121.4956585,node,motorway_junction,88,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90242298,38.5656315,-121.4703666,node,motorway_junction,7A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90242554,38.4760845,-121.4249106,node,motorway_junction,291A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90242997,38.6813663,-121.5399961,node,motorway_junction,307,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90243031,38.6399952,-121.482269,node,motorway_junction,89,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90243628,38.6037428,-121.4328325,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90243664,38.6066762,-121.4319228,node,motorway_junction,10A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90243765,38.671084,-121.596288,node,motorway_junction,528,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90243982,38.6413981,-121.4612764,node,motorway_junction,90,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90244494,38.3039189,-121.318624,node,motorway_junction,278,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90244703,38.5222678,-121.5215644,node,motorway_junction,515,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90244724,38.5282978,-121.5193181,node,motorway_junction,515,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90244746,38.559758,-121.514072,node,motorway_junction,518,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90244766,38.5645509,-121.513699,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90244851,38.65798,-121.3631688,node,motorway_junction,96,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90244911,38.558674,-121.4708963,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245036,38.5500466,-121.4738443,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245051,38.2641585,-121.2999855,node,motorway_junction,275A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245509,38.5788159,-121.5068043,node,motorway_junction,519A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245529,38.5749938,-121.5091155,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245537,38.5725009,-121.509325,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245637,38.3799268,-121.3656978,node,motorway_junction,284,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245937,38.287226,-121.4587375,node,motorway_junction,498,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245955,38.55507,-121.4040487,node,motorway_junction,9,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245981,38.3800188,-121.4779817,node,motorway_junction,504,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245993,38.495885,-121.516324,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90246233,38.5557604,-121.4420214,node,motorway_junction,8A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90246455,38.55891,-121.473349,node,motorway_junction,6C,Unnamed Exit,,,,,,,,numbered as if it's an exit from I-80 Biz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90246840,38.617719,-121.531239,node,motorway_junction,85,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90246901,38.6417738,-121.4254353,node,motorway_junction,91,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90246972,38.6372486,-121.4044303,node,motorway_junction,93,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90247248,38.6259274,-121.4125128,node,motorway_junction,12B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90247321,38.5685095,-121.5130292,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90247410,38.644158,-121.388554,node,motorway_junction,94A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90247751,38.6089114,-121.4290398,node,motorway_junction,10,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90248289,38.5508615,-121.4226559,node,motorway_junction,8,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90248354,38.570515,-121.508756,node,motorway_junction,519A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90248363,38.5685132,-121.5100798,node,motorway_junction,519A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90248470,38.64316,-121.434198,node,motorway_junction,91,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90248571,38.6593462,-121.53526,node,motorway_junction,525A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90248656,38.6095646,-121.5097855,node,motorway_junction,521,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249064,38.2514067,-121.2915612,node,motorway_junction,274B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249243,38.642122,-121.1615453,node,motorway_junction,25,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249246,38.6114058,-121.2644299,node,motorway_junction,18,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249586,38.5004781,-121.517645,node,motorway_junction,513,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249588,38.499166,-121.517761,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249838,38.6376802,-121.4070112,node,motorway_junction,92,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249874,38.5387163,-121.4736726,node,motorway_junction,297,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249894,38.5445841,-121.4739973,node,motorway_junction,297,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90250306,38.637645,-121.416682,node,motorway_junction,92,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90250365,38.6519269,-121.5308086,node,motorway_junction,525A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90250427,38.495101,-121.516719,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90250602,38.5780312,-121.507374,node,motorway_junction,518,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90250692,38.6719468,-121.5892185,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90250706,38.671369,-121.5862087,node,motorway_junction,528,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90250829,38.6896434,-121.5402984,node,motorway_junction,307,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90251086,38.40475,-121.482723,node,motorway_junction,506,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90251154,38.50673,-121.457106,node,motorway_junction,294A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90251286,38.5594958,-121.3733722,node,motorway_junction,11,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90251326,38.5609824,-121.3810947,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90251986,38.567889,-121.507811,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90252058,38.6472518,-121.5286623,node,motorway_junction,524,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90252859,38.6859561,-121.3333831,node,motorway_junction,98,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90252887,38.5707086,-121.5154198,node,motorway_junction,4A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90253113,38.5871269,-121.5036477,node,motorway_junction,519B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90253202,38.600078,-121.457739,node,motorway_junction,47A,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twofortytwonorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twofortytwosouth.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canterbury Road,,,,,,,,,,,,,,
90253281,38.3727513,-121.3582237,node,motorway_junction,284,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90253541,38.5631563,-121.4907594,node,motorway_junction,4B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254065,38.2878875,-121.3101386,node,motorway_junction,277,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254130,38.6136486,-121.4241694,node,motorway_junction,10B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254189,38.519589,-121.521948,node,motorway_junction,514,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254234,38.671056,-121.5500231,node,motorway_junction,525B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254598,38.6243952,-121.4163443,node,motorway_junction,12A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254680,38.616474,-121.420653,node,motorway_junction,11,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254992,38.567615,-121.506568,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90254996,38.4518008,-121.4080205,node,motorway_junction,289,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90255082,38.4773071,-121.4261868,node,motorway_junction,291B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90255314,38.4229255,-121.4865504,node,motorway_junction,508,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90255506,38.2668373,-121.3009663,node,motorway_junction,275B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90255728,38.2815426,-121.4571519,node,motorway_junction,498,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90255740,38.6428409,-121.1215238,node,motorway_junction,27,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90255818,38.643547,-121.394351,node,motorway_junction,93,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90255854,38.643915,-121.378538,node,motorway_junction,14C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90256047,38.6634954,-121.3575992,node,motorway_junction,96,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90256048,38.4852679,-121.5124877,node,motorway_junction,512,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90256111,38.628603,-121.510579,node,motorway_junction,86,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90256116,38.627237,-121.51369,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90256709,38.5578632,-121.3869341,node,motorway_junction,11,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90256915,38.7005825,-121.3172995,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90256964,38.6978552,-121.3197199,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90257385,38.593844,-121.504063,node,motorway_junction,520,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90257467,38.559492,-121.4694264,node,motorway_junction,6B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90257502,38.5588538,-121.4711248,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90257567,38.5609909,-121.4735907,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90258411,38.5885899,-121.2910777,node,motorway_junction,17,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90258463,38.672894,-121.616066,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90258706,38.6456977,-121.3673871,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90258719,38.4121882,-121.3902634,node,motorway_junction,286,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90258809,38.4191898,-121.393277,node,motorway_junction,287,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90258981,38.2786689,-121.3053384,node,motorway_junction,276,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90259245,38.6488114,-121.3742424,node,motorway_junction,14B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90259252,38.651101,-121.371123,node,motorway_junction,95,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90259827,38.622349,-121.521397,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90259832,38.621234,-121.523939,node,motorway_junction,86,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90259843,38.621663,-121.515189,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90259917,38.6117439,-121.510613,node,motorway_junction,521B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90260012,38.628106,-121.51901,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90260326,38.5703903,-121.4686843,node,motorway_junction,6C,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90261147,38.5661288,-121.5130913,node,motorway_junction,519A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90261450,38.5997617,-121.440677,node,motorway_junction,9A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90261611,38.249111,-121.290361,node,motorway_junction,274A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90261985,38.5799684,-121.5052668,node,motorway_junction,519B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90262583,38.4993638,-121.449629,node,motorway_junction,293B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90263042,38.5603706,-121.4813964,node,motorway_junction,6A,Unnamed Exit,,,,,,,,,,,,,6A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90263050,38.5589957,-121.476896,node,motorway_junction,,Unnamed Exit,,,,,,,,,6B,,,,,,,,,,,,,,,,,,,,,,,6B,,,,,,,,,,,,
90263114,38.6329344,-121.2128387,node,motorway_junction,22,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90263229,38.4282247,-121.3975857,node,motorway_junction,287,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90263832,38.6123221,-121.5382459,node,motorway_junction,85,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90264126,38.5680443,-121.5121898,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90264155,38.6382214,-121.2029246,node,motorway_junction,23,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90264674,38.6306856,-121.5199244,node,motorway_junction,522,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90264743,38.5388807,-121.5124852,node,motorway_junction,516,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90264858,38.5535522,-121.4739779,node,motorway_junction,298B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90264917,38.6470056,-121.3769361,node,motorway_junction,,Unnamed Exit,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90265303,38.6189284,-121.5142784,node,motorway_junction,522,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90265960,38.6352213,-121.3886732,node,motorway_junction,14A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90266130,38.5820338,-121.4630369,node,motorway_junction,7B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90266384,38.6336148,-121.2120134,node,motorway_junction,21,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90267187,38.631238,-121.504916,node,motorway_junction,88,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90267357,38.5814257,-121.3034406,node,motorway_junction,15,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90268579,38.7200649,-121.2954072,node,motorway_junction,102,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90268813,38.7043188,-121.3126374,node,motorway_junction,100,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90269574,38.2607442,-121.2975107,node,motorway_junction,275A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90270315,38.324482,-121.3270569,node,motorway_junction,280,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90270422,38.5603094,-121.4572517,node,motorway_junction,7,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90270499,38.4927988,-121.4423938,node,motorway_junction,293A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90270588,38.5517067,-121.4325971,node,motorway_junction,8B,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90271204,38.6744752,-121.5402053,node,motorway_junction,306,Unnamed Exit,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90272024,38.605254,-121.507268,node,motorway_junction,521A,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90272104,38.4779115,-121.5075546,node,motorway_junction,512,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90272936,38.641339,-121.4517034,node,motorway_junction,90,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90273014,38.5634603,-121.3413037,node,motorway_junction,13,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90273130,38.5933801,-121.2836848,node,motorway_junction,17,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90273401,38.3216299,-121.3254849,node,motorway_junction,280,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90274972,38.5172877,-121.463478,node,motorway_junction,295,Unnamed Exit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90275839,38.7101667,-121.3068247,node,motorway_junction,100,Unnamed Exit,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/80.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
