state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Phone 2,Hours of Operation,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,# of Reserved Parking Spots,# of Paid Parking Spots,Fax,Phone 3,# of Men's Showers,Diesel,Bulk Def,Unleaded,Propane,Phone 4,Mailing Address,Mile Marker,Phone 5,Road Name,https
30,New Jersey,TRAVEL CENTERS OF AMERICA #006 - NORMAN KNIGHT,location_details.php?id=3202,https://www.truckstopsandservices.com/location_details.php?id=3202,Trucker,catscale3,40.930619,-75.096115,I-80,2 SIMPSON RD,COLUMBIA,NJ,07832,908-496-4124 (TRAVEL CENTER),908-496-4124 (COUNTRY PRIDE RESTAURANT),24 HOURS,172,8,7,5,4-C EB / 4-B WB,50,50,908-496-4809,908-496-4124 (TACO BELL EXPRESS),,,,,,908-496-4124 (PIZZA HUT),,,,,
30,New Jersey,TRAVEL CENTERS OF AMERICA #048,location_details.php?id=3201,https://www.truckstopsandservices.com/location_details.php?id=3201,Trucker,catscale3,40.658934,-75.073559,I-78,975 STATE ROUTE 173,BLOOMSBURY,NJ,88045,908-479-4136 (TRAVEL CENTER),908-479-4136 (COUNTRY PRIDE RESTAURANT),24 HOURS,122,9,7,4,7,56,56,908-479-4533,908-479-4136 (BURGER KING),,,,,,,,,,,
30,New Jersey,TRAVEL CENTERS OF AMERICA #218,location_details.php?id=3203,https://www.truckstopsandservices.com/location_details.php?id=3203,Trucker,catscale3,39.81964,-75.236962,I-295,171 BERKLEY RD,PAULSBORO,NJ,80660,856-423-5500 (TRAVEL CENTER),856-423-5500 (COUNTRY PRIDE RESTAURANT),24 HOURS,175,12,8,3,18,40,40,856-423-6261,,,,,,,,,,,,
30,New Jersey,TULLO TRUCK STOP,location_details.php?id=3554,https://www.truckstopsandservices.com/location_details.php?id=3554,Trucker,exxon,40.930619,-75.096115,NJTP,61 LINCOLN HWY,SOUTH KEARNEY,NJ,07032,973-589-5922 (TRAVEL CENTER),973-589-5922 (MANA),24 HOURS,60,9,3,2,15E,0,0,973-589-5087,,,,,,,,,,,,
30,New Jersey,TURNPIKE VALERO,location_details.php?id=3556,https://www.truckstopsandservices.com/location_details.php?id=3556,Trucker,valero,40.122064,-74.707013,NJTP,2000 US 206,BORDENTOWN,NJ,08505,609-291-0555 (TRAVEL CENTER),,24 HOURS,0,3,0,0,7,,,,,,,,,,,,,,,
30,New Jersey,US GAS & DIESEL,location_details.php?id=55280,https://www.truckstopsandservices.com/location_details.php?id=55280,Trucker,ind_dealer_1,40.84348,-74.005483,US 46E,1098 US 46,RIDGEFIELD,NJ,07657,201-941-8915 (TRAVEL CENTER),,24 HOURS,3,4,0,0,GRAND AVE,0,0,201-945-5276,,,,,,,,,,,,
30,New Jersey,VALERO,location_details.php?id=55227,https://www.truckstopsandservices.com/location_details.php?id=55227,Trucker,valero,40.03015,-74.819771,I-295,2036 CO RD 541,WESTAMPTON,NJ,08060,609-261-3691 (TRAVEL CENTER),,24 HOURS,20,2,0,0,47-A,0,0,609-421-0664,,,,,,,,,,,,
30,New Jersey,VALERO,location_details.php?id=55229,https://www.truckstopsandservices.com/location_details.php?id=55229,Trucker,valero,40.32994,-74.506508,US 130,2633 US HWY 130,CRANBURY,NJ,08512,609-395-0970 (TRAVEL CENTER),,24 HOURS,,3,,,,,,,,,,,,,,,,,,
30,New Jersey,VALERO,location_details.php?id=55230,https://www.truckstopsandservices.com/location_details.php?id=55230,Trucker,valero,40.81851,-74.065829,NJ 120,300 WASHINGTON AVE,CARLSTADT,NJ,07072,201-507-5072 (TRAVEL CENTER),,24 HOURS,0,4,0,0,,0,0,,,,,,,,,,,,,
30,New Jersey,VALERO,location_details.php?id=55231,https://www.truckstopsandservices.com/location_details.php?id=55231,Trucker,valero,40.42021,-74.530144,US 1,3817 DEANS LANE,MONMOUTH JUNCTION,NJ,08852,732-297-9540 (TRAVEL CENTER),,24 HOURS,,3,,,,,,,,,,,,,,,,,,
30,New Jersey,VALERO ADPP ENTERPRISES,location_details.php?id=2038,https://www.truckstopsandservices.com/location_details.php?id=2038,Trucker,valero,41.096196,-74.15689,I-287,193 NJ 17,MAHWAH,NJ,07430,201-529-9892 (TRAVEL CENTER),,24 HOURS,0,4,0,0,66,,,,,,,,,,,,,,,
30,New Jersey,VALERO ONE STOP,location_details.php?id=47073,https://www.truckstopsandservices.com/location_details.php?id=47073,Trucker,valero,40.245202,-74.571631,US 130,1389 US 130,HIGHTSTOWN,NJ,08520,609-443-9802 (TRAVEL CENTER),,24 HOURS,0,2,0,0,,,,,,,,,,,,,,,,
30,New Jersey,VAN VARICK & SONS,location_details.php?id=55235,https://www.truckstopsandservices.com/location_details.php?id=55235,Trucker,ind_dealer_1,40.92,-74.267784,NJ 23,1067 STATE ROUTE 23,WAYNE,NJ,07470,973-694-2776 (TRAVEL CENTER),,"7AM TO 5PM MON THRU FRI, 7AM TO 12PM SAT, CLOSED SUN",,2,,,,,,,,,,,,,,,,,,
30,New Jersey,VINELAND TRUCK STOP,location_details.php?id=11438,https://www.truckstopsandservices.com/location_details.php?id=11438,Trucker,gulf_oil_1,39.512373,-74.924089,US 40,760 S HARDING HWY,BUENA,NJ,08310,856-697-3887 (TRAVEL CENTER),,24 HOURS,20,4,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,5 R TRAVEL CENTER,location_details.php?id=45667,https://www.truckstopsandservices.com/location_details.php?id=45667,Trucker,valero,32.281664,-107.760706,US 180,1695 US 180,DEMING,NM,88030,575-544-7725 (TRAVEL CENTER),,,100,6,4,0,ARRINGTON RD,0,0,,,,,,,,,,,,,
31,New Mexico,66 FUEL STOP,location_details.php?id=45672,https://www.truckstopsandservices.com/location_details.php?id=45672,Trucker,66gas,34.815736,-106.766541,I-25,105 SUN RANCH VILLAGE RD,LOS LUNAS,NM,87031,505-866-5643 (TRAVEL CENTER),505-866-5643 (BURRITO ELSANTAE),,0,2,0,0,203,0,0,,,,,,,,,,,,,
31,New Mexico,ALKAL TRAVEL CENTER,location_details.php?id=53915,https://www.truckstopsandservices.com/location_details.php?id=53915,Trucker,ind_dealer_1,34.970598,-104.790966,I-40,1009 STUCKEY'S RD,SANTA ROSA,NM,88435,575-472-4700 (TRAVEL CENTER),,,15,4,0,0,,0,0,,,,,,,,,,MM 267,,,
31,New Mexico,ALLSUP'S #2025,location_details.php?id=53921,https://www.truckstopsandservices.com/location_details.php?id=53921,Trucker,valero,33.409427,-104.514871,US 70,1500 N GARDEN AVE,ROSWELL,NM,88201,575-622-1723 (TRAVEL CENTER),,,12,6,0,0,COLLEGE BLVD,0,0,,,,,,,,,,,,,
31,New Mexico,ALLSUP'S #2246,location_details.php?id=45673,https://www.truckstopsandservices.com/location_details.php?id=45673,Trucker,ind_dealer_1,34.424581,-103.626606,US 60/70/84,200 E DENBY AVE,MELROSE,NM,88124,575-253-4701 (TRAVEL CENTER),,,10,4,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,ALLSUPS,location_details.php?id=53916,https://www.truckstopsandservices.com/location_details.php?id=53916,Trucker,valero,35.363838,-103.41095,US 54,203 US-54,LOGAN,NM,88426,575-487-2439 (TRAVEL CENTER),,,20,3,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,APACHE NUGGET TRAVEL CENTER,location_details.php?id=45666,https://www.truckstopsandservices.com/location_details.php?id=45666,Trucker,conoco,36.14793,-107.26357,US 550,537 US HWY 550,CUBA,NM,87013,575-289-2486 (TRAVEL CENTER),575-289-2486 (SUBWAY),,50,4,1,0,NM 537,0,0,575-289-2483,,,,,,,,,,,,
31,New Mexico,BELL GAS,location_details.php?id=45674,https://www.truckstopsandservices.com/location_details.php?id=45674,Trucker,conoco,33.368945,-104.515222,US 285,1811 SE MAIN ST,ROSWELL,NM,88203,505-622-4800 (TRAVEL CENTER),,,2,2,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,BLACK MESA TRAVEL CENTER,location_details.php?id=2846,https://www.truckstopsandservices.com/location_details.php?id=2846,Trucker,ind_dealer_1,35.416322,-106.402578,I-25,26 HAGON RD,ALGODONES,NM,87001,505-867-4706 (TRAVEL CENTER),505-867-4706 (BLACK MESA DINER),,40,3,4,0,252,0,0,505-867-4709,,,,,,,,,,,,
31,New Mexico,BREWER CHEVRON,location_details.php?id=18813,https://www.truckstopsandservices.com/location_details.php?id=18813,Trucker,chevron,32.286171,-104.100893,US 285,100 N 8TH ST,LOVING,NM,88256,575-745-2370 (TRAVEL CENTER),575-745-2370 (THE GRILL),,0,5,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,BREWERS,location_details.php?id=18814,https://www.truckstopsandservices.com/location_details.php?id=18814,Trucker,chevron,32.86101,-105.993957,US 70,723 N WHITE SANDS BLVD,ALAMOGORDO,NM,88310,575-437-4464 (TRAVEL CENTER),575-437-4464 (THE GRILL),,10,2,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,BUBBLE CITY TRUCK STOP,location_details.php?id=54004,https://www.truckstopsandservices.com/location_details.php?id=54004,Trucker,ind_dealer_1,36.718996,-108.168383,US 64,3125 BLOOMFIELD HWY,FARMINGTON,NM,87401,505-326-4668 (TRAVEL CENTER),,,15,6,1,0,,0,0,505-436-2351,,,,,,,,,,,,
31,New Mexico,CARRIZOZO VALERO,location_details.php?id=11279,https://www.truckstopsandservices.com/location_details.php?id=11279,Trucker,valero,33.646503,-105.871435,US 54,100 CENTRAL AVE,CARRIZOZO,NM,88301,575-648-2707 (TRAVEL CENTER),,,0,2,0,0,US 380,0,0,,,,,,,,,,,,,
31,New Mexico,CASINO APACHE TRAVEL CENTER,location_details.php?id=11286,https://www.truckstopsandservices.com/location_details.php?id=11286,Trucker,ind_dealer_1,33.296282,-105.660311,US 70,25845 US-70,MESCALERO,NM,88340,575-464-7059 (TRAVEL CENTER),575-464-7059 (SMOKEY B'S GRILL),,19,3,8,0,,0,0,575-464-5699,,,,,,,,,,,,
31,New Mexico,CHEVRON,location_details.php?id=45678,https://www.truckstopsandservices.com/location_details.php?id=45678,Trucker,chevron,34.071716,-106.893636,I-25,1101 N CALIFORNIA ST,SOCORRO,NM,87801,575-838-3882 (TRAVEL CENTER),,,5,2,2,0,147,0,0,,,,,,,,,,,,,
31,New Mexico,CHEVRON,location_details.php?id=55263,https://www.truckstopsandservices.com/location_details.php?id=55263,Trucker,chevron,32.378172,-104.226494,US 62,3628 NATIONAL PARKS HWY,CARLSBAD,NM,88220,575-885-9761 (TRAVEL CENTER),575-885-9761 (THE GRILL),,0,2,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,CIRCLE K,location_details.php?id=45665,https://www.truckstopsandservices.com/location_details.php?id=45665,Trucker,circle_k__3774,36.018866,-106.960494,US 550,6401 MAIN ST,CUBA,NM,87013,575-289-2301 (TRAVEL CENTER),575-289-2301 (MCDONALD'S),,3,6,0,0,MIERA RD,0,0,,,,,,,,,,,,,
31,New Mexico,CIRCLE K  #1286,location_details.php?id=54160,https://www.truckstopsandservices.com/location_details.php?id=54160,Trucker,circle_k__3774,32.227751,-107.751205,NM 11,3825 COLUMBUS RD,DEMING,NM,88030,575-546-0590 (TRAVEL CENTER),,,0,2,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,CIRCLE K #8931,location_details.php?id=54131,https://www.truckstopsandservices.com/location_details.php?id=54131,Trucker,shell_,35.1534,-103.7242,I-40,2624 S 1ST ST,TUCUMCARI,NM,88401,575-461-4101 (TRAVEL CENTER),575-461-4101 (SUBWAY),,30,4,0,0,332,0,0,,,,,,,,,,,,,
31,New Mexico,CLINES CORNERS TRAVEL CENTER,location_details.php?id=45664,https://www.truckstopsandservices.com/location_details.php?id=45664,Trucker,66gas,35.009287,-105.667405,I-40,1 YACHT CLUB DR,CLINES CORNERS,NM,87070,575-472-5488 (TRAVEL CENTER),575-472-5488 (SUBWAY),,50,1,0,0,218,0,0,,,,,,,,,,,,,
31,New Mexico,CORTEZ GAS,location_details.php?id=54176,https://www.truckstopsandservices.com/location_details.php?id=54176,Trucker,conoco,34.37042,-103.19616,US 70,2207 S PRINCE ST,CLOVIS,NM,88101,575-762-0862 (TRAVEL CENTER),,,10,6,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,CROSSROADS TRUCK STOP,location_details.php?id=2719,https://www.truckstopsandservices.com/location_details.php?id=2719,Trucker,ind_dealer_1,36.884791,-104.42846,I-25,855 CLAYTON RD,RATON,NM,87740,575-445-9300 (TRAVEL CENTER),,,0,4,0,0,451,0,0,,,,,,,,,,,,,
31,New Mexico,DHILLON FUEL,location_details.php?id=3122,https://www.truckstopsandservices.com/location_details.php?id=3122,Trucker,66gas,35.114815,-103.332126,I-40,2405 NM 469,SAN JON,NM,88434,575-576-2444 (TRAVEL CENTER),,,20,5,0,3,356,0,0,575-576-2791,,,,,,,,,,,,
31,New Mexico,DIAMOND SHAMROCK #0136,location_details.php?id=54208,https://www.truckstopsandservices.com/location_details.php?id=54208,Trucker,valero,32.69692,-103.14305,US 62,600 W MARLAND BLVD,HOBBS,NM,88240,575-393-3064 (TRAVEL CENTER),,5AM TO 8PM DAILY,0,1,0,0,,0,0,575-492-0409,,,,,,,,,,,,
31,New Mexico,DUKE CITY,location_details.php?id=54225,https://www.truckstopsandservices.com/location_details.php?id=54225,Trucker,ind_dealer_1,35.04804,-106.64765,NM 47,3203 BROADWAY BLVD SE,ALBUQUERQUE,NM,87105,505-379-7441 (TRAVEL CENTER),,24 HOURS,,5,,,,,,,,,,,,,,,,,,
31,New Mexico,FAST STOP #2,location_details.php?id=54299,https://www.truckstopsandservices.com/location_details.php?id=54299,Trucker,marathon,33.11552,-107.29461,I-25,719 S BROADWAY,WILLIAMSBURG,NM,87942,575-894-1782 (TRAVEL CENTER),575-894-1782 (MEXICAN GRILL),5AM TO 10PM DAILY,0,2,0,0,75,0,0,,,,,,,,,,,,,
31,New Mexico,FLYING J TRAVEL CENTER #305,location_details.php?id=17678,https://www.truckstopsandservices.com/location_details.php?id=17678,Trucker,flying-j-,35.483265,-108.431524,I-40,1 GIANT CROSSING,JAMESTOWN,NM,87347,505-722-6655 (TRAVEL CENTER),505-722-6655 (DENNY'S),24 HOURS,450,12,16,0,39,5,5,505-722-2674,505-863-8858 (SUBWAY),,3.559,4.359,2.829,,505-863-8858 (CINNABON),,,,,
31,New Mexico,FLYING J TRAVEL CENTER #689,location_details.php?id=17687,https://www.truckstopsandservices.com/location_details.php?id=17687,Trucker,flying-j-,35.078423,-106.746164,I-40,9911 AVALON RD,ALBUQUERQUE,NM,87105,505-831-2001 (TRAVEL CENTER),505-831-2001 (DENNY'S),24 HOURS,165,12,15,2,153,15,15,505-833-0464,,,3.499,4.359,2.899,,,,,,,
31,New Mexico,FLYING J TRAVEL CENTER #690,location_details.php?id=17692,https://www.truckstopsandservices.com/location_details.php?id=17692,Trucker,flying-j-,32.341681,-108.676511,I-10,11 OLD HWY 70,LORDSBURG,NM,88045,575-542-3320 (TRAVEL CENTER),575-542-3320 (DENNY'S),24 HOURS,285,12,9,0,24,8,8,575-542-3324,,,3.399,4.359,2.959,,,,,,,
31,New Mexico,FLYING J TRAVEL CENTER #691,location_details.php?id=17699,https://www.truckstopsandservices.com/location_details.php?id=17699,Trucker,flying-j-,35.159518,-103.704159,I-40,2021 S MOUNTAIN RD,TUCUMCARI,NM,88401,575-461-6590 (TRAVEL CENTER),575-461-6590 (DENNY'S),24 HOURS,136,9,8,0,333,12,12,575-461-3879,,,3.759,4.359,2.939,,,,,,,
31,New Mexico,Flying J Travel Plaza,location_details.php?id=64577,https://www.truckstopsandservices.com/location_details.php?id=64577,Trucker,,32.3393,-108.67545,I-10,,Lordsburg,NM,88045,575-542-3321,,,,,,,,,,,,,,,,,,,,,,
31,New Mexico,GND SHELL,location_details.php?id=18761,https://www.truckstopsandservices.com/location_details.php?id=18761,Trucker,shell_,35.128075,-107.827782,I-40,1601 E SANTA FE AVE,GRANTS,NM,87020,505-287-3569 (TRAVEL CENTER),,6AM TO 7PM DAILY,0,2,0,0,85,0,0,,,,,,,,,,,,,
31,New Mexico,HUNTINGTON BROADWAY CONOCO,location_details.php?id=11284,https://www.truckstopsandservices.com/location_details.php?id=11284,Trucker,conoco,36.728523,-108.195346,US 64,520 E BROADWAY,FARMINGTON,NM,87401,505-327-5611 (TRAVEL PLAZA),505-327-5611 (HOT STUFF PIZZA),6AM TO 7PM DAILY,50,5,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,KENT TRUCK STOP,location_details.php?id=13374,https://www.truckstopsandservices.com/location_details.php?id=13374,Trucker,texaco-,32.936532,-105.963251,US 54,3500 N WHITE SANDS BLVD,ALAMOGORDO,NM,88310,575-437-0000 (TRAVEL CENTER),,24 HOURS,50,4,2,0,,0,0,575-437-3750,,,,,,,,,,,,
31,New Mexico,LALO'S CASH & CARRY,location_details.php?id=11280,https://www.truckstopsandservices.com/location_details.php?id=11280,Trucker,conoco,34.594364,-105.189825,US 54/60,1307 E 8TH ST,VAUGHN,NM,88353,575-584-2614 (TRAVEL CENTER),,6AM TO 11PM DAILY,50,3,0,0,,0,0,,,,,,,,,,,,,
31,New Mexico,LISA'S TRUCK CENTER,location_details.php?id=1704,https://www.truckstopsandservices.com/location_details.php?id=1704,Trucker,ind_dealer_1,35.004623,-106.029017,I-40,820 CENTRAL AVE,MORIARTY,NM,87035,505-832-4455 (TRAVEL CENTER),505-832-4455 (LISA'S GRILL),24 HOURS,100,5,7,0,197,0,0,505-832-6622,,,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #210,location_details.php?id=15029,https://www.truckstopsandservices.com/location_details.php?id=15029,Trucker,loves-travel-stops-country-stores_416x416,35.107784,-106.649394,I-40,2200 6TH ST,ALBUQUERQUE,NM,87102,505-842-6514 (TRAVEL CENTER),505-842-6514 (SUBWAY),24 HOURS,3,7,0,0,158,0,0,505-242-5320,,,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #215,location_details.php?id=15036,https://www.truckstopsandservices.com/location_details.php?id=15036,Trucker,loves-travel-stops-country-stores_416x416,35.505438,-108.83336,I-40,3380 W US 66,GALLUP,NM,87301,505-863-3849 (TRAVEL CENTER),505-863-3849 (CHESTER'S FRIED CHICKEN),24 HOURS,38,8,5,2,16,3,3,505-863-4871,505-863-3849 (SUBWAY),,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #22,location_details.php?id=11291,https://www.truckstopsandservices.com/location_details.php?id=11291,Trucker,loves-travel-stops-country-stores_416x416,36.445629,-103.179779,US 87,703 S 1ST ST,CLAYTON,NM,88415,575-374-9548 (TRAVEL CENTER),575-374-9548 (BIG BOSS SUBS),24 HOURS,10,3,2,0,1ST ST,0,0,575-374-9647,575-374-9548 (GODFATHER'S PIZZA),,,,,,575-374-9548 (CHESTER'S FRIED CHICKEN),,,,,
31,New Mexico,LOVE'S TRAVEL STOP #257,location_details.php?id=15049,https://www.truckstopsandservices.com/location_details.php?id=15049,Trucker,loves-travel-stops-country-stores_416x416,35.184463,-107.899575,I-40,257 HORIZON BLVD,MILAN,NM,87021,505-287-2981 (TRAVEL CENTER),505-287-2981 (CHESTER'S FRIED CHICKEN),24 HOURS,20,6,5,0,79,0,0,505-287-2982,505-287-2981 (SUBWAY),,,,,,505-287-2981 (GODFATHER'S PIZZA),,,,,
31,New Mexico,LOVE'S TRAVEL STOP #259,location_details.php?id=15041,https://www.truckstopsandservices.com/location_details.php?id=15041,Trucker,loves-travel-stops-country-stores_416x416,32.269273,-106.9213,I-10,8993 ROBERT LARSON BLVD,LAS CRUCES,NM,88005,575-527-5102 (TRAVEL CENTER),575-527-5102 (SUBWAY),24 HOURS,16,6,3,0,132,,,575-523-4651,,,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #262,location_details.php?id=15057,https://www.truckstopsandservices.com/location_details.php?id=15057,Trucker,loves-travel-stops-country-stores_416x416,35.159381,-103.702242,I-40,1900 MOUNTAIN RD,TUCUMCARI,NM,88401,575-461-1900 (TRAVEL CENTER),575-461-1900 (CHESTER'S FRIED CHICKEN),24 HOURS,300,9,7,5,333,0,0,575-461-1910,575-461-1900 (ARBY'S),,,,,,575-461-1900 (GODFATHER'S PIZZA),,,,,
31,New Mexico,LOVE'S TRAVEL STOP #276,location_details.php?id=1758,https://www.truckstopsandservices.com/location_details.php?id=1758,Trucker,loves-travel-stops-country-stores_416x416,32.35436,-108.736532,I-10,900 W MOTEL DR,LORDSBURG,NM,88045,575-542-8462 (TRAVEL CENTER),575-542-8462 (SUBWAY),,100,5,6,2,20-B,0,0,575-542-8464,575-542-8462 (GODFATHER'S PIZZA),,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #285,location_details.php?id=15054,https://www.truckstopsandservices.com/location_details.php?id=15054,Trucker,loves-travel-stops-country-stores_416x416,34.947772,-104.638719,I-40,1028 NM 156,SANTA ROSA,NM,88435,575-472-1160 (TRAVEL CENTER),575-472-1160 (CARL'S JR),,125,6,5,2,277,0,0,575-472-1162,,,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #329,location_details.php?id=11282,https://www.truckstopsandservices.com/location_details.php?id=11282,Trucker,loves-travel-stops-country-stores_416x416,34.394332,-103.144925,US 60,4700 MABRY DR,CLOVIS,NM,88101,575-762-2966 (TRAVEL CENTER),505-762-2966 (SUBWAY),,50,5,4,0,CURRY RD,0,0,505-762-9297,,,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #614,location_details.php?id=45661,https://www.truckstopsandservices.com/location_details.php?id=45661,Trucker,loves-travel-stops-country-stores_416x416,35.063753,-106.78391,I-40,12605 CENTRAL AVE,ALBUQUERQUE,NM,87121,505-831-5533 (TRAVEL CENTER),505-831-5533 (CARL'S JR.),,65,7,7,2,149,0,0,505-831-2757,,,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #726,location_details.php?id=48325,https://www.truckstopsandservices.com/location_details.php?id=48325,Trucker,loves-travel-stops-country-stores_416x416,34.652661,-106.793145,I-25,1903 CAMINO DEL LLANO,BELEN,NM,87002,505-864-6107 (TRAVEL CENTER),505-864-6107 (ARBY'S),,62,6,5,3,191,0,0,505-864-8893,,,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #733,location_details.php?id=48324,https://www.truckstopsandservices.com/location_details.php?id=48324,Trucker,loves-travel-stops-country-stores_416x416,35.620179,-105.206988,I-25,2401 N GRAND AVE,LAS VEGAS,NM,87701,505-425-9453 (TRAVEL CENTER),505-425-9453 (CHESTER'S FRIED CHICKEN),24 HOURS,32,5,4,0,347,0,0,505-425-9291,505-425-9453 (SUBWAY),,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #760,location_details.php?id=51556,https://www.truckstopsandservices.com/location_details.php?id=51556,Trucker,loves-travel-stops-country-stores_416x416,32.434459,-103.121093,NM 18,16 ANDREWS HWY,EUNICE,NM,88231,575-394-0015 (TRAVEL CENTER),575-394-0015 (SUBWAY),24 HOURS,83,6,4,1,NM 234/ANDREWS,0,0,575-394-0034,575-394-0015 (CHESTER'S FRIED CHICKEN),,,,,,,,,,,
31,New Mexico,LOVE'S TRAVEL STOP #817,location_details.php?id=56916,https://www.truckstopsandservices.com/location_details.php?id=56916,Trucker,loves-travel-stops-country-stores_416x416,31.867447,-106.696554,NM 136,2401 AIRPORT RD,SANTA TERESA,NM,88008,575-619-6090 (TRAVEL CENTER),575-619-6090 (SUBWAY),24 HOURS,86,8,6,0,,0,0,575-619-6091,575-619-6090 (GODFATHER'S PIZZA),,,,,,575-619-6090 (CHESTER'S CHICKEN),,,,,
31,New Mexico,NAMBE FALLS TRAVEL CENTER,location_details.php?id=45676,https://www.truckstopsandservices.com/location_details.php?id=45676,Trucker,ind_dealer_1,35.855026,-105.997079,US 84,17730 US 84,SANTA FE,NM,87506,505-455-5525 (TRAVEL CENTER),505-455-5525 (ARBY'S),6AM TO 9PM DAILY,10,3,0,0,176 NB - 177 SB,0,0,,,,,,,,,,,,,
31,New Mexico,NATIONAL TRUCK STOP,location_details.php?id=2090,https://www.truckstopsandservices.com/location_details.php?id=2090,Trucker,ind_dealer_1,32.123468,-106.638967,I-10,16320 STERN DR,VADO,NM,88072,575-233-3695 (TRAVEL CENTER),,24 HOURS,100,10,7,3,155,0,0,,,,,,,,,,,,,
31,New Mexico,NKS ROYAL TRUCK STOP,location_details.php?id=45669,https://www.truckstopsandservices.com/location_details.php?id=45669,Trucker,ind_dealer_1,35.504843,-108.834802,I-40,3405 W HISTORIC HWY 66,GALLUP,NM,87301,505-863-8008 (TRAVEL CENTER),505-863-8008 (BOMBAY BUFFET),24 HOURS,50,6,6,1,16,0,0,505-726-5001,,,,,,,,,,,,
31,New Mexico,ONE9 DEALER,location_details.php?id=59058,https://www.truckstopsandservices.com/location_details.php?id=59058,Trucker,one9fuelcenter,35.0035927,-106.0289303,I-40,820 CENTRAL AVE,MORIARTY,NM,87035,505-832-4019,,24 HOURS,75,5,7,,197,,,505-832-6622,,,,,,,,,,,,
31,New Mexico,PETRO STOPPING CENTER #313,location_details.php?id=2241,https://www.truckstopsandservices.com/location_details.php?id=2241,Trucker,petro,35.179794,-107.904319,I-40,1430 MOTEL DR,MILAN,NM,87021,505-285-6648 (TRAVEL CENTER),505-285-6619 (IRON SKILLET),24 HOURS,200,12,13,5,79,6,6,505-876-2830,,,,,,,,,,,,
31,New Mexico,PETRO STOPPING CENTER #385,location_details.php?id=2868,https://www.truckstopsandservices.com/location_details.php?id=2868,Trucker,petro,32.239642,-107.993498,I-10,14150 HWY 418,DEMING,NM,88030,575-546-7070 (TRAVEL CENTER),575-546-7070 (IRON SKILLET),24 HOURS,150,10,9,3,68,4,4,575-546-4046,575-546-7070 (STARBUCKS),,,,,,,,,,,
31,New Mexico,PILOT FUEL CENTER,location_details.php?id=11294,https://www.truckstopsandservices.com/location_details.php?id=11294,Trucker,pilot,32.388545,-104.21651,US 285,3202 S CANAL ST,CARLSBAD,NM,88220,575-887-7033 (TRAVEL CENTER),,24 HOURS,20,7,2,0,CANAL ST,0,0,575-887-0466,,,,,,,,,,,,
31,New Mexico,Pilot Travel Center,location_details.php?id=64580,https://www.truckstopsandservices.com/location_details.php?id=64580,Trucker,,34.94663,-104.65108,I-40,,Santa Rosa,NM,88435,575-283-0665,,,,,,,,,,,,,,,,,,,,,,
31,New Mexico,PILOT TRAVEL CENTER #1070,location_details.php?id=45677,https://www.truckstopsandservices.com/location_details.php?id=45677,Trucker,pilot,34.947141,-104.652045,I-40,2464 ROUTE 66,SANTA ROSA,NM,88435,575-472-7200 (TRAVEL CENTER),575-472-7200 (SUBWAY),24 HOURS,63,8,7,0,277,5,5,575-472-7205,575-472-7200 (PJ FRESH),,3.599,4.359,2.579,,575-472-7200 (CINNABON),,,575-472-7200 (AUNTIE ANNE'S),,
