state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Phone 4,Phone 5,Fax,Exit,https,Diesel,Bulk Def,Unleaded,Propane,# of Men's Showers,http,Road Name,Hours of Operation,Mailing Address,htp
42,a,EN-MARKET #892 - HARLEYVILLE,location_details.php?id=872,http://www.rvandtravelers.com/location_details.php?id=872,RVer,ind_dealer_1,,,I-26,,2722 US 15 N,HARLEYVILLE,SC,29448,843-563-2865 (TRAVEL CENTER),843-563-2865 (SUBWAY),843-563-2865 (PICCADILLY PIZZA),30,0,0,6,2,0,,,843-563-7723,172-A,,,,,,,,,,,
42,a,ENMARKET #858,location_details.php?id=54244,http://www.rvandtravelers.com/location_details.php?id=54244,RVer,ind_dealer_1,,,US 378,,3860 HWY 378,LEESVILLE,SC,29070,803-532-7207 (TRAVEL CENTER),803-532-7207 (ENMARKET DELI),,0,0,0,2,0,0,,,,,,,,,,,,,,,
42,a,ENMARKET #875 - BRANCHVILLE,location_details.php?id=53594,http://www.rvandtravelers.com/location_details.php?id=53594,RVer,ind_dealer_1,,,US 21/78,,7618 FREEDOM RD,BRANCHVILLE,SC,29432,803-274-8040 (TRAVEL CENTER),,,0,0,0,5,0,0,,,,,,,,,,,,,,,
42,a,ENMARKET #888,location_details.php?id=55835,http://www.rvandtravelers.com/location_details.php?id=55835,RVer,ind_dealer_1,,,US 301,,6004 BAMBERG RD,COPE,SC,29038,803-534-7931 (TRAVEL CENTER),,,5,0,0,2,0,0,,,803-534-7812,,,,,,,,,,,,
42,a,EXPRESS STOP,location_details.php?id=54259,http://www.rvandtravelers.com/location_details.php?id=54259,RVer,exxon,,,I-77,,2696 SHERRY RD,ROCK HILL,SC,29730,803-366-7994 (TRAVEL CENTER),,,0,0,0,1,0,0,,,,82-A,,,,,,,,,,,
42,a,EXXON,location_details.php?id=54260,http://www.rvandtravelers.com/location_details.php?id=54260,RVer,exxon,,,US 17,,2525 HIGHMARKET ST,GEORGETOWN,SC,29440,843-546-1732 (TRAVEL CENTER),,,4,0,0,3,0,0,,,843-546-1732,,,,,,,,,,,,
42,a,FAST FUEL #1,location_details.php?id=54292,http://www.rvandtravelers.com/location_details.php?id=54292,RVer,bp-,,,I-26,,1110 SIMUEL RD,SPARTANBURG,SC,29303,864-595-1923 (TRAVEL CENTER),,,15,0,0,6,0,0,,,,19-B,,,,,,,,,,,
42,a,FLORENCE TRUCK PLAZA,location_details.php?id=948,http://www.rvandtravelers.com/location_details.php?id=948,RVer,bp-,,,I-95,,2215 CALE YARBOROUGH HWY,SARDIS,SC,29161,843-346-4917 (TRAVEL CENTER),,,28,0,0,2,4,0,,,,150,,,,,,,,,,,
42,a,FLYING J TRAVEL CENTER #493,location_details.php?id=37448,http://www.rvandtravelers.com/location_details.php?id=37448,RVer,flying-j-,,,I-95,,113 MOTEL DR,ST. GEORGE,SC,29477,843-563-8989 (TRAVEL CENTER),843-563-8989 (DENNY'S),843-563-8989 (CINNABON),118,20,20,10,8,0,,,843-563-8986,77,pilotflyingj.com/stores/493/,3.459,3.959,2.999,4.099,,,,,,
42,a,FLYING J TRAVEL CENTER #711,location_details.php?id=18058,http://www.rvandtravelers.com/location_details.php?id=18058,RVer,flying-j-,,,I-85,,1011 N MOUNTAIN ST,BLACKSBURG,SC,29702,864-839-5934 (TRAVEL CENTER),864-839-5934 (DENNY'S),,200,20,20,12,15,2,,,864-839-5942,102,pilotflyingj.com/stores/711/,3.339,3.959,2.859,3.799,,,,,,
42,a,FLYING J TRAVEL CENTER #712,location_details.php?id=18061,http://www.rvandtravelers.com/location_details.php?id=18061,RVer,flying-j-,,,I-20,,5901 FAIRFIELD RD,COLUMBIA,SC,29203,803-735-9006 (TRAVEL CENTER),803-735-9006 (DENNY'S),,178,10,10,12,15,0,,,803-735-0917,70,pilotflyingj.com/stores/712/,3.459,3.959,2.989,3.799,,,,,,
42,a,FLYING J TRAVEL CENTER #713,location_details.php?id=18064,http://www.rvandtravelers.com/location_details.php?id=18064,RVer,flying-j-,,,I-95,,111 MILL BRANCH RD,LATTA,SC,29565,843-752-5047 (TRAVEL CENTER),,,200,5,5,12,15,0,,,843-752-7265,181-A,pilotflyingj.com/stores/713/,3.459,3.959,2.999,3.799,,,,,,
42,a,FLYING J TRAVEL CENTER #714,location_details.php?id=18065,http://www.rvandtravelers.com/location_details.php?id=18065,RVer,flying-j-,,,I-77,,2435 MOUNT HOLLY RD,ROCK HILL,SC,29730,803-328-5700 (TRAVEL CENTER),803-328-5700 (DENNY'S),,141,20,20,8,9,0,,,803-909-5800,73,pilotflyingj.com/stores/714/,3.359,3.959,2.839,3.999,,,,,,
42,a,FOOD PLAZA,location_details.php?id=11470,http://www.rvandtravelers.com/location_details.php?id=11470,RVer,marathon,,,SC 9,,706 E MCGREGOR ST,PAGELAND,SC,29728,843-672-6606 (TRAVEL CENTER),843-672-6606 (HUNT BROTHERS PIZZA),,31,0,0,4,0,0,,,,SC 151,,,,,,,,,,,
42,a,FORT LAWN MARATHON,location_details.php?id=54320,http://www.rvandtravelers.com/location_details.php?id=54320,RVer,marathon,,,SC 9,,5781 LANCASTER HWY,FORT LAWN,SC,29714,803-872-4847 (TRAVEL CENTER),803-872-4847 (FORT LAWN GRILL),,4,0,0,2,0,0,,,,,,,,,,,,,,,
42,a,GAZ-BAH #1,location_details.php?id=54352,http://www.rvandtravelers.com/location_details.php?id=54352,RVer,ind_dealer_1,,,SC 48,,1501 BLUFF RD,COLUMBIA,SC,29201,803-771-0994 (TRAVEL CENTER),,,,,,4,,,,,,,,,,,,,,,,,
42,a,GENE'S COUNTRY STORE,location_details.php?id=54353,http://www.rvandtravelers.com/location_details.php?id=54353,RVer,ind_dealer_1,,,US 17,,3630 HIGHMARKET ST,GEORGETOWN,SC,29440,843-527-2686 (TRAVEL CENTER),843-527-2686 (GENE'S KITCHEN),,0,0,0,3,0,0,,,843-527-1970,,,,,,,,,,,,
42,a,GEORGE'S TRUCK STOP,location_details.php?id=47288,http://www.rvandtravelers.com/location_details.php?id=47288,RVer,ind_dealer_1,,,US 52,,1577 EASTLAND AVE,KINGSTREE,SC,29556,843-382-3111 (TRAVEL CENTER),,,12,0,0,1,0,0,,,843-382-4722,,,,,,,,,,,,
42,a,GRAND CENTRAL STATION,location_details.php?id=1263,http://www.rvandtravelers.com/location_details.php?id=1263,RVer,shell_,,,I-77,,11193 SC 200,GREAT FALLS,SC,29180,803-482-2118 (TRAVEL CENTER),803-482-2118 (GRAND CENTRAL STATION RESTAURANT),,100,0,0,7,5,3,,,803-482-7186,48,,,,,,,,,,,
42,a,HILL VIEW TRUCK STOP,location_details.php?id=1328,http://www.rvandtravelers.com/location_details.php?id=1328,RVer,marathon,,,I-20,,2656 BEN FRANKLIN RD,LEESVILLE,SC,29070,803-657-6383 (TRAVEL CENTER),803-657-6383 (HILL VIEW RESTAURANT),,100,0,0,6,2,2,,,803-657-6583,39,,,,,,1,,,,,
42,a,HOT SPOT,location_details.php?id=1354,http://www.rvandtravelers.com/location_details.php?id=1354,RVer,shell_,,,I-26,,3883 CROSS ANCHOR RD,ENOREE,SC,29335,864-969-7081 (TRAVEL CENTER),864-969-7081 (HARDEE'S),,30,0,0,6,2,0,,,864-969-7214,38,,,,,,,,,,,
42,a,HOT SPOT,location_details.php?id=1355,http://www.rvandtravelers.com/location_details.php?id=1355,RVer,shell_,,,I-26,,1940 SC 292,INMAN,SC,29349,864-472-3199 (TRAVEL CENTER),864-472-3199 (SUBWAY),,150,0,150,6,2,2,,,864-472-9559,10,,,,,,,,,,,
42,a,HOT SPOT,location_details.php?id=11499,http://www.rvandtravelers.com/location_details.php?id=11499,RVer,shell_,,,US 25,,3228 US 25,GREENWOOD,SC,29646,864-227-1234,,,12,0,0,2,2,0,,,864-227-2639,,,,,,,,,,,,
42,a,HOT SPOT,location_details.php?id=11510,http://www.rvandtravelers.com/location_details.php?id=11510,RVer,ind_dealer_1,,,US 221,,107 HAMPTON ST,CHESNEE,SC,29323,864-461-4147 (TRAVEL CENTER),,,9,0,0,3,0,0,,,,,,,,,,,,,,,
42,a,HOT SPOT,location_details.php?id=11512,http://www.rvandtravelers.com/location_details.php?id=11512,RVer,shell_,,,US 301,,4641 US 76,MARION,SC,29571,843-423-2174 (TRAVEL CENTER),843-423-2174 (SUBWAY),,8,,,2,0,0,,,,,,,,,,,,,,,
42,a,HOT SPOT,location_details.php?id=11514,http://www.rvandtravelers.com/location_details.php?id=11514,RVer,ind_dealer_1,,,US 378,,2524 US 378,BRITTONS NECK,SC,29546,843-362-1583 (TRAVEL CENTER),843-362-1583 (SUBWAY),,10,0,0,3,0,0,,,843-362-1292,,,,,,,,,,,,
42,a,HOT SPOT,location_details.php?id=47303,http://www.rvandtravelers.com/location_details.php?id=47303,RVer,shell_,,,I-85,,675 GOSSETT RD,SPARTANBURG,SC,29307,864-579-4121 (TRAVEL CENTER),,,6,0,0,3,0,0,,,864-579-4121,80,,,,,,,,,,,
42,a,INTERSTATE SHELL,location_details.php?id=1419,http://www.rvandtravelers.com/location_details.php?id=1419,RVer,shell_,,,I-20,,1071 SUMTER HWY,BISHOPVILLE,SC,29010,803-428-5611 (TRAVEL CENTER),,,85,0,0,7,3,0,,,,116,,,,,,,,,,,
42,a,LEE'S QUICKSTOP,location_details.php?id=11500,http://www.rvandtravelers.com/location_details.php?id=11500,RVer,exxon,,,US 52,,3794 BYRNES DR,ST. STEPHEN,SC,29479,843-567-5378 (TRAVEL CENTER),843-567-5378 (HOT STUFF PIZZA),843-567-5378 (CHESTER'S FRIED CHICKEN),10,0,10,3,0,0,,,,,,,,,,,,,,,
42,a,LIBERTY CROSSROADS,location_details.php?id=1698,http://www.rvandtravelers.com/location_details.php?id=1698,RVer,bp-,,,I-85,,4536 LIBERTY HWY,ANDERSON,SC,29621,864-260-9452 (TRAVEL CENTER),,,12,0,0,4,0,0,,,,21,,,,,,,,,,,
42,a,LITTLE FISHER TRUCK STOP,location_details.php?id=47300,http://www.rvandtravelers.com/location_details.php?id=47300,RVer,ind_dealer_1,,,US 378,,2015 E MYRTLE BEACH HWY,SCRANTON,SC,29591,843-389-4411 (TRAVEL CENTER),,,3,0,0,2,1,0,,,,,,,,,,,,,,,
42,a,LOVE'S TRAVEL STOP #326,location_details.php?id=15235,http://www.rvandtravelers.com/location_details.php?id=15235,RVer,loves-travel-stops-country-stores_416x416,,,I-26,,3205 FIVE CHOP RD,ORANGEBURG,SC,29115,803-534-1663 (TRAVEL CENTER),803-534-1663 (CHESTER'S FRIED CHICKEN),803-534-1663 (SUBWAY),60,0,0,7,7,3,,,803-534-1636,154-A,,3.389,3.949,2.989,3.999,,,,,,
42,a,LOVE'S TRAVEL STOP #333,location_details.php?id=15225,http://www.rvandtravelers.com/location_details.php?id=15225,RVer,loves-travel-stops-country-stores_416x416,,,I-77,,135 SUTTON RIDGE LANE,FORT MILL,SC,29708,803-802-7130 (TRAVEL CENTER),803-802-7130 (CHESTER'S FRIED CHICKEN),803-802-7130 (SUBWAY),44,0,0,7,5,1,,,803-802-7134,83,,3.349,3.949,2.979,,,,,,,
42,a,LOVE'S TRAVEL STOP #371,location_details.php?id=15219,http://www.rvandtravelers.com/location_details.php?id=15219,RVer,loves-travel-stops-country-stores_416x416,,,I-95,,1911 SC-34,DILLON,SC,29536,843-774-2255 (TRAVEL CENTER),843-774-2255 (ARBY'S),,120,0,0,9,7,3,,,843-774-2292,190,,3.449,3.949,2.999,3.999,,,,,,
42,a,LOVE'S TRAVEL STOP #387,location_details.php?id=15222,http://www.rvandtravelers.com/location_details.php?id=15222,RVer,loves-travel-stops-country-stores_416x416,,,I-85,,4238 OLD DOBBINS BRIDGE RD,FAIR PLAY,SC,29643,864-287-5589 (TRAVEL CENTER),864-287-5589 (ARBY'S),,92,0,0,9,7,3,,,864-287-5983,4,,3.249,3.949,2.899,3.999,,,,,,
42,a,LOVE'S TRAVEL STOP #396,location_details.php?id=15230,http://www.rvandtravelers.com/location_details.php?id=15230,RVer,loves-travel-stops-country-stores_416x416,,,I-26,,36 DUSTY RD,NEWBERRY,SC,29108,803-321-1125 (TRAVEL CENTER),803-321-1125 (CHESTER'S FRIED CHICKEN),803-321-1125 (MCDONALD'S),100,0,0,9,5,4,,,803-321-3952,76,,3.329,3.949,2.959,3.999,,,,,,
42,a,LOVE'S TRAVEL STOP #397,location_details.php?id=15214,http://www.rvandtravelers.com/location_details.php?id=15214,RVer,loves-travel-stops-country-stores_416x416,,,I-85,,116 PRIESTER RD,BLACKSBURG,SC,29702,864-839-1543 (TRAVEL CENTER),864-839-1543 (MCDONALD'S),864-839-1543 (SUBWAY),100,0,0,9,7,4,,,864-839-1546,104,,3.269,3.949,2.859,,,,,,,
42,a,LOVE'S TRAVEL STOP #424,location_details.php?id=47289,http://www.rvandtravelers.com/location_details.php?id=47289,RVer,loves-travel-stops-country-stores_416x416,,,I-20,,340 LONG PONDS RD,LEXINGTON,SC,29073,803-957-7856 (TRAVEL CENTER),803-957-7856 (MCDONALD'S),803-957-7856 (CHESTER'S FRIED CHICKEN),100,0,0,8,7,3,,,803-957-7858,51,,,,,,,,,,,
42,a,LOVE'S TRAVEL STOP #657,location_details.php?id=47331,http://www.rvandtravelers.com/location_details.php?id=47331,RVer,loves-travel-stops-country-stores_416x416,,,I-77,,2015 BLUFF RD,CAYCE,SC,29033,803-799-8787 (TRAVEL CENTER),803-799-8787 (MCDONALD'S),803-799-8787 (CHESTER'S FRIED CHICKEN),100,0,0,9,7,3,,,803-799-8780,5,,,,,,,,,,,
42,a,LOVE'S TRAVEL STOP #740,location_details.php?id=48345,http://www.rvandtravelers.com/location_details.php?id=48345,RVer,loves-travel-stops-country-stores_416x416,,,I-95,,409 YEMASSEE HWY,YEMASSEE,SC,29945,843-589-2010 (TRAVEL CENTER),843-589-2010 (HARDEE'S),,68,0,0,8,7,3,,,843-589-2013,38,www.loves.com/locations/740,,,,,,,,,,
42,a,LOVE'S TRAVEL STOP #751,location_details.php?id=52059,http://www.rvandtravelers.com/location_details.php?id=52059,RVer,loves-travel-stops-country-stores_416x416,,,I-20,,701 WHITE POND RD,ELGIN,SC,29045,803-408-0275 (TRAVEL CENTER),803-408-0275 (ARBY'S),,103,0,0,8,8,4,,,803-408-3945,87,,,,,,,,,,,
42,a,LOVE'S TRAVEL STOP #790,location_details.php?id=52893,http://www.rvandtravelers.com/location_details.php?id=52893,RVer,loves-travel-stops-country-stores_416x416,,,I-95,,401 BLUFF BLVD,SUMMERTON,SC,29148,803-488-2000 (TRAVEL CENTER),803-488-2000 (SUBWAY),803-488-2000 (MCDONALD'S),108,0,0,9,7,4,,,803-488-2002,108,www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?bounds=%7b%22south%22%3a33.584451%2c%22west%22%3a-80.361752%2c%22north%22%3a33.616648%2c%22east%22%3a-80.340865%7d,,,,,,,,,,
42,a,MAC'S QUICK C,location_details.php?id=1941,http://www.rvandtravelers.com/location_details.php?id=1941,RVer,bp-,,,I-26,,5463 VANCE RD,BOWMAN,SC,29018,803-829-2176 (TRAVEL CENTER),,,8,0,0,2,0,0,,,803-829-2176,165,,,,,,,,,,,
42,a,MOORE'S FOOD STORE,location_details.php?id=2049,http://www.rvandtravelers.com/location_details.php?id=2049,RVer,shell_,,,I-95,,6181 ALEX HARVIN HWY,MANNING,SC,29102,803-473-3311 (TRAVEL CENTER),,,10,0,0,4,0,0,,,,115,,,,,,,,,,,
42,a,MR. B'S EXXON,location_details.php?id=2066,http://www.rvandtravelers.com/location_details.php?id=2066,RVer,exxon,,,I-20,,5345 FAIRVIEW RD,BATESBURG,SC,29006,803-657-7845 (TRAVEL CENTER),,,0,0,0,2,0,0,,,,39,,,,,,,,,,,
42,a,MR. FUEL,location_details.php?id=18035,http://www.rvandtravelers.com/location_details.php?id=18035,RVer,pilot,,,I-26,,1521 N MAIN ST,SUMMERVILLE,SC,29483,843-486-5770 (TRAVEL CENTER),843-486-5770 (MCDONALD'S),,10,0,0,5,3,0,,,843-486-5702,199,pilotflyingj.com/stores/64/,3.359,3.859,3.059,,,,,,,
42,a,OM MINI MART,location_details.php?id=11475,http://www.rvandtravelers.com/location_details.php?id=11475,RVer,ind_dealer_1,,,SC 41/51,,525 S GEORGETOWN HWY,JOHNSONVILLE,SC,29555,843-386-2997 (TRAVEL CENTER),,,15,0,0,2,0,0,,,,,,,,,,,,,,,
42,a,ON THE RUN,location_details.php?id=54753,http://www.rvandtravelers.com/location_details.php?id=54753,RVer,exxon,,,SC 5/161,,1600 ALEXANDER LOVE HWY,YORK,SC,29745,803-684-5575 (TRAVEL CENTER),803-684-5575 (CINNABON),803-684-5575 (AUNTIE ANNE'S),0,0,0,6,0,0,,,,,,,,,,,,,,,
42,a,PETRO STOPPING CENTER #238,location_details.php?id=47330,http://www.rvandtravelers.com/location_details.php?id=47330,RVer,petro,,,I-77,,2154 S BELTLINE BLVD,COLUMBIA,SC,29201,803-908-4889 (TRAVEL CENTER),803-908-4889 (QUAKER STEAK AND LUBE),803-908-4889 (STARBUCKS),134,40,40,8,10,6,,,803-908-4908,5,www.ta-petro.com/location/sc/petro-columbia,,,,,,,,,,
42,a,PETRO STOPPING CENTER #393,location_details.php?id=947,http://www.rvandtravelers.com/location_details.php?id=947,RVer,petro,,,I-95,,3001 TV RD,FLORENCE,SC,29501,843-669-5736 (TRAVEL CENTER),843-669-5736 (IRON SKILLET),,210,4,4,12,14,4,,,843-269-2077,169,www.ta-petro.com/location/sc/petro-florence,,,,,,,,,,
42,a,PIGGLY WIGGLY,location_details.php?id=11513,http://www.rvandtravelers.com/location_details.php?id=11513,RVer,ind_dealer_1,,,US 321,,6611 SAVANNAH HWY,NEESES,SC,29107,803-247-2126 (TRAVEL CENTER),803-247-2126 (PIGGLY WIGGLY RESTAURANT),,12,0,0,2,0,0,,,803-247-2128,,,,,,,,,,,,
42,a,PILOT TRAVEL CENTER #1068,location_details.php?id=48249,http://www.rvandtravelers.com/location_details.php?id=48249,RVer,pilot,,,I-26,,799 JEDBURG RD,SUMMERVILLE,SC,29483,843-851-2023 (TRAVEL CENTER),843-851-2023 (WENDY'S),843-851-2023 (DUNKIN' DONUTS EXPRESS),40,12,12,7,5,0,,,843-851-2027,194,pilotflyingj.com/stores/1068/,3.399,3.959,2.959,,,,,,,
42,a,PILOT TRAVEL CENTER #1082,location_details.php?id=47327,http://www.rvandtravelers.com/location_details.php?id=47327,RVer,pilot,,,I-526,,5714 N RHETT AVE,NORTH CHARLESTON,SC,29406,843-745-9300 (TRAVEL CENTER),843-745-9300 (ARBY'S),843-745-9300 (AUNTIE ANNE'S),50,8,8,6,4,0,843-745-9300 (CINNABON),,843-745-9444,19,pilotflyingj.com/stores/1082/,3.399,3.959,2.969,,,,,,,
42,a,PILOT TRAVEL CENTER #310,location_details.php?id=18038,http://www.rvandtravelers.com/location_details.php?id=18038,RVer,pilot,,,I-85,,1405 E MAIN ST,DUNCAN,SC,29334,864-433-1221 (TRAVEL CENTER),864-433-1301 (WENDY'S),,70,0,0,6,8,0,,,864-433-1210,63,pilotflyingj.com/stores/310/,3.279,3.959,2.939,,,,,,,
42,a,PILOT TRAVEL CENTER #337,location_details.php?id=22383,http://www.rvandtravelers.com/location_details.php?id=22383,RVer,pilot,,,I-95,,2015 W LUCAS ST,FLORENCE,SC,29501,843-662-2646 (TRAVEL CENTER),843-662-2673 (SUBWAY),843-662-2673 (TACO BELL),90,5,5,7,5,0,843-662-2673 (CINNABON),,843-662-2893,164,pilotflyingj.com/stores/337/,3.459,3.959,2.939,,,,,,,
42,a,PILOT TRAVEL CENTER #338,location_details.php?id=18045,http://www.rvandtravelers.com/location_details.php?id=18045,RVer,pilot,,,I-26/77,,3008 US 321,CAYCE,SC,29033,803-739-2921 (TRAVEL CENTER),803-739-5848 (WENDY'S),803-739-5848 (DAIRY QUEEN),90,10,10,7,5,0,803-739-5848 (CINNABON),,803-739-4521,115,pilotflyingj.com/stores/338/,3.399,3.959,2.939,,,,,,,
42,a,PILOT TRAVEL CENTER #346,location_details.php?id=18050,http://www.rvandtravelers.com/location_details.php?id=18050,RVer,pilot,,,I-20,,522 US 601,LUGOFF,SC,29078,803-438-5175 (TRAVEL CENTER),803-438-5175 (SUBWAY),803-438-5175 (DAIRY QUEEN),90,5,5,7,5,0,,,803-438-3947,92,pilotflyingj.com/stores/346/,3.459,3.959,2.949,,,,,,,
42,a,PILOT TRAVEL CENTER #453,location_details.php?id=18055,http://www.rvandtravelers.com/location_details.php?id=18055,RVer,pilot,,,I-85,,909 HYATT ST,GAFFNEY,SC,29341,864-206-0050 (TRAVEL CENTER),864-206-0579 (ARBY'S),,100,5,5,9,5,0,,,864-206-0052,90,pilotflyingj.com/stores/453/,3.319,3.959,2.799,,,,,,,
42,a,PILOT TRAVEL CENTER #4566,location_details.php?id=38327,http://www.rvandtravelers.com/location_details.php?id=38327,RVer,pilot,,,I-85,,2768 E CHEROKEE ST,BLACKSBURG,SC,29702,864-936-9984 (TRAVEL CENTER),864-936-7799 (WENDY'S),864-936-3777 (DAIRY QUEEN),100,12,12,9,7,0,,,864-936-9397,106,pilotflyingj.com/stores/4566/,3.339,3.959,2.859,,,,,,,
42,a,PILOT TRAVEL CENTER #4567,location_details.php?id=640,http://www.rvandtravelers.com/location_details.php?id=640,RVer,pilot,,,I-77,,1155 S ANDERSON RD,ROCK HILL,SC,29730,803-329-0078 (TRAVEL CENTER),,,30,5,5,8,4,0,,,803-329-0139,77,pilotflyingj.com/stores/4567/,3.359,3.959,2.859,,,,,,,
42,a,PILOT TRAVEL CENTER #4568,location_details.php?id=38326,http://www.rvandtravelers.com/location_details.php?id=38326,RVer,pilot,,,I-20,,574 BETTIS ACADEMY RD,GRANITEVILLE,SC,29829,803-663-6674 (TRAVEL CENTER),803-663-6674 (SUBWAY),,70,10,10,7,6,0,,,803-663-6796,11,pilotflyingj.com/stores/4568/,3.399,3.959,3.049,,,,,,,
42,a,PILOT TRAVEL CENTER #4569,location_details.php?id=38325,http://www.rvandtravelers.com/location_details.php?id=38325,RVer,pilot,,,I-95,,15845 WHYTE HARDEE BLVD,HARDEEVILLE,SC,29927,843-784-3350 (TRAVEL CENTER),843-784-3350 (DAIRY QUEEN),843-784-3350 (SUBWAY),100,6,6,9,6,0,,,843-784-3552,5,pilotflyingj.com/stores/4569/,3.399,3.959,2.999,,,,,,,
42,a,PILOT TRAVEL CENTER #4576,location_details.php?id=38332,http://www.rvandtravelers.com/location_details.php?id=38332,RVer,pilot,,,I-95,,9587 CHARLESTON HWY,ST. GEORGE,SC,29477,843-563-6306 (TRAVEL CENTER),843-563-9090 (WENDY'S),843-563-9095 (DAIRY QUEEN),114,5,5,9,6,0,843-563-9095 (DUNKIN' DONUTS EXPRESS),,843-563-6307,82,pilotflyingj.com/stores/4576/,3.459,3.959,3.119,,,,,,,
42,a,PILOT TRAVEL CENTER #4578,location_details.php?id=38331,http://www.rvandtravelers.com/location_details.php?id=38331,RVer,pilot,,,I-77,,10959 SC 200,WINNSBORO,SC,29055,803-482-6844 (TRAVEL CENTER),803-482-4942 (WENDY'S),803-482-6844 (DAIRY QUEEN),100,6,6,7,8,0,,,803-482-6353,48,pilotflyingj.com/stores/4578/,3.399,3.959,3.079,,,,,,,
42,a,PILOT TRAVEL CENTER #4579,location_details.php?id=38328,http://www.rvandtravelers.com/location_details.php?id=38328,RVer,pilot,,,I-26,,1300 BURKE RD,ST. MATHEWS,SC,29135,803-874-4340 (TRAVEL CENTER),803-874-2244 (ARBY'S),803-874-2244 (DUNKIN' DONUTS EXPRESS),25,0,0,8,3,0,,,803-874-1695,139,pilotflyingj.com/stores/4579/,3.399,3.959,2.999,,,,,,,
42,a,PILOT TRAVEL CENTER #4580,location_details.php?id=3668,http://www.rvandtravelers.com/location_details.php?id=3668,RVer,pilot,,,I-26,,2221 SC 773,PROSPERITY,SC,29127,803-321-2392 (TRAVEL CENTER),803-321-2541 (WENDY'S),,80,5,5,6,5,0,,,803-321-2549,82,pilotflyingj.com/stores/4580/,3.339,3.959,2.959,,,,,,,
42,a,PILOT TRAVEL CENTER #4581,location_details.php?id=38329,http://www.rvandtravelers.com/location_details.php?id=38329,RVer,pilot,,,I-20,,1340 SUMTER HWY,BISHOPVILLE,SC,29010,803-428-2248 (TRAVEL CENTER),803-428-2047 (WENDY'S),803-428-2035 (DAIRY QUEEN),50,5,5,8,8,0,803-428-2035 (DUNKIN' DONUTS EXPRESS),,803-428-2004,116,pilotflyingj.com/stores/4581/,3.459,3.959,3.099,,,,,,,
42,a,PILOT TRAVEL CENTER #4584,location_details.php?id=38330,http://www.rvandtravelers.com/location_details.php?id=38330,RVer,pilot,,,I-95,,1504 SC 38,LATTA,SC,29565,843-752-9169 (TRAVEL CENTER),843-752-0010 (WENDY'S),843-752-0033 (DAIRY QUEEN),112,5,5,11,7,0,843-752-0010 (DUNKIN' DONUTS EXPRESS),,843-752-9157,181,pilotflyingj.com/stores/4584/,3.459,3.959,2.999,,,,,,,
42,a,PILOT TRAVEL CENTER #60,location_details.php?id=18019,http://www.rvandtravelers.com/location_details.php?id=18019,RVer,pilot,,,I-26,,2064 HOMESTEAD RD,BOWMAN,SC,29018,803-829-3541 (TRAVEL CENTER),803-829-3541 (MCDONALD'S),,200,5,5,12,8,0,,,803-829-3352,159,pilotflyingj.com/stores/60/,3.399,3.959,2.999,3.599,,,,,,
42,a,PILOT TRAVEL CENTER #61,location_details.php?id=18024,http://www.rvandtravelers.com/location_details.php?id=18024,RVer,pilot,,,I-26,,12818 HWY 56 N,CLINTON,SC,29325,864-833-4555 (TRAVEL CENTER),864-938-6698 (SUBWAY),,25,0,0,6,3,0,,,864-833-3765,52,pilotflyingj.com/stores/61/,3.339,3.959,2.909,,,,,,,
42,a,PILOT TRAVEL CENTER #62,location_details.php?id=18027,http://www.rvandtravelers.com/location_details.php?id=18027,RVer,pilot,,,I-95,,3006 N WILLISTON RD,FLORENCE,SC,29506,843-662-6972 (TRAVEL CENTER),843-661-2842 (WENDY'S),,75,5,5,7,6,0,,,843-662-7013,170,pilotflyingj.com/stores/62/,3.459,3.959,2.999,3.599,,,,,,
42,a,PILOT TRAVEL CENTER #63,location_details.php?id=18030,http://www.rvandtravelers.com/location_details.php?id=18030,RVer,pilot,,,I-85,,110 FRONTAGE RD,PIEDMONT,SC,29673,864-845-8177 (TRAVEL CENTER),864-845-8177 (MCDONALD'S),864-845-8177 (CINNABON),90,20,20,9,5,5,,,864-845-8178,35,pilotflyingj.com/stores/63/,3.259,3.959,2.999,,,,,,,
42,a,PITT STOP,location_details.php?id=2612,http://www.rvandtravelers.com/location_details.php?id=2612,RVer,shell_,,,I-20,,222 LONG PONDS RD,LEXINGTON,SC,29072,803-808-6424 (TRAVEL CENTER),803-808-6424 (SUBWAY),,15,0,0,4,1,0,,,,51,,,,,,,,,,,
42,a,PITT STOP,location_details.php?id=2613,http://www.rvandtravelers.com/location_details.php?id=2613,RVer,shell_,,,I-20,,351 LONGS POND RD,LEXINGTON,SC,29073,803-359-7221 (TRAVEL CENTER),,,5,0,0,3,0,0,,,,51,,,,,,,,,,,
42,a,PITT STOP,location_details.php?id=2614,http://www.rvandtravelers.com/location_details.php?id=2614,RVer,shell_,,,I-20,,5035 AUGUSTA RD,LEXINGTON,SC,29072,803-356-1019 (TRAVEL CENTER),803-356-1019 (SUBWAY),,22,0,0,8,1,0,,,,58,,,,,,,,,,,
