state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Mile Marker,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Phone 4,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Unleaded,Diesel,Bulk Def,Propane,Phone 5,# of Men's Showers,Road Name,https,Hours of Operation,Mailing Address
10,Georgia,MAPCO EXPRESS,location_details.php?id=908,https://www.truckstopsandservices.com/location_details.php?id=908,Trucker,mapco,34.978204,-85.410139,I-24,,405 HWY 299,WILDWOOD,GA,30757,706-820-2005 (TRAVEL CENTER),,,,20,,,6,2,0,169,,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=47298,https://www.truckstopsandservices.com/location_details.php?id=47298,Trucker,ind_dealer_1,34.758788,-84.769338,US 411,,630 S 3RD AVE,CHATSWORTH,GA,30705,706-517-0474 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=10502,https://www.truckstopsandservices.com/location_details.php?id=10502,Trucker,mapco,34.799225,-84.962007,US 76,,1409 CLEVELAND HWY,DALTON,GA,30721,706-259-6237 (TRAVEL CENTER),,,,0,0,0,4,0,0,,706-259-6237,,,,,,,,,,
10,Georgia,MAPCO EXPRESS,location_details.php?id=10564,https://www.truckstopsandservices.com/location_details.php?id=10564,Trucker,mapco,34.012936,-85.04676,US 101,,104 GTM PKWY,ROCKMART,GA,30153,770-684-8770 (TRAVEL CENTER),,,,20,,,4,0,0,,,,,,,,,,,,
10,Georgia,MARATHON,location_details.php?id=10675,https://www.truckstopsandservices.com/location_details.php?id=10675,Trucker,marathon,32.780264,-83.65628,BROADWAY,,4505 BROADWAY,MACON,GA,31201,478-784-9480 (TRAVEL CENTER),,,,5,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,MARATHON,location_details.php?id=47418,https://www.truckstopsandservices.com/location_details.php?id=47418,Trucker,marathon,32.626407,-83.36983,I-16,,4838 GA-96,JEFFERSONVILLE,GA,31044,478-945-6539 (TRAVEL CENTER),,,,10,,,2,0,0,24,,,,,,,,,,,
10,Georgia,MARATHON FOOD,location_details.php?id=1972,https://www.truckstopsandservices.com/location_details.php?id=1972,Trucker,marathon,32.811957,-83.723566,I-475,,5013 HARRISON RD,MACON,GA,31206,478-757-1953 (TRAVEL CENTER),,,,3,,,3,0,0,3,,,,,,,,,,,
10,Georgia,MARATHON TRAVEL CENTER,location_details.php?id=47286,https://www.truckstopsandservices.com/location_details.php?id=47286,Trucker,marathon,34.345718,-83.317446,I-85,,9961 SANDY CROSS RD,CARNESVILLE,GA,30521,706-978-0010 (TRAVEL CENTER),,,,55,,,7,4,0,160,,,,,,,,,,,
10,Georgia,MCCORD'S,location_details.php?id=10574,https://www.truckstopsandservices.com/location_details.php?id=10574,Trucker,exxon,32.211484,-82.463975,US 280,,3180 US HWY 280,HIGGSTON,GA,30410,912-537-4609 (TRAVEL CENTER),,,,55,,,3,0,0,,,,,,,,,,,,
10,Georgia,METTER BP,location_details.php?id=47459,https://www.truckstopsandservices.com/location_details.php?id=47459,Trucker,bp-,32.371471,-82.164962,I-16,,25890 GA-57,METTER,GA,30439,912-685-2342 (TRAVEL CENTER),,,,25,0,0,2,1,0,98,912-685-2342,,,,,,,,,,
10,Georgia,MOBIL MART,location_details.php?id=47316,https://www.truckstopsandservices.com/location_details.php?id=47316,Trucker,mobil_oil__type,34.264415,-84.088993,US 19,,3715 BROWNS BRIDGE RD,CUMMING,GA,30040,678-513-0084 (TRAVEL CENTER),,,,5,,,2,0,0,GA 369 W,,,,,,,,,,,
10,Georgia,MONEY BACK,location_details.php?id=2044,https://www.truckstopsandservices.com/location_details.php?id=2044,Trucker,shell_,33.161111,-84.873423,I-85,,1831 E MAIN ST,HOGANSVILLE,GA,30230,706-637-4304 (TRAVEL CENTER),,,,2,,,3,0,0,28,,,,,,,,,,,
10,Georgia,MR PIP'S AUTOTRUCK PLAZA,location_details.php?id=10560,https://www.truckstopsandservices.com/location_details.php?id=10560,Trucker,ind_dealer_1,31.040805,-84.876812,US 84,,408 E 3RD ST,DONALSONVILLE,GA,39845,229-524-2841 (TRAVEL CENTER),,,,1,,,4,2,0,,,,,,,,,,,,
10,Georgia,MR PIPP'S,location_details.php?id=10536,https://www.truckstopsandservices.com/location_details.php?id=10536,Trucker,ind_dealer_1,30.939379,-84.608961,US 27,,875 COLQUITT HWY,BAINBRIDGE,GA,39819,229-246-0729 (TRAVEL CENTER),,,,50,,,6,2,0,,,,,,,,,,,,
10,Georgia,MULBERRY GROVE CHEVRON,location_details.php?id=2082,https://www.truckstopsandservices.com/location_details.php?id=2082,Trucker,chevron,32.661021,-84.984313,I-185,,4206 GA HWY 315,MULBERRY GROVE,GA,31808,706-653-9320 (TRAVEL CENTER),,,,20,0,20,4,3,0,19,,,,,,,,,,,
10,Georgia,NEIGHBOR EXPRESS,location_details.php?id=10533,https://www.truckstopsandservices.com/location_details.php?id=10533,Trucker,ind_dealer_1,32.797299,-81.949777,US 25,,353 US HWY 25 S,MILLEN,GA,30442,478-982-1575 (TRAVEL CENTER),,,,0,0,0,2,0,0,,,,,,,,,,,,
10,Georgia,NEIGHBOR'S,location_details.php?id=2097,https://www.truckstopsandservices.com/location_details.php?id=2097,Trucker,ind_dealer_1,32.551303,-82.91377,I-16,,2130 US 441,DUBLIN,GA,31021,478-272-8316 (TRAVEL CENTER),,,,2,,,2,2,0,51,478-272-0322,,,,,,,,,,
10,Georgia,NEIGHBOR'S EXPRESS,location_details.php?id=47389,https://www.truckstopsandservices.com/location_details.php?id=47389,Trucker,bp-,32.281752,-83.452793,US 341,,94 EASTMAN HWY,HAWKINSVILLE,GA,31036,478-783-2728 (TRAVEL CENTER),,,,40,,,3,0,0,,,,,,,,,,,,
10,Georgia,NEW BORN TRUCK STOP,location_details.php?id=13038,https://www.truckstopsandservices.com/location_details.php?id=13038,Trucker,new_born_truck_stop959595,33.681046,-85.262666,I-20,,840 GA HWY 100 S,TALLAPOOSA,GA,30176,770-574-5082 (TRAVEL CENTER),770-574-5082 (OLD TIME COUNTRY KITCHEN),,,500,0,500,8,7,2,5,770-574-5189,,,,,,,,,,
10,Georgia,NORTHCREEK SHELL,location_details.php?id=47478,https://www.truckstopsandservices.com/location_details.php?id=47478,Trucker,shell_,32.924371,-84.333363,US 19,,1078 US-19,THOMASTON,GA,30286,706-647-8923 (TRAVEL CENTER),,,,2,,,2,0,0,,,,,,,,,,,,
10,Georgia,OCHWALKEE TRUCK STOP,location_details.php?id=54750,https://www.truckstopsandservices.com/location_details.php?id=54750,Trucker,ind_dealer_1,32.20531,-82.669044,GA 19,,358 N HWY 19,GLENWOOD,GA,30428,912-523-5727 (TRAVEL CENTER),,,,9,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,OCMULGEE CHEVRON,location_details.php?id=2155,https://www.truckstopsandservices.com/location_details.php?id=2155,Trucker,chevron,32.795378,-83.570032,I-16,,4900 OCMULGEE E BLVD,MACON,GA,31217,478-750-4331 (TRAVEL CENTER),,,,55,,,3,2,0,6,478-750-4328,,,,,,,,,,
10,Georgia,ONE TRIP FOOD & FUEL,location_details.php?id=10562,https://www.truckstopsandservices.com/location_details.php?id=10562,Trucker,ind_dealer_1,31.034233,-82.760781,US 84,,803 W DAME,HOMERVILLE,GA,31634,912-487-3873 (TRAVEL CENTER),,,,10,,,3,2,0,,,,,,,,,,,,
10,Georgia,PA-PA'S DELI,location_details.php?id=10555,https://www.truckstopsandservices.com/location_details.php?id=10555,Trucker,ind_dealer_1,31.340504,-82.463995,US 82,,6509 ALMA HWY,WAYCROSS,GA,31503,912-283-0998 (TRAVEL CENTER),,,,10,,,3,0,0,US 23,,,,,,,,,,,
10,Georgia,PARKER FOOD STORE,location_details.php?id=18520,https://www.truckstopsandservices.com/location_details.php?id=18520,Trucker,shell_,31.543052,-82.476583,GA 32,,829 W 12TH ST,ALMA,GA,31510,912-632-7504 (TRAVEL CENTER),,,,55,,,3,0,0,,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=47477,https://www.truckstopsandservices.com/location_details.php?id=47477,Trucker,ind_dealer_1,31.725594,-82.198089,US 341,,9674 GOLDEN ISLES HWY E,SURRENCY,GA,31563,912-367-1006 (TRAVEL CENTER),,,,12,0,0,6,0,0,,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=47382,https://www.truckstopsandservices.com/location_details.php?id=47382,Trucker,ind_dealer_1,32.196263,-81.439335,US 80,,4480 US 80,ELLABELL,GA,31308,912-858-0031 (TRAVEL CENTER),,,,10,,,3,0,0,US 280,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=52874,https://www.truckstopsandservices.com/location_details.php?id=52874,Trucker,ind_dealer_1,32.099359,-81.221294,US 80,,1275 HWY 80 E,POOLER,GA,31322,912-450-0069 (TRAVEL CENTER),,,,20,0,20,5,0,0,PINE BARREN RD,,,,,,,,,,,
10,Georgia,PARKER'S,location_details.php?id=52889,https://www.truckstopsandservices.com/location_details.php?id=52889,Trucker,ind_dealer_1,32.073511,-81.199214,I-16,,1601 DEAN FOREST RD,SAVANNAH,GA,31408,912-966-1686 (TRAVEL CENTER),,,,16,0,0,7,0,0,160,,,,,,,,,,,
10,Georgia,PARKER'S STERLING,location_details.php?id=10534,https://www.truckstopsandservices.com/location_details.php?id=10534,Trucker,ind_dealer_1,31.273719,-81.562749,US 341,,7301 NEW JESUP HWY,BRUNSWICK,GA,31523,912-265-5699 (TRAVEL CENTER),,,,10,0,0,4,0,0,,912-265-3160,,,,,,,,,,
10,Georgia,PEACHES EXPRESS,location_details.php?id=10580,https://www.truckstopsandservices.com/location_details.php?id=10580,Trucker,valero,31.713862,-83.234473,US 319,,189 JACKSONVILLE HWY,FITZGERALD,GA,31750,229-424-9539 (TRAVEL CENTER),,,,2,,,2,0,0,,,,,,,,,,,,
10,Georgia,PETRO STOPPING CENTER #322,location_details.php?id=2219,https://www.truckstopsandservices.com/location_details.php?id=2219,Trucker,petro,33.785768,-84.489952,I-285,,3181 DONALD LEE HOLLOWELL PKWY,ATLANTA,GA,30318,404-794-7772 (TRAVEL CENTER),404-794-7772 (IRON SKILLET),404-794-7772 (BURGER KING),,411,0,411,16,14,6,12,404-792-6904,,,,,,,,,,
10,Georgia,PETRO STOPPING CENTER #344,location_details.php?id=2276,https://www.truckstopsandservices.com/location_details.php?id=2276,Trucker,petro,30.794355,-81.667418,I-95,,1105 E KING AVE,KINGSLAND,GA,31548,912-882-3111 (TRAVEL CENTER),912-882-3111 (POPEYE'S),,,136,8,8,9,5,5,3,912-882-3050,,,,,,,,,,
10,Georgia,PETRO STOPPING CENTER #377,location_details.php?id=37284,https://www.truckstopsandservices.com/location_details.php?id=37284,Trucker,petro,34.347928,-83.320584,I-85,,10200 OLD FEDERAL RD,CARNESVILLE,GA,30521,706-335-1984 (TRAVEL CENTER),706-335-1984 (IRON SKILLET),,,221,20,20,12,18,5,160,706-335-1982,,,,,,,,,,
10,Georgia,Pilot Travel Center,location_details.php?id=64278,https://www.truckstopsandservices.com/location_details.php?id=64278,Trucker,,33.560128,-83.479543,I-20,,,Madison,GA,30650,706-343-1479,,,,,,,,,,,,,,,,,,,,,
10,Georgia,Pilot Travel Center,location_details.php?id=64281,https://www.truckstopsandservices.com/location_details.php?id=64281,Trucker,,30.76149,-81.64988,I-95,,,St. Marys,GA,31548,912-576-8460,,,,,,,,,,,,,,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #144,location_details.php?id=16934,https://www.truckstopsandservices.com/location_details.php?id=16934,Trucker,pilot,33.523394,-82.032981,I-20,,2975 GUN CLUB RD,AUGUSTA,GA,30907,706-667-6557 (TRAVEL CENTER),706-481-9939 (WENDY'S),,,75,20,20,8,6,0,200,706-481-9940,2.999,3.849,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #192,location_details.php?id=16937,https://www.truckstopsandservices.com/location_details.php?id=16937,Trucker,pilot,31.427922,-83.517008,I-75,,4431 OLD UNION RD,TIFTON,GA,31794,229-382-7295 (TRAVEL CENTER),229-382-7295 (SUBWAY),229-382-7295 (STEAK 'N SHAKE),,200,10,10,7,11,3,60,229-382-4910,2.999,3.599,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #254,location_details.php?id=16942,https://www.truckstopsandservices.com/location_details.php?id=16942,Trucker,pilot,34.978239,-85.412932,I-24/59,,650 HWY 299,WILDWOOD,GA,30757,706-820-7353 (TRAVEL CENTER),706-820-7353 (SUBWAY),,,10,0,0,6,3,0,169,706-820-9539,2.659,3.199,3.999,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #260,location_details.php?id=14729,https://www.truckstopsandservices.com/location_details.php?id=14729,Trucker,pilot,31.581487,-84.086035,GA 300,,310 CORDELE RD,ALBANY,GA,31705,229-878-1355 (TRAVEL CENTER),229-878-1356 (SUBWAY),,,80,25,25,7,4,2,CLARK AVE,229-878-1302,2.599,3.859,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #267,location_details.php?id=37295,https://www.truckstopsandservices.com/location_details.php?id=37295,Trucker,pilot,32.611591,-83.744794,I-75,,2965 HWY 247C,BYRON,GA,31008,478-956-5316 (TRAVEL CENTER),478-956-2457 (ARBY'S),478-956-2457 (CINNABON),,150,20,20,9,11,0,146,478-956-3726,,3.399,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #312,location_details.php?id=16948,https://www.truckstopsandservices.com/location_details.php?id=16948,Trucker,pilot,33.682113,-85.262666,I-20,,882 GA HWY 100,TALLAPOOSA,GA,30176,770-574-9922 (TRAVEL CENTER),770-574-2005 (TACO BELL),770-574-2005 (KFC),,250,8,8,10,6,0,5,770-574-9697,2.799,3.599,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #319,location_details.php?id=16953,https://www.truckstopsandservices.com/location_details.php?id=16953,Trucker,pilot,34.687988,-84.999715,I-75,,243 CONNECTOR 3 SW,DALTON,GA,30720,706-277-7934 (TRAVEL CENTER),706-277-3002 (ARBY'S),,,100,19,19,12,7,0,328,706-277-3337,2.999,3.199,4.099,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #331,location_details.php?id=16956,https://www.truckstopsandservices.com/location_details.php?id=16956,Trucker,pilot,33.685758,-84.314607,I-285,,2605 BOULDERCREST,ATLANTA,GA,30316,404-212-8733 (TRAVEL CENTER),404-212-8282 (WENDY'S),,,120,40,40,8,7,0,51,404-212-8568,2.799,3.599,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #398,location_details.php?id=16962,https://www.truckstopsandservices.com/location_details.php?id=16962,Trucker,pilot,32.085295,-83.759187,I-75,,39 VICTORY LANE,VIENNA,GA,31092,229-268-1414 (TRAVEL CENTER),229-268-1414 (MCDONALD'S),,,100,5,5,7,5,0,109,229-268-4880,,3.199,4.099,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #415,location_details.php?id=16963,https://www.truckstopsandservices.com/location_details.php?id=16963,Trucker,pilot,34.770515,-85.543509,I-59,,319 DEER HEAD COVER RD,RISING FAWN,GA,30738,706-462-2455 (TRAVEL CENTER),706-462-2723 (SUBWAY),706-462-2723 (DELUCA'S),,150,5,5,9,8,0,4,706-462-2702,2.699,3.499,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #416,location_details.php?id=16966,https://www.truckstopsandservices.com/location_details.php?id=16966,Trucker,pilot,31.959477,-83.74765,I-75,,2201 E 16TH AVE,CORDELE,GA,31015,229-271-5775 (TRAVEL CENTER),229-271-6382 (ARBY'S),,,67,7,7,7,10,0,101,229-271-5774,2.799,3.599,4.259,4.299,,,,,,
10,Georgia,PILOT TRAVEL CENTER #417,location_details.php?id=16969,https://www.truckstopsandservices.com/location_details.php?id=16969,Trucker,pilot,33.719988,-85.02946,I-20,,625 CARROLLTON ST,TEMPLE,GA,30179,770-562-9773 (TRAVEL CENTER),770-562-3515 (SUBWAY),770-562-3515 (CINNABON),,86,15,15,8,14,3,19,770-562-2269,2.799,3.599,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #420,location_details.php?id=16976,https://www.truckstopsandservices.com/location_details.php?id=16976,Trucker,pilot,33.561358,-83.478337,I-20,,1881 EATONTON RD,MADISON,GA,30650,706-343-1455 (TRAVEL CENTER),706-342-2331 (DENNY'S),,,110,20,20,8,6,0,114,706-343-1033,2.759,3.799,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #422,location_details.php?id=16986,https://www.truckstopsandservices.com/location_details.php?id=16986,Trucker,pilot,33.321154,-84.776832,I-85,,1645 S HWY 29,NEWNAN,GA,30263,770-252-3551 (TRAVEL CENTER),770-252-9128 (SUBWAY),,,95,20,20,7,7,0,41,770-252-2197,2.839,3.739,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #4557,location_details.php?id=3702,https://www.truckstopsandservices.com/location_details.php?id=3702,Trucker,pilot,34.389646,-83.227336,I-85,,11156 HWY 106,CARNESVILLE,GA,30521,706-384-3084 (TRAVEL CENTER),706-384-3084 (DAIRY QUEEN),706-384-3084 (DUNKIN' DONUTS EXPRESS),,72,5,5,8,8,0,166,706-384-3202,2.799,3.459,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #4558,location_details.php?id=22406,https://www.truckstopsandservices.com/location_details.php?id=22406,Trucker,pilot,34.559516,-84.935522,I-75,,2111 HWY 41 NE,CALHOUN,GA,30701,706-625-5580 (TRAVEL CENTER),706-625-5580 (WENDY'S),706-625-5580 (DAIRY QUEEN),706-625-5580 (DUNKIN' DONUTS EXPRESS),84,15,15,10,7,0,318,706-625-3639,2.999,3.499,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #4559,location_details.php?id=3699,https://www.truckstopsandservices.com/location_details.php?id=3699,Trucker,pilot,33.721426,-84.90247,I-20,,95 LIBERTY RD,VILLA RICA,GA,30180,770-456-9941 (TRAVEL CENTER),770-456-9941 (SUBWAY),,,40,24,24,8,6,0,26,770-456-9942,2.799,3.599,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #4560,location_details.php?id=3701,https://www.truckstopsandservices.com/location_details.php?id=3701,Trucker,pilot,33.211341,-84.056613,I-75,,2995 HWY 36 W,JACKSON,GA,30233,770-504-9206 (TRAVEL CENTER),770-504-9206 (WENDY'S),770-504-9206 (DAIRY QUEEN),770-504-9206 (DUNKIN' DONUTS),160,20,20,8,14,0,201,770-504-9209,2.799,3.559,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #4561,location_details.php?id=3700,https://www.truckstopsandservices.com/location_details.php?id=3700,Trucker,pilot,30.754696,-83.272134,I-75,,3460 MADISON HWY,VALDOSTA,GA,31601,229-293-0388 (TRAVEL CENTER),229-293-0388 (DUNKIN' DONUTS EXPRESS),,,84,7,7,8,7,0,11,229-293-0350,,3.599,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #4562,location_details.php?id=3703,https://www.truckstopsandservices.com/location_details.php?id=3703,Trucker,pilot,30.759666,-81.656605,I-95,,2607 SCRUBBY BLUFF RD,KINGSLAND,GA,31548,912-576-7858 (TRAVEL CENTER),912-576-7858 (DUNKIN' DONUTS EXPRESS),,,111,7,7,8,8,0,1,912-576-7861,2.999,3.659,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #575,location_details.php?id=37296,https://www.truckstopsandservices.com/location_details.php?id=37296,Trucker,pilot,30.76015,-81.648002,I-95,,491 ST MARYS RD,ST. MARYS,GA,31558,912-576-5424 (TRAVEL CENTER),912-882-2733 (SUBWAY),912-882-2733 (CINNABON),,235,5,5,14,12,0,1,912-882-8867,2.999,3.659,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #65,location_details.php?id=16904,https://www.truckstopsandservices.com/location_details.php?id=16904,Trucker,pilot,33.479909,-82.130248,I-20,,4091 JIMMIE DYESS PKWY,AUGUSTA,GA,30909,706-860-6677 (TRAVEL CENTER),706-860-6677 (SUBWAY),,,30,8,8,5,3,0,194,706-869-9074,,,,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #66,location_details.php?id=16907,https://www.truckstopsandservices.com/location_details.php?id=16907,Trucker,pilot,34.119973,-83.762765,I-85,,5888 HWY 53,BRASELTON,GA,30517,706-654-2820 (TRAVEL CENTER),706-654-2820 (MCDONALD'S),,,70,23,23,7,6,0,129,706-654-9326,2.899,3.459,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #67,location_details.php?id=16910,https://www.truckstopsandservices.com/location_details.php?id=16910,Trucker,pilot,34.27296,-84.808178,I-75,,968 CASSVILLE-WHITE RD,CARTERSVILLE,GA,30120,770-607-7835 (TRAVEL CENTER),770-607-7835 (SUBWAY),770-607-7835 (MCDONALD'S),,78,23,23,10,8,0,296,770-607-7873,2.799,3.559,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #68,location_details.php?id=16915,https://www.truckstopsandservices.com/location_details.php?id=16915,Trucker,pilot,32.489896,-82.93393,I-16,,2185 US 441,DUBLIN,GA,31021,478-275-2143 (TRAVEL CENTER),,,,5,0,0,4,4,0,51,478-275-1632,2.799,3.659,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #71,location_details.php?id=16919,https://www.truckstopsandservices.com/location_details.php?id=16919,Trucker,pilot,32.188429,-81.19418,I-95,,7001 HWY 21,PORT WENTWORTH,GA,31407,912-964-7006 (TRAVEL CENTER),912-964-6368 (SUBWAY),912-964-6368 (MCDONALD'S),,112,35,35,8,8,2,109,912-964-7808,2.689,3.559,4.259,,,,,,,
10,Georgia,PILOT TRAVEL CENTER #72,location_details.php?id=16926,https://www.truckstopsandservices.com/location_details.php?id=16926,Trucker,pilot,32.072012,-81.200342,I-16,,1504 DEAN FORREST RD,SAVANNAH,GA,31408,912-964-5280 (TRAVEL CENTER),912-964-5280 (SUBWAY),,,0,0,0,5,1,0,160,912-964-5098,2.899,3.249,4.099,,,,,,,
10,Georgia,Pilot Travel Centers,location_details.php?id=64917,https://www.truckstopsandservices.com/location_details.php?id=64917,Trucker,,32.182178,-81.457269,,,1125 US 280,Ellabell,GA,31308,912-937-0954,,,,,,,,,,,,,,,,,,,,,
10,Georgia,PIT STOP,location_details.php?id=47462,https://www.truckstopsandservices.com/location_details.php?id=47462,Trucker,citgo,33.370733,-84.569817,GA 74,,555 GA-74,PEACHTREE CITY,GA,30269,678-833-0628 (TRAVEL CENTER),,,,5,,,2,0,0,,,,,,,,,,,,
10,Georgia,PO JO'S GAS,location_details.php?id=2631,https://www.truckstopsandservices.com/location_details.php?id=2631,Trucker,chevron,32.311551,-81.87621,I-16,,3575 US HWY 301 S,REGISTER,GA,30452,912-852-5441 (TRAVEL CENTER),,,,10,,,2,0,0,116,,,,,,,,,,,
10,Georgia,PORT FUEL CENTER,location_details.php?id=59235,https://www.truckstopsandservices.com/location_details.php?id=59235,Trucker,,32.136166,-81.173151,I-95,,5712 AUGUSTA ROAD,PORT WENTWORTH,GA,31407,912-298-0000,,,,,,,,,,106,,,,,,,,,,,
10,Georgia,Port Fuel Center,location_details.php?id=64285,https://www.truckstopsandservices.com/location_details.php?id=64285,Trucker,,32.13623,-81.1728,,,5712 Hwy 21,Port Wentworth,GA,31407,,,,,,,,,,,,,,,,,,,,,,
10,Georgia,PORT FUEL CENTER,location_details.php?id=57047,https://www.truckstopsandservices.com/location_details.php?id=57047,Trucker,ind_dealer_1,32.135827,-81.173011,,,5712 GA 21,PORT WENTWORTH,GA,31407,912-298-0000,,,,,,,,,,,,,,,,,,,,,
10,Georgia,PUMPING STATION,location_details.php?id=10545,https://www.truckstopsandservices.com/location_details.php?id=10545,Trucker,ind_dealer_1,33.738187,-82.721078,US 78,,805 N BYPASS E,WASHINGTON,GA,30673,706-678-2936 (TRAVEL CENTER),,,,20,0,0,2,0,0,,,,,,,,,,,,
10,Georgia,PYRAMID PETRO,location_details.php?id=54823,https://www.truckstopsandservices.com/location_details.php?id=54823,Trucker,76,34.09525,-82.921795,GA 72,,1650 ATHENS HWY,ELBERTON,GA,30635,706-283-3202 (TRAVEL CENTER),,,,,,,4,,,,,,,,,,,,,,
10,Georgia,QUICK MART,location_details.php?id=10493,https://www.truckstopsandservices.com/location_details.php?id=10493,Trucker,citgo,32.931774,-82.806956,GA 15,,405 GA HWY 15 S,TENNILLE,GA,31089,478-552-5080 (TRAVEL CENTER),,,,55,0,0,3,0,0,,,,,,,,,,,,
10,Georgia,QUICK TRIP,location_details.php?id=2670,https://www.truckstopsandservices.com/location_details.php?id=2670,Trucker,quiktrip-,33.900821,-84.245733,I-85,,4026 PLEASANTDALE RD,DORAVILLE,GA,30340,770-447-6454 (TRAVEL CENTER),,,,10,0,0,7,0,0,96,770-441-0499,,,,,,,,,,
10,Georgia,QUIK TRIP,location_details.php?id=2669,https://www.truckstopsandservices.com/location_details.php?id=2669,Trucker,quiktrip-,33.731938,-84.573736,FULTON INDUSTRY BLVD,,5705 FULTON INDUSTRIAL SW BLVD,ATLANTA,GA,30336,404-344-3440 (TRAVEL CENTER),404-344-3440 (QT KITCHEN),,,150,0,0,10,0,0,,404-344-8611,,,,,,,,,,
10,Georgia,QUIK TRIP,location_details.php?id=2681,https://www.truckstopsandservices.com/location_details.php?id=2681,Trucker,quiktrip-,34.378973,-84.906608,I-75,,961 HWY 140 NW,ADAIRSVILLE,GA,30103,770-877-5678 (TRAVEL CENTER),,,,25,0,0,10,0,0,306,770-877-9199,,,,,,,,,,
