state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Exit,Fax,Phone 2,Unleaded,Diesel,Bulk Def,Propane,Phone 3,https,Phone 4,Phone 5,# of Men's Showers,http,htp,Mile Marker,Road Name,Hours of Operation,Mailing Address
24,Mississippi,DANDY DAN'S #523,location_details.php?id=54193,http://www.rvandtravelers.com/location_details.php?id=54193,RVer,texaco-,,,US 49,6734 US HWY 49 N,HATTIESBURG,MS,39401,601-264-1240 (TRAVEL CENTER),0,0,0,7,0,0,,601-264-1290,,,,,,,,,,,,,,,,
24,Mississippi,DICKERSON PETROLEUM,location_details.php?id=759,http://www.rvandtravelers.com/location_details.php?id=759,RVer,marathon,,,I-55,4850 MS-17,PICKENS,MS,39146,662-472-2674 (TRAVEL CENTER),30,0,0,5,0,0,144,332-472-9746,,,,,,,,,,,,,,,,
24,Mississippi,DOUBLE QUICK #61,location_details.php?id=54217,http://www.rvandtravelers.com/location_details.php?id=54217,RVer,ind_dealer_1,,,US 82,1000 US HWY 82 E,LELAND,MS,38756,662-686-4646 (TRAVEL CENTER),12,0,0,3,0,0,,,662-686-4646 (MCDONALD'S),,,,,,,,,,,,,,,
24,Mississippi,DYNASTY DELI QUICK STOP,location_details.php?id=54227,http://www.rvandtravelers.com/location_details.php?id=54227,RVer,texaco-,,,MS 4,1301 W CHAMBERS DR,BOONEVILLE,MS,38829,662-720-9900 (TRAVEL CENTER),,,,3,,,,,,,,,,,,,,,,,,,,
24,Mississippi,EXPRESS LANE,location_details.php?id=853,http://www.rvandtravelers.com/location_details.php?id=853,RVer,chevron,,,I-20,1550 MS 35,FOREST,MS,39074,601-469-3366,92,0,0,8,0,0,88,601-469-2341,,,,,,,,,,,,,,,,
24,Mississippi,EXPRESS SHOP,location_details.php?id=12622,http://www.rvandtravelers.com/location_details.php?id=12622,RVer,exxon,,,I-22,3950 MCCULLOUGH BLVD,BELDEN,MS,38826,662-844-3210,75,,,6,2,0,81,,,,,,,,,,,,,,,,,
24,Mississippi,EXXON FOOD MART,location_details.php?id=12631,http://www.rvandtravelers.com/location_details.php?id=12631,RVer,exxon,,,US 84,2831 US 84 W,LAUREL,MS,39440,601-428-8360 (TRAVEL CENTER),38,0,0,3,1,0,,,,,,,,,,,,,,,,,,
24,Mississippi,EXXON MINI MART,location_details.php?id=47874,http://www.rvandtravelers.com/location_details.php?id=47874,RVer,exxon,,,MS 589,625 MS 589,PURVIS,MS,39475,601-794-6009,16,,,4,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,FAST BREAK,location_details.php?id=54291,http://www.rvandtravelers.com/location_details.php?id=54291,RVer,ind_dealer_1,,,US 45,1144 US HWY 45 ALT S,WEST POINT,MS,54521,662-494-8183 (TRAVEL CENTER),5,0,0,4,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,FLASH MARKET,location_details.php?id=12609,http://www.rvandtravelers.com/location_details.php?id=12609,RVer,citgo,,,US 72,3107 US 72,CORINTH,MS,38834,662-286-7184,8,0,0,3,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,FLEETWAY TRAVEL CENTER,location_details.php?id=1590,http://www.rvandtravelers.com/location_details.php?id=1590,RVer,shell_,,,I-55,1454 UNION ST EXT NE,BROOKHAVEN,MS,39601,601-835-0091 (TRAVEL CENTER),120,0,0,4,3,0,42,601-835-0106,601-835-0091 (MARKET CAFE),,,,,,,,,,,,,,,
24,Mississippi,FLICK'S,location_details.php?id=12621,http://www.rvandtravelers.com/location_details.php?id=12621,RVer,ind_dealer_1,,,I-22,6495 CHURCH AVE,POTTS CAMP,MS,38659,662-333-6345 (TRAVEL CENTER),50,0,0,2,0,0,41,,662-333-6345 (FLICK'S RESTAURANT),,,,,,,,,,,,,,,
24,Mississippi,FLYING J TRAVEL CENTER #676,location_details.php?id=17558,http://www.rvandtravelers.com/location_details.php?id=17558,RVer,flying-j-,,,I-10,9351 CANAL RD,GULFPORT,MS,39503,228-868-2711 (TRAVEL CENTER),165,9,9,12,15,0,31,228-868-3711,228-868-2711 (DENNY'S),2.859,3.359,3.959,4.099,,pilotflyingj.com/stores/676/,,,,,,,,,
24,Mississippi,FLYING J TRAVEL CENTER #677,location_details.php?id=12612,http://www.rvandtravelers.com/location_details.php?id=12612,RVer,flying-j-,,,I-22,4740 BETHEL RD,OLIVE BRANCH,MS,38654,662-895-1001 (TRAVEL CENTER),51,17,17,7,9,0,6,662-895-0008,662-895-1001 (SUBWAY),2.799,3.599,3.959,3.699,,pilotflyingj.com/stores/677/,,,,,,,,,
24,Mississippi,FLYING J TRAVEL CENTER #678,location_details.php?id=17563,http://www.rvandtravelers.com/location_details.php?id=17563,RVer,flying-j-,,,I-20,685 US 80,PEARL,MS,39208,601-936-0190 (TRAVEL CENTER),175,18,18,12,15,0,47,601-936-0196,601-936-0190 (DENNY'S),2.829,3.299,3.959,3.799,,pilotflyingj.com/stores/678/,,,,,,,,,
24,Mississippi,FOOD MART,location_details.php?id=47713,http://www.rvandtravelers.com/location_details.php?id=47713,RVer,shell_,,,I-20,2917 MS 13,MORTON,MS,39117,601-732-2525,21,0,0,2,0,0,77,,,,,,,,,,,,,,,,,
24,Mississippi,FOUR MILE TRUCK STOP,location_details.php?id=12634,http://www.rvandtravelers.com/location_details.php?id=12634,RVer,chevron,,,US 98,12250 US 98,LUCEDALE,MS,39452,601-947-3085 (TRAVEL CENTER),18,0,0,3,1,0,MS 198,,,,,,,,,,,,,,,,,
24,Mississippi,FULTON ONE STOP,location_details.php?id=54338,http://www.rvandtravelers.com/location_details.php?id=54338,RVer,texaco-,,,US 78,1 COUNTRY CLUB RD,FULTON,MS,38843,662-862-9242 (TRAVEL CENTER),0,0,0,2,0,0,104,,,,,,,,,,,,,,,,,
24,Mississippi,GAS & MART,location_details.php?id=54343,http://www.rvandtravelers.com/location_details.php?id=54343,RVer,shell_,,,US 82,35 REBECCA ST,MATHISTON,MS,37952,662-263-5985 (TRAVEL CENTER),,,,4,,,,,,,,,,,,,,,,,,,,
24,Mississippi,GAS MART,location_details.php?id=47855,http://www.rvandtravelers.com/location_details.php?id=47855,RVer,exxon,,,I-22,500 MS 309,BYHALIA,MS,38611,662-838-4515 (TRAVEL CENTER),16,0,0,3,2,0,14,,,,,,,,,,,,,,,,,
24,Mississippi,GIT N GO,location_details.php?id=12575,http://www.rvandtravelers.com/location_details.php?id=12575,RVer,shell_,,,US 45,494 RD 2878,BALDWYN,MS,38824,662-365-1175,9,,,2,4,0,,,,,,,,,,,,,,,,,,
24,Mississippi,GOODMAN ROAD EXXON,location_details.php?id=47859,http://www.rvandtravelers.com/location_details.php?id=47859,RVer,exxon,,,I-55,955 GOODMAN RD,HORN LAKE,MS,38637,662-349-2400 (TRAVEL CENTER),24,20,20,3,0,0,289,662-349-9704,,,,,,,,,,,,,,,,
24,Mississippi,GRIFFIS ALL AMERICAN TRUCK STOP,location_details.php?id=1276,http://www.rvandtravelers.com/location_details.php?id=1276,RVer,conoco,,,I-55,25357 MS 330,TILLATOBA,MS,38961,662-623-7217,79,,,8,6,4,220,,,,,,,,,,,,,,,,,
24,Mississippi,H & H CHEVRON,location_details.php?id=47865,http://www.rvandtravelers.com/location_details.php?id=47865,RVer,chevron,,,MS 63/614,20624 MS 63,WADE,MS,39562,228-588-3555 (TRAVEL CENTER),15,0,0,4,0,0,,,228-588-3555 (SUBWAY),,,,,,,,,,,,,,,
24,Mississippi,HIGHWAY 24 MARATHON,location_details.php?id=1323,http://www.rvandtravelers.com/location_details.php?id=1323,RVer,marathon,,,I-55,4115 HWY 24 W,MCCOMB,MS,39648,601-250-0759 (TRAVEL CENTER),10,0,0,3,0,0,15-B,,,,,,,,,,,,,,,,,
24,Mississippi,HWY 49 SHELL #33,location_details.php?id=54426,http://www.rvandtravelers.com/location_details.php?id=54426,RVer,shell_,,,I-10,10015 US HWY 49,GULFPORT,MS,39501,228-863-0274 (TRAVEL CENTER),0,0,0,2,0,0,34-A,,,,,,,,,,,,,,,,,
24,Mississippi,I-22 TRUCK STOP,location_details.php?id=47858,http://www.rvandtravelers.com/location_details.php?id=47858,RVer,ind_dealer_1,,,I-22,43 SPRUCE ST,HICKORY FLAT,MS,38633,662-333-4331 (TRAVEL CENTER),87,0,0,6,3,0,48,,,,,,,,,,,,,,,,,
24,Mississippi,INTERSTATE SHELL,location_details.php?id=1417,http://www.rvandtravelers.com/location_details.php?id=1417,RVer,shell_,,,I-10,970 CEDAR LAKE RD,BILOXI,MS,39532,228-392-3110,15,,,4,0,0,44,,,,,,,,,,,,,,,,,
24,Mississippi,JOJO'S TRUCK STOP,location_details.php?id=12614,http://www.rvandtravelers.com/location_details.php?id=12614,RVer,ind_dealer_1,,,I-22,4151 MS-178,RED BANKS,MS,38661,662-252-4700,55,,,4,4,0,21,,,,,,,,,,,,,,,,,
24,Mississippi,JR'S,location_details.php?id=12628,http://www.rvandtravelers.com/location_details.php?id=12628,RVer,texaco-,,,MS 791,65 INDUSTRIAL PARK RD,COLUMBUS,MS,39701,662-327-4373 (TRAVEL CENTER),5,0,0,3,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,KAISER'S MOBIL MART,location_details.php?id=12598,http://www.rvandtravelers.com/location_details.php?id=12598,RVer,ind_dealer_1,,,US 61,710 US 61,NATCHEZ,MS,39120,601-446-7361 (TRAVEL CENTER),20,0,0,2,0,0,,601-446-5208,,,,,,,,,,,,,,,,
24,Mississippi,KANGAROO CROSSING,location_details.php?id=47872,http://www.rvandtravelers.com/location_details.php?id=47872,RVer,exxon,,,I-20,350 US 43,PELAHATCHIE,MS,39145,601-854-5200,15,0,0,5,0,0,68,,,,,,,,,,,,,,,,,
24,Mississippi,KANGAROO CROSSING,location_details.php?id=12564,http://www.rvandtravelers.com/location_details.php?id=12564,RVer,marathon,,,MS 35,98 VETERANS MEMORIAL DR,KOSCIUSKO,MS,39090,662-289-4103,20,,,6,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,KC INVESTMENT,location_details.php?id=47716,http://www.rvandtravelers.com/location_details.php?id=47716,RVer,exxon,,,US 72,8271 US 72,MOUNT PLEASANT,MS,38611,662-851-0736 (TRAVEL CENTER),9,0,0,3,0,0,,662-851-0750,662-851-0736 (SUBWAY),,,,,,,,,,,,,,,
24,Mississippi,KEITH'S SUPERSTORE #123,location_details.php?id=54467,http://www.rvandtravelers.com/location_details.php?id=54467,RVer,chevron,,,I-59,361 HWY 589,PURVIS,MS,39475,601-744-0660 (TRAVEL CENTER),25,0,0,3,0,0,51,,,,,,,,,,,,,,,,,
24,Mississippi,KEWANEE 1 STOP,location_details.php?id=1600,http://www.rvandtravelers.com/location_details.php?id=1600,RVer,ind_dealer_1,,,I-20/59,5267 HWY 11,KEWANEE,MS,39364,601-632-4524,60,,,4,0,0,169,,,,,,,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #208,location_details.php?id=14966,http://www.rvandtravelers.com/location_details.php?id=14966,RVer,loves-travel-stops-country-stores_416x416,,,I-55,1545 W PEACE ST,CANTON,MS,39046,601-859-9370 (TRAVEL CENTER),33,0,,5,3,1,119,601-859-9372,601-859-9370 (ARBY'S),2.829,3.389,3.949,3.999,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #343,location_details.php?id=14977,http://www.rvandtravelers.com/location_details.php?id=14977,RVer,loves-travel-stops-country-stores_416x416,,,I-20,113 WILL GARRET RD,TOOMSUBA,MS,39364,601-632-4006 (TRAVEL CENTER),75,0,0,8,7,3,165,601-632-0096,601-632-4006 (ARBY'S),2.799,3.349,3.949,,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #388,location_details.php?id=14958,http://www.rvandtravelers.com/location_details.php?id=14958,RVer,loves-travel-stops-country-stores_416x416,,,I-55,725 HWY 35 N,BATESVILLE,MS,38606,662-563-1852 (TRAVEL CENTER),78,0,0,7,5,3,246,662-563-9908,662-563-1852 (MCDONALD'S),2.839,3.389,3.949,3.999,662-563-1852 (SUBWAY),,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #393,location_details.php?id=14972,http://www.rvandtravelers.com/location_details.php?id=14972,RVer,loves-travel-stops-country-stores_416x416,,,I-55,1119 AIRPORT FERNWOOD DR,MCCOMB,MS,39648,601-684-3353 (TRAVEL CENTER),75,0,0,8,5,2,13,601-684-7456,601-684-3353 (CHESTER'S FRIED CHICKEN),2.869,3.349,3.949,3.999,601-684-3353 (MCDONALD'S),,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #398,location_details.php?id=14980,http://www.rvandtravelers.com/location_details.php?id=14980,RVer,loves-travel-stops-country-stores_416x416,,,I-22,4601 MCCULLOUGH BLVD,TUPELO,MS,38804,662-840-5343 (TRAVEL CENTER),80,0,0,7,7,2,81,662-840-1134,662-840-5343 (MCDONALD'S),2.839,3.389,3.949,3.999,662-840-5343 (SUBWAY),,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #402,location_details.php?id=14963,http://www.rvandtravelers.com/location_details.php?id=14963,RVer,loves-travel-stops-country-stores_416x416,,,I-10,11332 CEDAR LAKE RD,BILOXI,MS,39532,228-396-5646 (TRAVEL CENTER),103,0,0,10,10,3,44,228-396-5648,228-396-5646 (SUBWAY),2.919,3.349,3.949,3.999,228-396-5646 (GODFATHER'S PIZZA),,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #420,location_details.php?id=14969,http://www.rvandtravelers.com/location_details.php?id=14969,RVer,loves-travel-stops-country-stores_416x416,,,I-20,730 US 80 E,FLOWOOD,MS,39232,601-420-8324 (TRAVEL CENTER),100,0,0,9,6,0,47-B EB / 47 WB,601-420-3581,601-420-8324 (CHESTER'S FRIED CHICKEN),2.829,3.289,3.949,3.999,601-420-8324 (SUBWAY),,601-420-8324 (GODFATHER'S PIZZA),,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #559,location_details.php?id=47860,http://www.rvandtravelers.com/location_details.php?id=47860,RVer,loves-travel-stops-country-stores_416x416,,,US 82,1212 US 82,INDIANOLA,MS,38751,662-887-7885 (TRAVEL CENTER),62,0,0,6,7,6,US 49,662-887-7862,662-887-7885 (HARDEE'S),3.299,3.489,3.989,3.999,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #564,location_details.php?id=47690,http://www.rvandtravelers.com/location_details.php?id=47690,RVer,loves-travel-stops-country-stores_416x416,,,US 82,525 TUSCALOOSA RD,COLUMBUS,MS,39702,662-244-4793 (TRAVEL CENTER),60,0,0,6,7,2,MS 50,662-244-5327,662-244-4793 (SUBWAY),2.999,3.389,3.789,3.999,662-244-4793 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #595,location_details.php?id=47877,http://www.rvandtravelers.com/location_details.php?id=47877,RVer,loves-travel-stops-country-stores_416x416,,,I-10,9240 COUNTY FARM RD,GULFPORT,MS,39503,228-832-0199 (TRAVEL CENTER),102,0,0,9,7,3,28,228-832-0212,228-832-0199 (MCDONALD'S),,,,,228-832-0199 (CHESTER'S FRIED CHICKEN),,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #619,location_details.php?id=47873,http://www.rvandtravelers.com/location_details.php?id=47873,RVer,loves-travel-stops-country-stores_416x416,,,I-59,720 HWY 26 E,POPLARVILLE,MS,39470,601-403-9850 (TRAVEL CENTER),70,0,0,7,7,4,29,601-403-9855,601-403-9850 (ARBY'S),2.899,3.289,3.989,3.999,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #639,location_details.php?id=47861,http://www.rvandtravelers.com/location_details.php?id=47861,RVer,loves-travel-stops-country-stores_416x416,,,I-20,6138 LAKE NORRIS RD,LAKE,MS,39092,601-775-0011 (TRAVEL CENTER),76,0,0,8,7,2,96,601-775-0159,601-775-0011 (CHESTER'S FRIED CHICKEN),3.139,,,,601-775-0011 (SUBWAY),,601-775-0011 (GODFATHER'S PIZZA),,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #677,location_details.php?id=47875,http://www.rvandtravelers.com/location_details.php?id=47875,RVer,loves-travel-stops-country-stores_416x416,,,US 45,5360 US 54 A,WEST POINT,MS,39773,662-494-0122 (TRAVEL CENTER),68,0,0,5,5,0,,662-494-5610,662-494-0122 (ARBY'S),,,,,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #699,location_details.php?id=47876,http://www.rvandtravelers.com/location_details.php?id=47876,RVer,loves-travel-stops-country-stores_416x416,,,US 49,1790 SIMPSON HWY,MAGEE,MS,39111,601-849-1817 (TRAVEL CENTER),66,0,0,9,5,4,,601-849-1854,601-849-1817 (HARDEE'S),,,,,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #776,location_details.php?id=52447,http://www.rvandtravelers.com/location_details.php?id=52447,RVer,loves-travel-stops-country-stores_416x416,,,I-20,700 CERES RD,VICKSBURG,MS,39183,601-636-6088 (TRAVEL CENTER),94,0,0,8,8,2,15,601-636-3450,601-636-6088 (ARBY'S),,,,,,www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?state=ms&city=vicksburg,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #799,location_details.php?id=52887,http://www.rvandtravelers.com/location_details.php?id=52887,RVer,loves-travel-stops-country-stores_416x416,,,US 72,600 RICHARDSON DR,WALNUT,MS,38683,662-223-6762 (TRAVEL CENTER),57,0,0,5,4,0,STINSON ST,662-223-6764,662-223-6762 (GODFATHER'S PIZZA),,,,,,www.loves.com/en/location-and-fuel-price-search/locationsearchresults#?bounds=%7b%22south%22%3a34.938475%2c%22west%22%3a-88.956091%2c%22north%22%3a34.9608931%2c%22east%22%3a-88.88865899999999%,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #848,location_details.php?id=55869,http://www.rvandtravelers.com/location_details.php?id=55869,RVer,loves-travel-stops-country-stores_416x416,,,I-59,182 CLAIBORNE RD,SANDERSVILLE,MS,39477,601-778-6087 (TRAVEL CENTER),106,0,0,8,5,4,104,601-778-6088,601-778-6087 (MCDONALD'S),3.059,3.649,3.949,3.999,,,,,,,,,,,
24,Mississippi,LOVE'S TRAVEL STOP #889,location_details.php?id=55864,http://www.rvandtravelers.com/location_details.php?id=55864,RVer,loves-travel-stops-country-stores_416x416,,,MS 7 S,929 HWY 7 S,HOLLY SPRINGS,MS,38635,662-504-6074 (TRAVEL CENTER),51,0,0,7,5,0,,662-504-6075,662-504-6074 (ARBY'S),,,,,,,,,,,,,,,
24,Mississippi,M & W QUICK STOP,location_details.php?id=47862,http://www.rvandtravelers.com/location_details.php?id=47862,RVer,marathon,,,US 72,1048 US 72,LAMAR,MS,38642,662-252-9049,6,0,0,2,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,MAGGIE'S FOOD & FUEL PLAZA,location_details.php?id=1944,http://www.rvandtravelers.com/location_details.php?id=1944,RVer,shell_,,,I-55,715 HWY 35 N,BATESVILLE,MS,38606,662-561-1333 (TRAVEL CENTER),15,0,0,6,6,0,246,,,,,,,,,,,,,,,,,
24,Mississippi,MAIN STREET JUNCTION #2,location_details.php?id=54658,http://www.rvandtravelers.com/location_details.php?id=54658,RVer,chevron,,,MS 14,963 W MAIN ST,LOUISVILLE,MS,39339,662-779-1004 (TRAVEL CENTER),0,0,0,3,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,MAPCO EXPRESS #3009,location_details.php?id=54663,http://www.rvandtravelers.com/location_details.php?id=54663,RVer,mapco,,,US 72,2218 US HWY 72 E,CORINTH,MS,38834,662-287-8613 (TRAVEL CENTER),0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,MAPLE GAS STATION,location_details.php?id=54669,http://www.rvandtravelers.com/location_details.php?id=54669,RVer,marathon,,,I-59,6723 US HWY 49 N,HATTIESBURG,MS,39402,601-602-2387 (TRAVEL CENTER),0,0,0,4,0,0,67-B,601-602-2459,,,,,,,,,,,,,,,,
24,Mississippi,MARKET MAX,location_details.php?id=55137,http://www.rvandtravelers.com/location_details.php?id=55137,RVer,chevron,,,US 98,5484 PLAZA DR,TYLERTOWN,MS,39667,601-876-4007 (TRAVEL CENTER),0,0,0,6,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,MCNEIL TRAVEL CENTER,location_details.php?id=1996,http://www.rvandtravelers.com/location_details.php?id=1996,RVer,ind_dealer_1,,,I-59,52 SCOGIN LANE,MCNEIL,MS,39426,601-798-3234 (TRAVEL CENTER),60,0,0,4,1,0,15,601-798-3244,601-798-3234 (TRUCKER'S KITCHEN),,,,,,,,,,,,,,,
24,Mississippi,MINIT MART #35,location_details.php?id=12567,http://www.rvandtravelers.com/location_details.php?id=12567,RVer,exxon,,,US 11,799 US-11,POPLARVILLE,MS,39470,601-795-6611,12,,,4,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,MOM'S TRUCK STOP,location_details.php?id=12603,http://www.rvandtravelers.com/location_details.php?id=12603,RVer,ind_dealer_1,,,US 61,4078 US 61,RENOVA,MS,38732,662-748-2008,10,0,10,3,0,3,,,,,,,,,,,,,,,,,,
24,Mississippi,MOSS POINT CHEVRON,location_details.php?id=2057,http://www.rvandtravelers.com/location_details.php?id=2057,RVer,chevron,,,I-10,6718 MS 63,MOSS POINT,MS,39563,228-474-0004,10,0,0,3,0,0,69,228-474-0004,,,,,,,,,,,,,,,,
24,Mississippi,MOUNT PLEASANT SHELL,location_details.php?id=47717,http://www.rvandtravelers.com/location_details.php?id=47717,RVer,shell_,,,US 72,5337 US 72,MOUNT PLEASANT,MS,38649,662-851-7700,14,,,3,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,MOZEB TEXACO,location_details.php?id=47871,http://www.rvandtravelers.com/location_details.php?id=47871,RVer,texaco-,,,I-20,334 MS 43,PELAHATCHIE,MS,39145,601-854-6008 (TRAVEL CENTER),24,0,0,4,0,0,68,,601-854-6008 (CRAZY ITALIAN PIZZA),,,,,601-854-6008 (MOZEB GRILL),,,,,,,,,,
24,Mississippi,MR FUEL,location_details.php?id=2967,http://www.rvandtravelers.com/location_details.php?id=2967,RVer,pilot,,,I-20,10580 US 80 W,MERIDIAN,MS,39307,601-693-5104 (TRAVEL CENTER),96,0,0,8,8,0,129,601-693-5169,601-693-5104 (SUBWAY),,,,,,,,,,,,,,,
24,Mississippi,MR. MONROE'S C-STORE,location_details.php?id=47856,http://www.rvandtravelers.com/location_details.php?id=47856,RVer,ind_dealer_1,,,I-55,383 PAPER MILL RD,GRENADA,MS,38901,662-226-5955 (TRAVEL CENTER),62,0,62,4,0,0,208,,662-226-5955 (HUNT BROTHERS PIZZA),,,,,,,,,,,,,,,
24,Mississippi,MS FUEL CENTER,location_details.php?id=2078,http://www.rvandtravelers.com/location_details.php?id=2078,RVer,chevron,,,I-10,8230 FIRETOWER RD,PASS CHRISTIAN,MS,39571,228-255-4318,50,,,6,0,3,24,,,,,,,,,,,,,,,,,
24,Mississippi,NEWTON CROSSING,location_details.php?id=2968,http://www.rvandtravelers.com/location_details.php?id=2968,RVer,shell_,,,I-20,191 EASTSIDE DR,NEWTON,MS,39345,601-683-2551,10,0,0,5,0,0,109,,,,,,,,,,,,,,,,,
24,Mississippi,OAKLAND EXPRESS,location_details.php?id=47867,http://www.rvandtravelers.com/location_details.php?id=47867,RVer,shell_,,,I-55,28570 MS 32,OAKLAND,MS,38948,662-623-5090 (TRAVEL CENTER),15,0,0,3,0,0,227,,662-623-5090 (KRISPY KRUNCHY CHICKEN),,,,,,,,,,,,,,,
24,Mississippi,ON THE GO TRUCK STOP,location_details.php?id=12595,http://www.rvandtravelers.com/location_details.php?id=12595,RVer,ind_dealer_1,,,US 61,188 T M JONES HWY,BOYLE,MS,38730,662-846-1368,52,,,4,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,PACESETTERS CONOCO,location_details.php?id=54759,http://www.rvandtravelers.com/location_details.php?id=54759,RVer,conoco,,,US 51,2067 S COMMERCE ST,GRENADA,MS,38901,662-226-7244 (TRAVEL CENTER),,,,1,,,,,,,,,,,,,,,,,,,,
24,Mississippi,PACHUTA TRAVEL PLAZA,location_details.php?id=419,http://www.rvandtravelers.com/location_details.php?id=419,RVer,ind_dealer_1,,,I-59,12804 MS-18,PACHUTA,MS,39347,601-776-6863 (TRAVEL CENTER),23,0,0,4,0,0,126,,,,,,,,,,,,,,,,,
24,Mississippi,PARADE FOOD MART,location_details.php?id=47706,http://www.rvandtravelers.com/location_details.php?id=47706,RVer,ind_dealer_1,,,US 45,1773 MAGNOLIA DR,MACON,MS,39341,662-726-2046 (TRAVEL CENTER),10,0,0,4,0,0,,,,,,,,,,,,,,,,,,
24,Mississippi,PETRO STOPPING CENTER #328,location_details.php?id=37288,http://www.rvandtravelers.com/location_details.php?id=37288,RVer,petro,,,I-20/55,970 I-20 W FRONTAGE RD,JACKSON,MS,39201,601-292-0940 (TRAVEL CENTER),194,39,39,10,15,5,45 EB 45-A WB,601-292-0947,601-292-0940 (IRON SKILLET),,,,,,www.ta-petro.com/location/ms/petro-jackson,,,,,,,,,
24,Mississippi,PILOT TRAVEL CENTER #174,location_details.php?id=12616,http://www.rvandtravelers.com/location_details.php?id=12616,RVer,pilot,,,I-22,500 MS 15 S,NEW ALBANY,MS,38652,662-539-0222 (TRAVEL CENTER),90,10,10,7,6,0,64,662-539-0212,662-539-0222 (ARBY'S),2.779,3.399,3.959,,,pilotflyingj.com/stores/174/,,,,,,,,,
24,Mississippi,PILOT TRAVEL CENTER #261,location_details.php?id=1321,http://www.rvandtravelers.com/location_details.php?id=1321,RVer,pilot,,,I-55,403 SW FRONTAGE RD,WINONA,MS,38967,662-283-5985 (TRAVEL CENTER),110,11,11,7,5,0,185,662-283-5906,662-283-5765 (TACO BELL),2.739,3.399,3.959,,,pilotflyingj.com/stores/261/,,,,,,,,,
24,Mississippi,PILOT TRAVEL CENTER #388,location_details.php?id=17552,http://www.rvandtravelers.com/location_details.php?id=17552,RVer,pilot,,,I-59,1555 TOMMY WEBB DR,MERIDIAN,MS,39307,601-484-5106 (TRAVEL CENTER),75,25,25,10,7,0,151,601-484-7370,601-484-7255 (SUBWAY),2.799,3.359,3.959,,,pilotflyingj.com/stores/388/,,,,,,,,,
24,Mississippi,PILOT TRAVEL CENTER #519,location_details.php?id=17557,http://www.rvandtravelers.com/location_details.php?id=17557,RVer,pilot,,,I-55,510 E MAIN ST,SENATOBIA,MS,38668,662-560-1973 (TRAVEL CENTER),75,0,0,6,5,0,265,662-560-1992,662-560-1973 (HUDDLE HOUSE),,,,,662-560-1973 (KRISPY KRUNCHY CHICKEN),pilotflyingj.com/stores/519/,,,,,,,,,
24,Mississippi,PILOT TRAVEL CENTER #586,location_details.php?id=639,http://www.rvandtravelers.com/location_details.php?id=639,RVer,pilot,,,I-10,6705 MS 63,MOSS POINT,MS,39563,228-474-6511 (TRAVEL CENTER),73,10,10,10,7,0,69,228-474-6549,228-474-6544 (MOE'S SOUTHWEST GRILL),2.769,3.359,3.959,3.099,,pilotflyingj.com/stores/586/,,,,,,,,,
24,Mississippi,PILOT TRAVEL CENTER #77,location_details.php?id=37357,http://www.rvandtravelers.com/location_details.php?id=37357,RVer,pilot,,,I-20/55,2520 S GALLATIN ST,JACKSON,MS,39204,601-968-9491 (TRAVEL CENTER),120,10,10,10,5,3,45,601-968-8218,601-968-9491 (MCDONALD'S),2.829,3.299,3.959,,,pilotflyingj.com/stores/77/,,,,,,,,,
