state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Fax,Diesel,Bulk Def,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Unleaded,Phone 4,Phone 5,# of Men's Showers,Propane,http,Hours of Operation,Road Name,https,Mile Marker,Mailing Address
45,Texas,FUEL MAXX #50,location_details.php?id=47694,https://www.truckstopsandservices.com/location_details.php?id=47694,Trucker,shell_,30.274481,-96.042738,TX 6,FM 2,17694 HWY 6,NAVASOTA,TX,77868,936-825-0397 (TRAVEL CENTER),936-825-0397 (CHECKERS),,936-825-0418,,,25,0,0,4,0,0,,,,,,,,,,,
45,Texas,GALLUP PETROLEUM,location_details.php?id=47572,https://www.truckstopsandservices.com/location_details.php?id=47572,Trucker,chevron,28.443871,-99.250178,I-35,67,50 I-35,COTULLA,TX,78014,830-879-4863 (TRAVEL CENTER),,,830-879-5286,,,150,0,0,4,2,0,,,,,,,,,,,
45,Texas,GATEWAY,location_details.php?id=55925,https://www.truckstopsandservices.com/location_details.php?id=55925,Trucker,exxon,32.8548532,-96.56098,I-30,61-A,801 E I-30,GARLAND,TX,75043,786-299-2237 (TRAVEL CENTER),786-299-2237 (SONIC),,972-286-1015,2.789,3.999,0,0,0,5,0,0,,,,,,,,,,,
45,Texas,GATEWAY,location_details.php?id=55928,https://www.truckstopsandservices.com/location_details.php?id=55928,Trucker,shell_,31.7431974,-95.6558325,US 84/79,,2320 W OAK ST,PALESTINE,TX,75801,903-723-1680 (TRAVEL CENTER),903-723-1680 (DENNY'S),,903-723-1681,,,35,0,0,4,3,0,,,,,,,,,,,
45,Texas,GATEWAY,location_details.php?id=55929,https://www.truckstopsandservices.com/location_details.php?id=55929,Trucker,shell_,32.8418036,-97.3420726,I-820,15,1000 NE LOOP 820,FORT WORTH,TX,76106,817-866-6008 (TRAVEL CENTER),,,,2.899,3.999,,,,3,,,,,,,,,,,,,
45,Texas,GATEWAY OF HENDERSON,location_details.php?id=47618,https://www.truckstopsandservices.com/location_details.php?id=47618,Trucker,shell_,32.1503,-94.786677,US 79,,100 US-79,HENDERSON,TX,75652,903-392-2260 (TRAVEL CENTER),903-392-2260 (DENNY'S),,903-392-2260,,,55,0,0,4,3,0,,,,,,,,,,,
45,Texas,GATEWAY SHELL,location_details.php?id=1205,https://www.truckstopsandservices.com/location_details.php?id=1205,Trucker,shell_,32.734921,-97.632092,I-20,418,5111 E I-20 FRONTAGE RD,WILLOW PARK,TX,76087,817-441-7675 (TRAVEL CENTER),,,817-441-6675,,,2,0,0,4,0,0,,,,,,,,,,,
45,Texas,GATEWAY TRAVEL PLAZA,location_details.php?id=1207,https://www.truckstopsandservices.com/location_details.php?id=1207,Trucker,chevron,30.113055,-94.043062,I-10,858,1480 W FWY BLVD S,BEAUMONT,TX,77662,409-783-2755 (TRAVEL CENTER),,,,,,25,0,25,5,2,0,,,,,,,,,,,
45,Texas,GATEWAY TRAVEL PLAZA - TA EXPRESS #281,location_details.php?id=19025,https://www.truckstopsandservices.com/location_details.php?id=19025,Trucker,taexpress,32.431244,-94.863123,I-20,587,4403 HWY 42,KILGORE,TX,75662,903-986-8450 (TRAVEL CENTER),903-986-8450 (DUNKIN' DONUTS),903-986-8450 (WENDY'S),,,,85,10,10,7,7,0,,,,,,,,,,,
45,Texas,GATEWAY TRUCK PLAZA,location_details.php?id=48402,https://www.truckstopsandservices.com/location_details.php?id=48402,Trucker,ind_dealer_1,27.550904,-99.50849,I-35,3,5301 SANTA MARIA AVE,LAREDO,TX,78045,965-489-4027 (TRAVEL CENTER),,,,,,30,,,2,2,0,,,,,,,,,,,
45,Texas,GATOR STOP,location_details.php?id=47722,https://www.truckstopsandservices.com/location_details.php?id=47722,Trucker,exxon,31.718899,-97.103279,I-35,346,16075 N I-35,ROSS,TX,76640,254-829-3600 (TRAVEL CENTER),,,,,,30,0,0,2,2,0,,,,,,,,,,,
45,Texas,GENE'S GO TRUCK STOP,location_details.php?id=1216,https://www.truckstopsandservices.com/location_details.php?id=1216,Trucker,chevron,30.51011,-99.776536,I-10,456,2419 N MAIN ST,JUNCTION,TX,76849,325-446-9528 (TRAVEL CENTER),,,325-446-8110,,,85,0,0,5,3,0,,,,,,,,,,,
45,Texas,GOLDEN EXPRESS,location_details.php?id=18866,https://www.truckstopsandservices.com/location_details.php?id=18866,Trucker,exxon,33.393827,-97.729989,US 81,,8417 N US HWY 287,ALVORD,TX,76225,940-427-2500 (TRAVEL CENTER),940-427-2500 (BURGER KING),,,,,80,0,0,6,2,0,,,,,,,,,,,
45,Texas,GORDON'S BAIT & TACKLE,location_details.php?id=12388,https://www.truckstopsandservices.com/location_details.php?id=12388,Trucker,ind_dealer_1,25.941077,-97.431757,TX 48,,7066 PADRE ISLAND HWY,BROWNSVILLE,TX,78521,956-831-4825 (TRAVEL CENTER),956-831-4825 (GORDON'S DELI),,956-838-2478,,,10,0,0,4,1,0,,,,,,,,,,,
45,Texas,GRAB N GO,location_details.php?id=47685,https://www.truckstopsandservices.com/location_details.php?id=47685,Trucker,exxon,32.400142,-94.868816,TX 42,,2516 TX-42,KILGORE,TX,75662,903-985-0695 (TRAVEL CENTER),,,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,GRANDAD'S CORNER STORE,location_details.php?id=54370,https://www.truckstopsandservices.com/location_details.php?id=54370,Trucker,sunoco,30.49397,-99.748871,I-10,457,201 MORELOS ST,JUNCTION,TX,76849,325-446-2158 (TRAVEL CENTER),,,,,,10,0,0,4,0,0,,,,,,,,,,,
45,Texas,GULF,location_details.php?id=12168,https://www.truckstopsandservices.com/location_details.php?id=12168,Trucker,gulf-,29.53154,-95.808932,US 59,,28111 SW FWY,ROSENBERG,TX,77471,281-341-9097 (TRAVEL CENTER),,,281-232-0842,,,0,0,0,4,2,0,,,,,,,,,,,
45,Texas,HAMMERLY EXXON,location_details.php?id=47605,https://www.truckstopsandservices.com/location_details.php?id=47605,Trucker,exxon,29.81349,-95.564207,TX 8,,2303 W SAM HOUSTON PKWY N,HOUSTON,TX,77043,713-722-0300 (TRAVEL CENTER),,,,,,10,,,3,0,0,,,,,,,,,,,
45,Texas,HANA TRAVEL PLAZA #1,location_details.php?id=54380,https://www.truckstopsandservices.com/location_details.php?id=54380,Trucker,ind_dealer_1,35.193821,-101.706149,I-40,72-A,11301 E I-40,AMARILLO,TX,79103,806-335-9437 (TRAVEL CENTER),,,806-335-9444,,,50,0,0,5,8,0,,,,,,,,,,,
45,Texas,HANA TRAVEL PLAZA #2,location_details.php?id=54381,https://www.truckstopsandservices.com/location_details.php?id=54381,Trucker,exxon,33.162115,-95.110933,I-30,153,105 E 7TH ST,WINFIELD,TX,75493,903-524-2600 (TRAVEL CENTER),903-524-2600 (WINFIELD CAFE),,,,,,,,6,,,,,,,,,,,,,
45,Texas,HANDI PLUS,location_details.php?id=12378,https://www.truckstopsandservices.com/location_details.php?id=12378,Trucker,chevron,29.185066,-95.408612,TX 35,,2301 W MULLBERRY ST,ANGLETON,TX,77515,979-849-6689 (TRAVEL CENTER),,,,,,2,,,2,0,0,,,,,,,,,,,
45,Texas,HANDI STOP,location_details.php?id=12364,https://www.truckstopsandservices.com/location_details.php?id=12364,Trucker,shell_,29.937501,-95.35647,TX 8,,1950 N SAM HOUSTON PKWY E,HOUSTON,TX,77032,281-219-0261 (TRAVEL CENTER),281-219-0261 (BURGER KING),,281-372-8804,,,0,0,0,4,0,0,,,,,,,,,,,
45,Texas,HANDI STOP,location_details.php?id=47600,https://www.truckstopsandservices.com/location_details.php?id=47600,Trucker,shell_,29.601513,-95.286559,TX 8,,7745 S SAM HOUSTON PKWY E,HOUSTON,TX,77075,713-991-6789 (TRAVEL CENTER),,,,,,5,,,4,0,0,,,,,,,,,,,
45,Texas,HANDY PLUS,location_details.php?id=12177,https://www.truckstopsandservices.com/location_details.php?id=12177,Trucker,chevron,29.885572,-95.320443,US 59,,11420 EASTEX FWY,HOUSTON,TX,77093,281-449-5795 (TRAVEL CENTER),,,,,,45,0,45,4,0,0,,,,,,,,,,,
45,Texas,HANDY STOP,location_details.php?id=1292,https://www.truckstopsandservices.com/location_details.php?id=1292,Trucker,shell_,29.739477,-95.267073,I-610,28,9009 CLINTON DR,HOUSTON,TX,77029,713-671-2334 (TRAVEL CENTER),,,713-671-2338,,,20,,,4,0,0,,,,,,,,,,,
45,Texas,HARBORSIDE FOOD MART,location_details.php?id=1300,https://www.truckstopsandservices.com/location_details.php?id=1300,Trucker,valero,29.287765,-94.863535,I-45,1-C,8220 HARBORSIDE DR,GALVESTON,TX,77554,409-740-2828 (TRAVEL CENTER),,,509-740-2929,,,10,0,0,4,2,0,,,,,,,,,,,
45,Texas,HARDY SHELL,location_details.php?id=54384,https://www.truckstopsandservices.com/location_details.php?id=54384,Trucker,shell_,29.93995,-95.384182,TX 8,,743 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,281-405-8790 (TRAVEL CENTER),281-405-8790 (CHURCH'S CHICKEN),,,,,0,0,0,3,0,0,,,,,,,,,,,
45,Texas,HART'S CORNER TRAVEL CENTER,location_details.php?id=54385,https://www.truckstopsandservices.com/location_details.php?id=54385,Trucker,ind_dealer_1,32.697223,-102.643533,US 385,,105 FM 1788,SEMINOLE,TX,79360,432-847-4280 (TRAVEL CENTER),432-847-4280 (KRISPY KRUNCHY CHICKEN),,,,,30,0,0,4,1,0,,,,,,,,,,,
45,Texas,HEMPHILL FUEL STOP,location_details.php?id=54387,https://www.truckstopsandservices.com/location_details.php?id=54387,Trucker,valero,31.34875,-93.839591,TX 87,,643 SABINE ST,HEMPHILL,TX,75948,409-787-4700 (TRAVEL CENTER),,,409-787-4701,,,3,0,0,6,0,0,,,,,,,,,,,
45,Texas,HEMPSTEAD TRUCK STOP,location_details.php?id=12429,https://www.truckstopsandservices.com/location_details.php?id=12429,Trucker,shell_,29.854677,-95.534088,HEMPSTEAD RD,,14304 HEMPSTEAD RD,HOUSTON,TX,77040,713-895-0001 (TRAVEL CENTER),713-895-0001 (CHAMP'S CHICKEN),,,,,15,,,3,1,0,,,,,,,,,,,
45,Texas,HENDERSON DEPOT,location_details.php?id=47617,https://www.truckstopsandservices.com/location_details.php?id=47617,Trucker,chevron,32.187654,-94.802089,US 259,,1609 KILGORE DR,HENDERSON,TX,75652,903-655-1568 (TRAVEL CENTER),,,,,,20,,,4,0,0,,,,,,,,,,,
45,Texas,HI HO STORE & CAFE,location_details.php?id=54390,https://www.truckstopsandservices.com/location_details.php?id=54390,Trucker,shell_,30.377076,-96.066077,TX 105,,1921 HWY 105 E,NAVASOTA,TX,77868,936-825-9433 (TRAVEL CENTER),,,,,,2,0,0,5,0,0,,,,,,,,,,,
45,Texas,HITCHIN POST TRUCK TERMINAL,location_details.php?id=1333,https://www.truckstopsandservices.com/location_details.php?id=1333,Trucker,valero,33.670081,-97.151616,I-35,500,3707 N I-35 STE B,GAINESVILLE,TX,76240,940-665-9521 (TRAVEL CENTER),,,940-665-9529,,,50,9,9,4,2,2,,,,,,,,,,,
45,Texas,HITCHIN POST TRUCK TERMINAL,location_details.php?id=1334,https://www.truckstopsandservices.com/location_details.php?id=1334,Trucker,shell_,30.739243,-95.592308,I-45,118,500 I-45,HUNTSVILLE,TX,77320,936-295-2488 (TRAVEL CENTER),,,,,,85,0,0,3,2,3,,,,,,,,,,,
45,Texas,HOBBY EXPRESS TRUCK STOP,location_details.php?id=47801,https://www.truckstopsandservices.com/location_details.php?id=47801,Trucker,pilot,29.641837,-95.289631,TX 35,,8702 TELEPHONE RD,HOUSTON,TX,77061,832-659-0366 (TRAVEL CENTER),,,713-649-3454,,,0,0,0,4,0,0,,,,,,,,,,,
45,Texas,HOWDY'S,location_details.php?id=18877,https://www.truckstopsandservices.com/location_details.php?id=18877,Trucker,shell_,32.309308,-96.009211,I-10,49,1790 FABENS RD,FABENS,TX,79838,915-764-6721 (TRAVEL CENTER),,,,,,25,,,2,2,0,,,,,,,,,,,
45,Texas,HUDDLE HOUSE TRUCK STOP,location_details.php?id=47527,https://www.truckstopsandservices.com/location_details.php?id=47527,Trucker,texaco-,33.042255,-96.179754,I-30,87,2819 I-30,GREENVILLE,TX,75402,903-527-3311 (TRAVEL CENTER),903-527-3311 (HUDDLE HOUSE),,,,,10,,,3,0,0,,,,,,,,,,,
45,Texas,HUGHES PETROLEUM,location_details.php?id=54416,https://www.truckstopsandservices.com/location_details.php?id=54416,Trucker,ind_dealer_1,31.01458,-94.824623,US 59,,1003 N HOME ST,CORRIGAN,TX,75939,936-398-2840 (TRAVEL CENTER),,,,,,0,0,0,4,0,0,,,,,,,,,,,
45,Texas,HWY 190 FUEL STOP,location_details.php?id=12291,https://www.truckstopsandservices.com/location_details.php?id=12291,Trucker,valero,30.915068,-93.987435,US 190,,850 E GIBSON ST,JASPER,TX,75951,409-384-7673 (TRAVEL CENTER),409-384-7673 (FUEL STOP GRILL),,409-384-8521,,,25,0,0,6,2,0,,,,1,,,,,,,
45,Texas,HWY 21 TRUCK STOP,location_details.php?id=12372,https://www.truckstopsandservices.com/location_details.php?id=12372,Trucker,ind_dealer_1,30.670711,-96.402533,TX 21,,2714 W HWY 21,BRYAN,TX,77803,979-822-5455 (TRAVEL CENTER),,,,,,30,,,4,2,0,,,,,,,,,,,
45,Texas,HWY 290 SHELL TRUCK STOP,location_details.php?id=12344,https://www.truckstopsandservices.com/location_details.php?id=12344,Trucker,shell_,30.010384,-95.798333,US 290,,32150 HEMPSTEAD HWY,HOCKLEY,TX,77447,281-304-1900 (TRAVEL CENTER),,,,,,55,,,6,2,0,,,,,,,,,,,
45,Texas,HWY 35 SHELL,location_details.php?id=48393,https://www.truckstopsandservices.com/location_details.php?id=48393,Trucker,shell_,29.008154,-95.900657,TX 35,,7925 7TH ST S HWY 35,BAY CITY,TX,77414,979-244-4660 (TRAVEL CENTER),979-244-4660 (GODFATHER'S PIZZA),,,,,16,0,0,4,3,0,,,,,,,,,,,
45,Texas,HWY 96 FUEL STOP,location_details.php?id=47526,https://www.truckstopsandservices.com/location_details.php?id=47526,Trucker,valero,30.443667,-93.968668,US 96,,35024 US-96,BUNA,TX,77612,409-994-9928 (TRAVEL CENTER),,,,,,10,0,0,3,1,0,,,,,,,,,,,
45,Texas,I-10  Travel Plaza,location_details.php?id=64804,https://www.truckstopsandservices.com/location_details.php?id=64804,Trucker,,29.83022,-94.80488,I-10,,,Baytown,TX,77523,832-768-4857,,,,,,,,,,,,,,,,,,,,,,
45,Texas,I-10 TRAVEL CENTER,location_details.php?id=47560,https://www.truckstopsandservices.com/location_details.php?id=47560,Trucker,valero,29.807612,-94.964137,I-10,793,6110 EAST FWY,BAYTOWN,TX,77521,832-640-1692 (TRAVEL CENTER),832-640-1692 (DICKEY'S BBQ),,481-421-1621,,,50,0,50,8,7,0,,,,,,,,,,,
45,Texas,I-10 TRAVEL PLAZA,location_details.php?id=595,https://www.truckstopsandservices.com/location_details.php?id=595,Trucker,shell_,29.830109,-94.806173,I-10,793,16151 I-10 E,BAYTOWN,TX,77521,281-576-5400 (TRAVEL CENTER),281-576-5400 (CHURCH'S CHICKEN),,,,,42,,,7,6,0,,,,,,,,,,,
45,Texas,I-45 TRUCK STOP,location_details.php?id=1393,https://www.truckstopsandservices.com/location_details.php?id=1393,Trucker,shell_,31.713666,-96.178291,I-45,197,466 I-45 W,FAIRFIELD,TX,75840,903-389-2976 (TRAVEL CENTER),903-389-2976 (TACO BELL),903-389-2976 (I-45 RESTAURANT),903-389-8002,,,40,,,7,2,3,,903-389-2976 (PONTY'S DINER),,,,,,,,,
45,Texas,IMO'S COUNTRY STORE,location_details.php?id=47562,https://www.truckstopsandservices.com/location_details.php?id=47562,Trucker,ind_dealer_1,36.433137,-100.141564,TX 15,,102 S MAIN ST,FOLLETT,TX,79034,806-653-2023 (TRAVEL CENTER),806-653-2023 (IMO'S DELI),,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,IMO'S COUNTRY STORE,location_details.php?id=12366,https://www.truckstopsandservices.com/location_details.php?id=12366,Trucker,ind_dealer_1,36.455398,-100.530954,TX 15,,600 E INDUSTRIAL AVE,BOOKER,TX,79005,806-658-4772 (TRAVEL CENTER),806-658-4772 (PICCADILLY PIZZA),,,,,5,0,0,3,0,0,,,,,,,,,,,
45,Texas,IMO'S COUNTRY STORE,location_details.php?id=19032,https://www.truckstopsandservices.com/location_details.php?id=19032,Trucker,ind_dealer_1,36.378542,-100.802813,US 83,,2202 S MAIN ST,PERRYTON,TX,79070,806-435-3299 (TRAVEL CENTER),806-435-3299 (IMO'S DELI),,,,,0,0,0,5,0,0,,,,,,,,,,,
45,Texas,IMO'S COUNTRY STORE #4,location_details.php?id=54433,https://www.truckstopsandservices.com/location_details.php?id=54433,Trucker,ind_dealer_1,36.31989,-100.96788,TX 15,,11750 HWY 15,FARNSWORTH,TX,79033,806-435-2467 (TRAVEL CENTER),,,,,,,,,2,0,,,,,,,,,,,,
45,Texas,J & J FUEL STOP,location_details.php?id=12357,https://www.truckstopsandservices.com/location_details.php?id=12357,Trucker,ind_dealer_1,33.24007,-97.355423,US 380,,17997 US HWY 380 W,PONDER,TX,76259,940-482-6066 (TRAVEL CENTER),,,,,,25,,,3,0,0,,,,,,,,,,,
45,Texas,JAY'S MINI MART,location_details.php?id=54446,https://www.truckstopsandservices.com/location_details.php?id=54446,Trucker,valero,32.377783,-98.830729,I-20,340,11618 I-20,EASTLAND,TX,76448,254-212-5383 (TRAVEL CENTER),,,,,,3,0,0,1,0,0,,,,,,,,,,,
45,Texas,JD'S TRAVEL CENTER,location_details.php?id=1455,https://www.truckstopsandservices.com/location_details.php?id=1455,Trucker,ind_dealer_1,30.918413,-97.545621,I-35,282,15881 S I-35,SALADO,TX,76571,254-947-5228 (TRAVEL CENTER),254-947-5228 (JD'S GRILL),,254-947-0153,,,40,0,40,2,2,0,,,,,,,,,,,
45,Texas,JET TRUCK STOP TRAVEL,location_details.php?id=18879,https://www.truckstopsandservices.com/location_details.php?id=18879,Trucker,exxon,31.597319,-96.151869,I-45,189,771 TX-179,DEW,TX,75860,903-389-2672 (TRAVEL CENTER),903-389-2672 (JET PLAZA DELI),,903-389-4214,,,85,0,0,6,3,0,,,,,,,,,,,
45,Texas,JOHNNY'S FOOD MART,location_details.php?id=54072,https://www.truckstopsandservices.com/location_details.php?id=54072,Trucker,ind_dealer_1,29.8807,-95.577971,FM 529,,11250 FM 529 RD,HOUSTON,TX,77041,713-849-5778 (TRAVEL CENTER),713-849-5778,,,,,0,0,0,4,0,0,,,,,,,,,,,
45,Texas,JOLLY TRUCK STOP,location_details.php?id=54455,https://www.truckstopsandservices.com/location_details.php?id=54455,Trucker,ind_dealer_1,33.87007,-98.348488,US 287,,3392 US HWY 287,JOLLY,TX,76305,940-767-8536 (TRAVEL CENTER),940-767-8536 (JOLLY GRILL AND RESTAURANT),,940-723-8271,,,30,0,0,6,5,0,,,,,,,,,,,
45,Texas,JP'S SUPER STOP,location_details.php?id=3744,https://www.truckstopsandservices.com/location_details.php?id=3744,Trucker,chevron,28.995209,-98.428552,I-37,109,4460 E TX-97,PLEASANTON,TX,78064,830-281-2377 (TRAVEL CENTER),,,,,,15,0,0,2,0,0,,,,,,,,,,,
45,Texas,JP'S TRUCK STOP,location_details.php?id=1496,https://www.truckstopsandservices.com/location_details.php?id=1496,Trucker,gulf-,29.831219,-94.384265,I-10,829,45950 I-10,WINNIE,TX,77665,409-296-2183 (TRAVEL CENTER),,,,,,15,0,0,6,2,0,,,,,,,,,,,
45,Texas,JUD'S FOOD & FUEL #5,location_details.php?id=54458,https://www.truckstopsandservices.com/location_details.php?id=54458,Trucker,shell_,29.6024,-97.952606,I-10,610,2999 HWY 123 BYP,SEGUIN,TX,78155,830-379-1201 (TRAVEL CENTER),830-379-1201 (SUBWAY),830-379-1201 (KRISPY KRUNCHY CHICKEN),830-379-3673,,,50,0,0,5,0,0,,,,,,,,,,,
45,Texas,KAMAY Y C STORE,location_details.php?id=12238,https://www.truckstopsandservices.com/location_details.php?id=12238,Trucker,shell_,33.854972,-98.646963,US 82,,8682 SEYMOUR HWY,WICHITA FALLS,TX,76310,940-692-1581 (TRAVEL CENTER),,,,,,0,0,0,2,0,0,,,,,,,,,,,
45,Texas,KATHY'S SHELL,location_details.php?id=12329,https://www.truckstopsandservices.com/location_details.php?id=12329,Trucker,shell_,33.214789,-97.582755,US 287,,2105 S COLLEGE AVE,DECATUR,TX,76234,940-627-5700 (TRAVEL CENTER),,,,,,30,,,3,0,0,,,,,,,,,,,
45,Texas,KATY TRUCK STOP,location_details.php?id=47683,https://www.truckstopsandservices.com/location_details.php?id=47683,Trucker,texaco-,29.784294,-95.801559,I-10,745,24985 KATY FWY,KATY,TX,77494,281-395-0515 (TRAVEL CENTER),281-395-0515 (VOLTEMO),,,,,15,0,0,4,0,6,,,,,,,,,,,
45,Texas,KENT KWIK,location_details.php?id=2152,https://www.truckstopsandservices.com/location_details.php?id=2152,Trucker,chevron,30.909065,-102.884062,I-10,258,2800 N STATE HWY 18,FORT STOCKTON,TX,79735,432-336-8677 (TRAVEL CENTER),432-336-8677 (BURGER KING),,,,,10,0,0,6,1,0,,,,,,,,,,,
45,Texas,KENT KWIK,location_details.php?id=47671,https://www.truckstopsandservices.com/location_details.php?id=47671,Trucker,texaco-,32.047284,-102.27659,TX 158,,11400 TX-158,MIDLAND,TX,79707,432-561-8093 (TRAVEL CENTER),,,,,,15,,,5,2,0,,,,,,,,,,,
45,Texas,KENT KWIK,location_details.php?id=47684,https://www.truckstopsandservices.com/location_details.php?id=47684,Trucker,texaco-,31.847385,-103.087688,TX 302,,240 TX-302,KERMIT,TX,79745,432-586-2960 (TRAVEL CENTER),,,,,,55,0,0,2,2,0,,,,,,,,,,,
45,Texas,KENT KWIK C-STORE,location_details.php?id=12246,https://www.truckstopsandservices.com/location_details.php?id=12246,Trucker,texaco-,36.375031,-100.802806,US 83,,2600 S MAIN ST,PERRYTON,TX,79070,806-435-4777 (TRAVEL CENTER),,,806-435-9222,,,25,0,0,4,2,0,,,,,,,,,,,
45,Texas,KENT SOUTHWEST,location_details.php?id=47564,https://www.truckstopsandservices.com/location_details.php?id=47564,Trucker,shell_,30.894138,-102.917291,I-10,256,3301 W DICKINSON BLVD,FORT STOCKTON,TX,79735,432-336-2538 (TRAVEL CENTER),,,,,,10,,,4,0,0,,,,,,,,,,,
45,Texas,KENT TRAVEL CENTER,location_details.php?id=47676,https://www.truckstopsandservices.com/location_details.php?id=47676,Trucker,texaco-,31.573997,-102.893029,I-20,80,2113 S STOCKTON AVE,MONAHANS,TX,79756,432-943-6341 (TRAVEL CENTER),,,432-943-2367,,,10,0,0,4,3,0,,,,,,,,,,,
45,Texas,KIM'S 24,location_details.php?id=12280,https://www.truckstopsandservices.com/location_details.php?id=12280,Trucker,shell_,32.309212,-96.009001,US 175,,209 US HWY 175 W,EUSTACE,TX,75124,903-425-3081 (TRAVEL CENTER),903-425-3081 (SUBWAY),,,,,3,0,0,2,0,0,,,,,,,,,,,
45,Texas,KIM'S TRAVEL PLAZA #26 - ATLANTA,location_details.php?id=55855,https://www.truckstopsandservices.com/location_details.php?id=55855,Trucker,shell_,33.106511,-94.197166,US 59,,2007 W MAIN ST,ATLANTA,TX,75551,903-796-3841 (TRAVEL CENTER),903-796-3841 (WHATABURGER),,,,,10,0,0,2,0,,,,,,,,,,,,
45,Texas,KIM'S TRAVEL PLAZA #44 - PITTSBURG,location_details.php?id=55838,https://www.truckstopsandservices.com/location_details.php?id=55838,Trucker,shell_,33.024389,-94.96384,US 271,,2241 US-271,PITTSBURG,TX,75686,903-855-8011 (TRAVEL CENTER),903-855-8011 (IHOP),903-855-8011 (BOXCAR EXPRESS),,,,,,,4,0,,,,,,,,,,,,
45,Texas,KING FUELS,location_details.php?id=19120,https://www.truckstopsandservices.com/location_details.php?id=19120,Trucker,exxon,28.029918,-97.530426,US 77,,8140 N HWY 77,SINTON,TX,78387,281-449-9975 (TRAVEL CENTER),,,,,,50,,,5,2,0,,,,,,,,,,,
45,Texas,KING MART,location_details.php?id=47569,https://www.truckstopsandservices.com/location_details.php?id=47569,Trucker,valero,32.098086,-96.437495,I-45,231,2050 TX-31,CORSICANA,TX,75109,903-874-4800 (TRAVEL CENTER),,,,,,0,0,0,1,0,0,,,,,,,,,,,
45,Texas,KINGSVILLE FOOD STORE,location_details.php?id=54475,https://www.truckstopsandservices.com/location_details.php?id=54475,Trucker,valero,27.507824,-97.841484,US 77,,1029  US 77 BYP,KINGSVILLE,TX,78363,361-221-9859 (TRAVEL CENTER),361-221-9859 (HUNT BROTHERS PIZZA),,,,,15,0,0,5,0,0,,,,,,,,,,,
45,Texas,KOSSE TRAVEL CENTER,location_details.php?id=47688,https://www.truckstopsandservices.com/location_details.php?id=47688,Trucker,exxon,31.308718,-96.634969,TX 7,,506 WASHINGTON ST,KOSSE,TX,76653,254-375-2777 (TRAVEL CENTER),,,254-375-2404,,,15,0,0,4,2,0,,,,,,,,,,,
45,Texas,KUNTRY KORNER,location_details.php?id=1640,https://www.truckstopsandservices.com/location_details.php?id=1640,Trucker,valero,28.904354,-98.426227,I-37,104,103344 I-37,PLEASANTON,TX,78064,830-569-2026 (TRAVEL CENTER),830-569-2026 (STEAK N EGG'S),,830-569-2910,,,80,0,0,3,3,0,,,,2,,,,,,,
45,Texas,KUNTRY KWICK,location_details.php?id=47547,https://www.truckstopsandservices.com/location_details.php?id=47547,Trucker,exxon,30.332238,-95.319249,TX 105,,16244 TX-105,CONROE,TX,77306,936-264-2200 (TRAVEL CENTER),,,,,,10,,,4,0,0,,,,,,,,,,,
