state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Street Address,City,State,Postal Code,Phone,Fax,# of Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,# of Reserved Parking Spots,# of Paid Parking Spots,Exit,Phone 2,Phone 3,Diesel,Bulk Def,Unleaded,# of Men's Showers,Propane,Phone 4,Phone 5,Hours of Operation,Mile Marker,Road Name,https,Mailing Address
23,Missouri,FAST LANE,location_details.php?id=12814,https://www.truckstopsandservices.com/location_details.php?id=12814,Trucker,66gas,39.053209,-92.331681,US 63,520 E HINTON RD,HINTON,MO,65202,573-449-7048 (TRAVEL CENTER),,17,4,0,0,0,0,HINTON RD,,,,,,,,,,,,,,
23,Missouri,FAST LANE / MC STOP,location_details.php?id=894,https://www.truckstopsandservices.com/location_details.php?id=894,Trucker,66gas,38.942216,-91.943397,I-70,3259 CO RD  211,KINGDOM CITY,MO,65262,573-826-3313 (TRAVEL CENTER),,6,6,0,0,0,0,148,573-826-3313 (DAIRY QUEEN),,,,,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #1061,location_details.php?id=45382,https://www.truckstopsandservices.com/location_details.php?id=45382,Trucker,flying-j-,37.213869,-93.381968,I-44,4939 W CHESTNUT EXPY,SPRINGFIELD,MO,65802,417-864-4175 (TRAVEL CENTER),417-864-4156,94,9,7,0,28,28,72,417-864-4175 (WENDY'S),417-864-4175 (AUNTIE ANNE'S),,,,,,417-864-4175 (CINNABON),,,,,,
23,Missouri,FLYING J TRAVEL CENTER #571,location_details.php?id=17499,https://www.truckstopsandservices.com/location_details.php?id=17499,Trucker,flying-j-,36.921632,-89.313344,I-57,2460 E HWY 60,CHARLESTON,MO,63834,573-683-4153 (TRAVEL CENTER),573-683-4196,84,9,7,0,20,20,12,573-683-4176 (HUDDLEHOUSE),573-683-4176 (CINNABON),3.499,4.259,2.589,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #669,location_details.php?id=17518,https://www.truckstopsandservices.com/location_details.php?id=17518,Trucker,flying-j-,37.054787,-94.430052,I-44,11570 HWY FF,JOPLIN,MO,64804,417-626-7600 (TRAVEL CENTER),417-626-8802,178,10,15,2,10,10,11-A,417-626-7600 (DENNY'S),,3.599,4.259,2.799,,4.199,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #671,location_details.php?id=17523,https://www.truckstopsandservices.com/location_details.php?id=17523,Trucker,flying-j-,36.759424,-89.541758,I-55,703 STATE HWY 80,MATTHEWS,MO,63867,573-472-3336 (TRAVEL CENTER),573-471-1161,165,11,10,0,12,12,58,,,3.299,4.259,2.459,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #672,location_details.php?id=12789,https://www.truckstopsandservices.com/location_details.php?id=12789,Trucker,flying-j-,38.723931,-94.451249,I-49,700 J HWY,PECULIAR,MO,64078,816-779-8000 (TRAVEL CENTER),816-779-4441,165,8,9,0,5,5,167,816-779-8000 (DENNY'S),,3.359,4.259,2.699,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #673,location_details.php?id=17530,https://www.truckstopsandservices.com/location_details.php?id=17530,Trucker,flying-j-,38.226357,-91.158212,I-44,825 N LOOP DR,SULLIVAN,MO,63080,573-860-8880 (TRAVEL CENTER),573-860-8892,160,12,15,2,19,19,226,573-860-8880 (DENNY'S),,3.399,4.159,2.759,,3.899,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #674,location_details.php?id=17535,https://www.truckstopsandservices.com/location_details.php?id=17535,Trucker,flying-j-,38.840833,-91.22771,I-70,#1 CAMP BRANCH RD,WARRENTON,MO,63383,636-456-2001 (TRAVEL CENTER),636-456-2016,175,12,14,0,20,20,188,636-456-2001 (DENNY'S),636-456-2001 (DUNKIN' DONUTS EXPRESS),3.359,4.259,2.759,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #675,location_details.php?id=12843,https://www.truckstopsandservices.com/location_details.php?id=12843,Trucker,flying-j-,40.395696,-91.570875,US 136,102 FORE DR,WAYLAND,MO,63472,660-754-1550 (TRAVEL CENTER),660-754-1556,99,5,4,0,5,5,MO 27,660-754-1550 (DENNY'S),,3.359,4.259,2.739,,,,,,,,,
23,Missouri,FLYING J TRAVEL CENTER #768,location_details.php?id=17540,https://www.truckstopsandservices.com/location_details.php?id=17540,Trucker,flying-j-,39.131155,-94.496459,I-435,1300 N CORRINGTON AVE,KANSAS CITY,MO,64120,816-483-7600 (TRAVEL CENTER),816-483-1492,121,7,8,0,30,30,57,,,3.559,4.259,2.759,,,,,,,,,
23,Missouri,FLYING W TRUCK PLAZA,location_details.php?id=12777,https://www.truckstopsandservices.com/location_details.php?id=12777,Trucker,conoco,37.191463,-94.292746,MO 96,13011 STATE HWY 96,CARTHAGE,MO,64836,417-358-1039 (TRAVEL CENTER),417-358-8037,10,5,0,0,0,0,MO V,,,,,,,,,,,,,,
23,Missouri,FRONT STREET SINCLAIR,location_details.php?id=1260,https://www.truckstopsandservices.com/location_details.php?id=1260,Trucker,sinclair_oil_.svg,39.130613,-94.521638,I-435,5101 E FRONT ST,KANSAS CITY,MO,64152,816-920-6605 (TRAVEL CENTER),816-920-6032,20,3,0,0,20,20,57,,,,,,,,,,,,,,
23,Missouri,FUEL N TREAT,location_details.php?id=55844,https://www.truckstopsandservices.com/location_details.php?id=55844,Trucker,ind_dealer_1,38.954387,-93.087314,I-70,11630 SALINE J HWY,NELSON,MO,65347,660-859-2430 (TRAVEL CENTER),,8,3,1,0,0,0,84,660-859-2430 (DAIRY QUEEN),,,,,,,,,,,,,
23,Missouri,GARDEN INN TRUCK PLAZA,location_details.php?id=48376,https://www.truckstopsandservices.com/location_details.php?id=48376,Trucker,66gas,40.076507,-95.195234,I-29,27473 HOLT 223,FOREST CITY,MO,64451,660-442-0120 (TRAVEL CENTER),,75,5,2,0,0,0,79,,,,,,,,,,,,,,
23,Missouri,GARDEN INN TRUCK PLAZA,location_details.php?id=12799,https://www.truckstopsandservices.com/location_details.php?id=12799,Trucker,66gas,37.100177,-92.066021,US 60,14081 HWY 60,CABOOL,MO,65689,417-962-3817 (TRAVEL CENTER),417-962-3177,100,6,5,0,0,0,EL RANCHO RD,417-962-3817 (GARDEN INN),,,,,4,,,,,,,,
23,Missouri,GAS MART,location_details.php?id=1237,https://www.truckstopsandservices.com/location_details.php?id=1237,Trucker,mobil_oil__type,38.684031,-90.217171,I-70,6020 N BROADWAY,ST. LOUIS,MO,63147,314-385-8646 (TRAVEL CENTER),,0,3,0,0,0,0,246-A,,,,,,,,,,,,,,
23,Missouri,GAS MART USA,location_details.php?id=45478,https://www.truckstopsandservices.com/location_details.php?id=45478,Trucker,bp-,38.673758,-90.203755,I-70,209 E GRAND AVE,ST. LOUIS,MO,63107,314-421-0062 (TRAVEL CENTER),,0,2,0,0,0,0,247,,,,,,,,,,,,,,
23,Missouri,GASPER'S TRUCK PLAZA,location_details.php?id=1200,https://www.truckstopsandservices.com/location_details.php?id=1200,Trucker,gulf_oil_1,38.940826,-91.942307,I-70,3325 CO RD 211,KINGDOM CITY,MO,65262,573-642-6641 (TRAVEL CENTER),573-642-6124,150,7,4,3,0,0,148,,,,,,,,,,,,,,
23,Missouri,GRAY'S TRUCK STOP & RESTAURANT,location_details.php?id=12832,https://www.truckstopsandservices.com/location_details.php?id=12832,Trucker,sinclair_oil_.svg,40.388925,-94.877276,US 71,22979 US 71,MARYVILLE,MO,64468,660-582-2412 (TRAVEL CENTER),660-582-3807,20,4,1,1,2,2,,660-582-2412 (GRAY'S),,,,,,,,,,,,,
23,Missouri,HAWKINS CENEX,location_details.php?id=12794,https://www.truckstopsandservices.com/location_details.php?id=12794,Trucker,cenex--300_0,39.709909,-94.876097,US 59,6401 SW US 59,ST. JOSEPH,MO,64504,816-238-6740 (TRAVEL CENTER),,8,3,0,0,0,0,VALLEY ST,,,,,,,,,,,,,,
23,Missouri,HAYMAKER'S,location_details.php?id=54386,https://www.truckstopsandservices.com/location_details.php?id=54386,Trucker,ind_dealer_1,39.75126,-92.467749,US 63,1610 N MISSOURI ST,MACON,MO,63552,660-395-0429 (TRAVEL CENTER),,12,4,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,HAYMAKERS,location_details.php?id=12782,https://www.truckstopsandservices.com/location_details.php?id=12782,Trucker,ind_dealer_1,39.928285,-91.444737,US 24,8555 HWY 24,WEST QUINCY,MO,63471,573-393-2181 (TRAVEL CENTER),573-393-2259,70,4,0,0,0,0,,573-393-2181 (SUBWAY),,,,,,,,,,,,,
23,Missouri,HAYTI TRUCK STOP,location_details.php?id=1307,https://www.truckstopsandservices.com/location_details.php?id=1307,Trucker,exxon,36.233553,-89.735838,I-55,1200 WASHINGTON ST,HAYTI,MO,63851,573-359-2020 (TRAVEL CENTER),573-359-6472,80,5,0,0,0,0,19,573-359-2020 (SUBWAY),,,,,,,,,,,,,
23,Missouri,HEARTLAND EXPRESS,location_details.php?id=12827,https://www.truckstopsandservices.com/location_details.php?id=12827,Trucker,exxon,36.728232,-90.459941,US 67,4155 S WESTWOOD BLVD,POPLAR BLUFF,MO,63901,573-778-0772 (TRAVEL CENTER),573-686-6545,43,4,4,0,0,0,MO M,573-778-0772 (HEARTLAND EXPRESS MARKET),,,,,,,,,,,,,
23,Missouri,HERD'S TRUCK STOP,location_details.php?id=12772,https://www.truckstopsandservices.com/location_details.php?id=12772,Trucker,sinclair_oil_.svg,36.900347,-93.926031,MO 37,1000 S LINCOLN RD,MONETT,MO,65708,417-235-3451 (TRAVEL CENTER),417-235-5947,30,6,1,0,0,0,,,,,,,,,,,,,,,
23,Missouri,HIGHWAY 6 BP,location_details.php?id=12762,https://www.truckstopsandservices.com/location_details.php?id=12762,Trucker,bp-,39.989968,-93.795852,MO 6,32106 STATE HWY 6,JAMESPORT,MO,64648,660-684-6611 (TRAVEL CENTER),,4,2,0,0,0,0,MO 190,,,,,,,,,,,,,,
23,Missouri,HOLT TRUCK STOP,location_details.php?id=45331,https://www.truckstopsandservices.com/location_details.php?id=45331,Trucker,66gas,39.460041,-94.32461,I-35,4850 SE SNOW CIRCLE,HOLT,MO,64048,816-320-3268 (TRAVEL CENTER),816-320-2982,25,3,3,0,0,0,33,,,,,,,,,,,,,,
23,Missouri,HOOD'S SERVICE CENTER,location_details.php?id=1345,https://www.truckstopsandservices.com/location_details.php?id=1345,Trucker,cenex--300_0,37.188379,-93.5694,I-44,1651 S STATE HWY K,BOIS D'ARC,MO,65612,417-732-6818 (TRAVEL CENTER),417-732-6820,100,8,4,2,0,0,61,417-732-6818 (HOOD'S),,,,,,,,,,,,,
23,Missouri,HOT SPOT,location_details.php?id=45339,https://www.truckstopsandservices.com/location_details.php?id=45339,Trucker,conoco,37.111375,-93.829934,MO 39,548 N SPRING PARK BLVD,MOUNT VERNON,MO,65712,417-466-2450 (TRAVEL CENTER),417-466-0018,2,2,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,HOT SPOT #1,location_details.php?id=54412,https://www.truckstopsandservices.com/location_details.php?id=54412,Trucker,ind_dealer_1,38.34778,-93.340851,US 65,23498 HWY 65,LINCOLN,MO,65338,660-547-3372 (TRAVEL CENTER),,,2,,,,,,,,,,,,,,,,,,,
23,Missouri,HOUR PLACE,location_details.php?id=45476,https://www.truckstopsandservices.com/location_details.php?id=45476,Trucker,ind_dealer_1,40.511224,-93.533453,US 65,22976 HWY M,MERCER,MO,64661,660-382-4687 (TRAVEL CENTER),,8,2,0,0,0,0,MAIN ST,660-382-4687 (HOUR PLACE KITCHEN),,,,,,,,,,,,,
23,Missouri,JASSI SUPER MART,location_details.php?id=12830,https://www.truckstopsandservices.com/location_details.php?id=12830,Trucker,bp-,38.617649,-94.351072,I-49,21406 E 275TH ST,HARRISONVILLE,MO,64701,816-884-2944 (TRAVEL CENTER),,0,3,0,0,0,0,157,,,,,,,,,,,,,,
23,Missouri,JESSE'S LAST STOP,location_details.php?id=12834,https://www.truckstopsandservices.com/location_details.php?id=12834,Trucker,ind_dealer_1,40.112675,-94.869585,US 71,1053 HWY 71,BOLCKOW,MO,64427,816-428-2060 (TRAVEL CENTER),,5,2,0,0,0,0,MO B,,,,,,,,,,,,,,
23,Missouri,JONES TRUCK PLAZA,location_details.php?id=612,https://www.truckstopsandservices.com/location_details.php?id=612,Trucker,conoco,37.649458,-92.669524,I-44,2031 W ELM ST,LEBANON,MO,65536,417-588-2281 (TRAVEL CENTER),417-588-3074,150,6,6,2,0,0,127,,,,,,,,,,,,,,
23,Missouri,JONEZ TRAVEL MART,location_details.php?id=1490,https://www.truckstopsandservices.com/location_details.php?id=1490,Trucker,sinclair_oil_.svg,39.754551,-94.215262,I-35,2108 US 36,CAMERON,MO,64429,816-632-7561 (TRAVEL CENTER),816-632-1083,100,6,5,0,0,0,54,816-632-7561 (NELL'S RESTAURANT),,,,,,,,,,,,,
23,Missouri,JUNCTION FUEL & GROCERY,location_details.php?id=1510,https://www.truckstopsandservices.com/location_details.php?id=1510,Trucker,bp-,38.900014,-91.454962,I-70,447 BOONESLICK RD,NEW FLORENCE,MO,63363,573-835-2744 (TRAVEL CENTER),573-835-2745,10,2,0,0,0,0,175,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=12801,https://www.truckstopsandservices.com/location_details.php?id=12801,Trucker,kumngo-,36.841588,-94.409106,I-49,15679 KODIAK RD,NEOSHO,MO,64850,417-455-2154 (TRAVEL CENTER),,6,4,0,0,0,0,24,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43949,https://www.truckstopsandservices.com/location_details.php?id=43949,Trucker,kumngo-,36.835933,-94.394176,US 59,16140 US HWY 59,NEOSHO,MO,64850,417-455-7262 (TRAVEL CENTER),,3,4,0,0,0,0,,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43952,https://www.truckstopsandservices.com/location_details.php?id=43952,Trucker,kumngo-,37.119647,-93.119196,US 60,4996 S MO 125,ROGERSVILLE,MO,65742,417-753-2103 (TRAVEL CENTER),,4,3,0,0,0,0,MO 125,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43954,https://www.truckstopsandservices.com/location_details.php?id=43954,Trucker,kumngo-,37.240359,-93.222826,US 65,3445 E KEARNEY ST,SPRINGFIELD,MO,65803,417-865-1069 (TRAVEL CENTER),417-873-9892,25,9,5,0,0,0,KEARNEY ST,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43955,https://www.truckstopsandservices.com/location_details.php?id=43955,Trucker,kumngo-,39.368932,-94.584173,US 169,1102 S US HWY 169,SMITHVILLE,MO,64089,816-532-4450 (TRAVEL CENTER),,3,4,0,0,0,0,MO 92,,,,,,,,,,,,,,
23,Missouri,KUM & GO,location_details.php?id=43956,https://www.truckstopsandservices.com/location_details.php?id=43956,Trucker,kumngo-,40.265391,-94.015809,I-35,3807 MILLER ST,BETHANY,MO,64424,660-425-2100 (TRAVEL CENTER),,2,4,0,0,0,0,92,,,,,,,,,,,,,,
23,Missouri,KWIK RUN,location_details.php?id=45333,https://www.truckstopsandservices.com/location_details.php?id=45333,Trucker,exxon,38.655884,-92.109195,US 54,120 E SIMON BLVD,HOLTS SUMMIT,MO,65043,573-896-9092 (TRAVEL CENTER),,15,3,1,0,15,15,CR AA,,,,,,,,,,,,,,
23,Missouri,LAMAR TRAVEL PLAZA,location_details.php?id=12839,https://www.truckstopsandservices.com/location_details.php?id=12839,Trucker,conoco,37.495467,-94.301001,I-49,43 SW 1ST LANE,LAMAR,MO,64759,417-682-5576 (TRAVEL CENTER),417-682-3953,40,4,3,0,0,0,77,,,,,,2,,,,,,,,
23,Missouri,LANCASTER BP,location_details.php?id=12818,https://www.truckstopsandservices.com/location_details.php?id=12818,Trucker,bp-,40.509772,-92.548676,US 63,173 US 63,LANCASTER,MO,63548,660-457-3293 (TRAVEL CENTER),,12,4,2,0,0,0,US 136,660-457-3293 (GODFATHER'S PIZZA),,,,,,,,,,,,,
23,Missouri,LEERJAK TRAVEL CENTER,location_details.php?id=45466,https://www.truckstopsandservices.com/location_details.php?id=45466,Trucker,clark,36.926323,-90.761205,US 60,US 60,ELLSINORE,MO,63937,573-322-0999 (TRAVEL CENTER),573-322-0997,45,4,3,0,0,0,,,,,,,,,,,,,,,
23,Missouri,Love's Country Stores,location_details.php?id=62026,https://www.truckstopsandservices.com/location_details.php?id=62026,Trucker,loves-travel-stops-country-stores_416x416,37.07725,-94.10428,I-44,2580 HIGH ST.,SARCOXIE,MO,64862,417-680-3036 (TRAVEL CENTER),,98,9,10,,,,29,417-680-3036 (ARBY'S),,,,,,,,,,,,,
23,Missouri,Love's Country Stores,location_details.php?id=64527,https://www.truckstopsandservices.com/location_details.php?id=64527,Trucker,,37.33995437,-94.29577636,I-49,,Jasper,MO,64755,417-680-3011,,,,,,,,,,,,,,,,,,,,,,
23,Missouri,Love's Country Stores,location_details.php?id=64528,https://www.truckstopsandservices.com/location_details.php?id=64528,Trucker,,37.566795,-90.322647,HWY 67,,Fredericktown,MO,63645,573-561-8131,,,,,,,,,,,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #235,location_details.php?id=15001,https://www.truckstopsandservices.com/location_details.php?id=15001,Trucker,loves-travel-stops-country-stores_416x416,39.722936,-94.786779,I-29,4601 S LEONARD RD,ST. JOSEPH,MO,64507,816-279-8870 (TRAVEL CENTER),816-279-8725,87,5,7,4,0,0,44,816-279-8870 (ARBY'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #282,location_details.php?id=14988,https://www.truckstopsandservices.com/location_details.php?id=14988,Trucker,loves-travel-stops-country-stores_416x416,37.01362,-94.544665,I-44,4013 HWY 43,JOPLIN,MO,64804,417-206-0684 (TRAVEL CENTER),417-206-0687,25,6,3,0,0,0,4,417-206-0684 (HARDEE'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #313,location_details.php?id=14991,https://www.truckstopsandservices.com/location_details.php?id=14991,Trucker,loves-travel-stops-country-stores_416x416,36.758849,-89.541177,I-55,100 LOVE INDUSTRIAL RD,MATTHEWS,MO,63867,573-471-4944 (TRAVEL CENTER),573-471-3155,200,8,7,4,0,0,58,573-471-4944 (CHESTER'S FRIED CHICKEN),573-471-4944 (SUBWAY),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #341,location_details.php?id=14996,https://www.truckstopsandservices.com/location_details.php?id=14996,Trucker,loves-travel-stops-country-stores_416x416,37.982742,-91.720892,I-44,3500 HYPOINT BLVD,ROLLA,MO,65401,573-426-5683 (TRAVEL CENTER),573-426-5402,92,8,7,3,0,0,189,573-426-5683 (MCDONALD'S),573-426-5683 (SUBWAY),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #347,location_details.php?id=45303,https://www.truckstopsandservices.com/location_details.php?id=45303,Trucker,loves-travel-stops-country-stores_416x416,38.932944,-92.77871,I-70,2501 ASHLEY RD,BOONVILLE,MO,65233,660-882-7770 (TRAVEL CENTER),660-882-7448,54,8,7,3,0,0,101,660-882-7770 (HARDEE'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #458,location_details.php?id=23988,https://www.truckstopsandservices.com/location_details.php?id=23988,Trucker,loves-travel-stops-country-stores_416x416,37.276881,-93.113121,I-44,400 N STATE HWY 125,STRAFFORD,MO,65757,417-736-9043 (TRAVEL CENTER),417-736-9045,75,8,7,0,0,0,88,417-736-9043 (HARDEE'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #461,location_details.php?id=45477,https://www.truckstopsandservices.com/location_details.php?id=45477,Trucker,loves-travel-stops-country-stores_416x416,38.686562,-90.216129,I-70,6124 N BROADWAY ST,ST. LOUIS,MO,63147,314-383-0506 (TRAVEL CENTER),314-383-0601,93,8,7,0,0,0,246-A,314-383-0506 (SUBWAY),314-383-0506 (MCDONALD'S),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #488,location_details.php?id=45302,https://www.truckstopsandservices.com/location_details.php?id=45302,Trucker,loves-travel-stops-country-stores_416x416,38.00669,-90.225096,I-55,8349 ENTERPRISE DR,BLOOMSDALE,MO,63627,573-483-9235 (TRAVEL CENTER),573-483-9311,70,7,7,2,0,0,157,573-483-9235 (CHESTER'S FRIED CHICKEN),573-483-9235 (MCDONALDS),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #500,location_details.php?id=38445,https://www.truckstopsandservices.com/location_details.php?id=38445,Trucker,loves-travel-stops-country-stores_416x416,40.466708,-93.979845,I-35,21022 E STATE HWY N,EAGLEVILLE,MO,64442,660-867-5300 (TRAVEL CENTER),660-867-5305,75,7,7,2,0,0,106,660-867-5300 (SUBWAY),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #585,location_details.php?id=45341,https://www.truckstopsandservices.com/location_details.php?id=45341,Trucker,loves-travel-stops-country-stores_416x416,36.880308,-94.428114,I-49,120009 MO HWY 86,NEOSHO,MO,64850,417-451-2669 (TRAVEL CENTER),417-451-2682,85,7,7,2,0,0,27,417-451-2669 (SUBWAY),417-451-2669 (MCDONALDS),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #612,location_details.php?id=45304,https://www.truckstopsandservices.com/location_details.php?id=45304,Trucker,loves-travel-stops-country-stores_416x416,38.794759,-90.4486,MO 370,13945 MISSOURI BOTTOM RD,BRIDGETON,MO,63044,314-291-9416 (TRAVEL CENTER),314-298-2678,94,7,7,2,0,0,9,314-291-9416 (WENDY'S),314-291-9416 (SUBWAY),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #616,location_details.php?id=45330,https://www.truckstopsandservices.com/location_details.php?id=45330,Trucker,loves-travel-stops-country-stores_416x416,38.636339,-94.357026,I-49,2611 BROOKHART RD,HARRISONVILLE,MO,64701,816-887-2050 (TRAVEL CENTER),816-887-2053,92,7,7,0,0,0,158,816-887-2050 (SUBWAY),816-887-2050 (MCDONALDS),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #621,location_details.php?id=45301,https://www.truckstopsandservices.com/location_details.php?id=45301,Trucker,loves-travel-stops-country-stores_416x416,39.76345,-92.563387,US 36,1402 STATE HWY O,BEVIER,MO,63532,660-773-5500 (TRAVEL CENTER),660-773-5507,105,7,7,2,0,0,MO O,660-773-5500 (SUBWAY),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #643,location_details.php?id=45380,https://www.truckstopsandservices.com/location_details.php?id=45380,Trucker,loves-travel-stops-country-stores_416x416,36.852956,-89.584866,US 61/62,1401 S MAIN ST,SIKESTON,MO,63801,573-472-6428 (TRAVEL CENTER),573-472-8064,67,6,5,0,0,0,,573-472-6428 (CHESTER'S FRIED CHICKEN),573-472-6428 (DUNKIN' DONUTS),,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #669,location_details.php?id=45480,https://www.truckstopsandservices.com/location_details.php?id=45480,Trucker,loves-travel-stops-country-stores_416x416,39.573772,-91.404888,US 61,17550 HWY 19,NEW LONDON,MO,63459,573-985-5683 (TRAVEL CENTER),573-985-5685,112,7,5,1,0,0,MO 19,573-985-5683 (HARDEE'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #783,location_details.php?id=52050,https://www.truckstopsandservices.com/location_details.php?id=52050,Trucker,loves-travel-stops-country-stores_416x416,36.975118,-91.940591,US 60/63,1310 E MAIN ST,WILLOW SPRINGS,MO,65793,417-469-1170 (TRAVEL CENTER),417-469-1180,55,6,5,0,0,0,INDUSTRIAL DR,417-469-1170 (MCDONALD'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #786,location_details.php?id=55871,https://www.truckstopsandservices.com/location_details.php?id=55871,Trucker,loves-travel-stops-country-stores_416x416,39.153112,-94.476382,US 210,3201 N AMERISTAR DR,KANSAS CITY,MO,64161,816-381-8288 (TRAVEL CENTER),816-381-8289,101,8,7,3,0,0,N AMERISTAR DR,816-381-8288 (MCDONALD'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #788,location_details.php?id=52899,https://www.truckstopsandservices.com/location_details.php?id=52899,Trucker,loves-travel-stops-country-stores_416x416,38.897835,-91.454148,I-70,482 TREE FARM RD,NEW FLORENCE,MO,63363,573-835-3100 (TRAVEL CENTER),573-835-3103,94,8,9,3,0,0,175,573-835-3100 (ARBY'S),,,,,,,,,,,,,
23,Missouri,LOVE'S TRAVEL STOP #809,location_details.php?id=56683,https://www.truckstopsandservices.com/location_details.php?id=56683,Trucker,loves-travel-stops-country-stores_416x416,39.012787,-94.067927,I-70,500 N D HWY,BATES CITY,MO,64011,816-625-0801 (TRAVEL CENTER),816-690-3774,107,8,7,0,0,0,31,816-625-0801 (SUBWAY),816-625-0801 (GODFATHER'S PIZZA),,,,,,816-625-0801 (CHESTER'S),,,,,,
23,Missouri,LOVE'S TRAVEL STOP #837,location_details.php?id=57098,https://www.truckstopsandservices.com/location_details.php?id=57098,Trucker,loves-travel-stops-country-stores_416x416,39.731765,-94.230672,I-35,1601 E EVERGREEN ST,CAMERON,MO,64429,816-312-6061 (TRAVEL CENTER),816-312-6062,124,8,10,,,,52,816-312-6061 (ARBY'S),,,,,,,,,,,,,
23,Missouri,M & J COME N GO,location_details.php?id=45332,https://www.truckstopsandservices.com/location_details.php?id=45332,Trucker,bp-,39.459856,-94.323177,I-35,4901 S E PP HWY,HOLT,MO,64048,816-320-3103 (TRAVEL CENTER),,0,2,0,0,0,0,33,,,,,,,,,,,,,,
23,Missouri,MFA,location_details.php?id=18681,https://www.truckstopsandservices.com/location_details.php?id=18681,Trucker,ind_dealer_1,39.347599,-93.496043,US 65,900 S MAIN ST,CARROLLTON,MO,64633,660-542-1235 (TRAVEL CENTER),,0,2,0,0,0,0,,,,,,,,,,,,,,,
