state_id,state,name,href,full_url,stop_type,Chain,Latitude,Longitude,Highway,Exit,Street Address,City,State,Postal Code,Phone,Phone 2,Phone 3,Fax,Hours of Operation,# of Parking Spots,# of Reserved Parking Spots,# of Paid Parking Spots,# of Fuel Lanes,# of Showers,# of Truck Service Bays,Unleaded,Diesel,Bulk Def,# of Men's Showers,Propane,Phone 4,Phone 5,Mile Marker,Road Name,Mailing Address,https,http
49,Wisconsin,EDEN CORNER EXPRESS,location_details.php?id=54237,https://www.truckstopsandservices.com/location_details.php?id=54237,Trucker,ind_dealer_1,43.69106,-88.368685,US 45,,301 W MAIN ST,EDEN,WI,53019,920-477-4203 (TRAVEL CENTER),920-477-4203 (EDEN CAFE),,,"4:30AM TO 10PM MON THRU FRI, 5:30AM TO 10PM SAT-SUN",10,0,0,3,0,0,,,,,,,,,,,,
49,Wisconsin,EDGAR TRAVEL CENTER,location_details.php?id=12027,https://www.truckstopsandservices.com/location_details.php?id=12027,Trucker,cenex--300_0,44.942295,-89.964228,WI 29,150,127588 OPPORTUNITY LANE,EDGAR,WI,54426,715-352-2414 (TRAVEL CENTER),715-352-7424 (EDGAR FAMILY RESTAURANT),,,"5AM TO 9PM MON THRU FRI, 6AM TO 9PM SAT-SUN",30,,,4,2,0,,,,,,,,,,,,
49,Wisconsin,EDGERTON TRAVEL PLAZA,location_details.php?id=814,https://www.truckstopsandservices.com/location_details.php?id=814,Trucker,bp-,42.869421,-89.0566,I-39/90,160,568 HAUGEN RD,EDGERTON,WI,53534,608-884-9451 (TRAVEL CENTER),608-884-9451 (CHESTER'S FRIED CHICKEN),608-884-8800 (WINCHESTER FAMILY RESTAURANT),608-884-2314,,100,0,0,12,4,5,,,,,,,,,,,,
49,Wisconsin,ELLINGTON MOBIL,location_details.php?id=54242,https://www.truckstopsandservices.com/location_details.php?id=54242,Trucker,mobil_oil__type,43.42355,-88.338479,US 41,WI 33,750 CHURCH ST,ALLENTON,WI,53002,262-629-5555 (TRAVEL CENTER),,,262-629-5555,,2,0,0,5,0,0,,,,,,,,,,,,
49,Wisconsin,ETTRICK EXPRESS,location_details.php?id=54253,https://www.truckstopsandservices.com/location_details.php?id=54253,Trucker,bp-,44.16741,-91.273186,US 53,,22732 US HWY 53,ETTRICK,WI,54627,608-525-2820 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,EXIT 45 CENEX,location_details.php?id=1638,https://www.truckstopsandservices.com/location_details.php?id=1638,Trucker,cenex--300_0,44.907925,-91.853365,I-94,45,2100 CO RD B,MENOMONIE,WI,54751,715-235-1166 (TRAVEL CENTER),715-232-8117 (SUBWAY),715-235-1166 (EXIT 45 RESTAURANT),715-235-2820,,125,0,0,14,2,0,,,,,,,,,,,,
49,Wisconsin,EXPRESS CONVENIENCE BLUEMOUND,location_details.php?id=12059,https://www.truckstopsandservices.com/location_details.php?id=12059,Trucker,ind_dealer_1,44.26019,-88.456067,US 41,137,275 S BLUEMOUND DR,APPLETON,WI,54914,920-830-1774 (TRAVEL CENTER),920-730-0314 (SUBWAY),,,,2,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,FAST STOP,location_details.php?id=47769,https://www.truckstopsandservices.com/location_details.php?id=47769,Trucker,ind_dealer_1,44.950947,-88.032983,US 141,,412 E MAIN ST,LENA,WI,54139,920-829-5123 (TRAVEL CENTER),,,,,10,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,FLYING J TRAVEL CENTER #470,location_details.php?id=37494,https://www.truckstopsandservices.com/location_details.php?id=37494,Trucker,flying-j-,44.963392,-92.561599,I-94,10,1191 70TH AVE,ROBERTS,WI,54023,715-749-4238 (TRAVEL CENTER),715-749-4238 (MCDONALD'S),,715-749-4241,,86,0,0,8,9,0,,3.499,4.259,,,,,,,,,
49,Wisconsin,FLYING J TRAVEL CENTER #756,location_details.php?id=1118,https://www.truckstopsandservices.com/location_details.php?id=1118,Trucker,flying-j-,44.294649,-90.829558,I-94,116,780 WI 54,BLACK RIVER FALLS,WI,54615,715-284-4341 (TRAVEL CENTER),715-284-4341 (DENNY'S),,715-284-1551,,150,15,15,10,12,4,,3.259,4.259,,,,,,,,,
49,Wisconsin,FRANCIS CREEK TRAVEL PLAZA,location_details.php?id=1133,https://www.truckstopsandservices.com/location_details.php?id=1133,Trucker,citgo,44.198072,-87.726463,I-43,157,185 HILLCREST RD,FRANCIS CREEK,WI,54214,920-684-4300 (TRAVEL CENTER),920-684-4300 (SUBWAY),,920-684-0716,,75,,,4,3,0,,,,,,,,,,,,
49,Wisconsin,FREMONT TRAVEL PLAZA,location_details.php?id=12056,https://www.truckstopsandservices.com/location_details.php?id=12056,Trucker,citgo,44.259305,-88.850363,US 10,,E7487 WI-110,FREMONT,WI,54940,920-446-3344 (TRAVEL CENTER),920-446-3344 (SUBWAY),,920-446-3234,,15,,,4,0,0,,,,,,,,,,,,
49,Wisconsin,FS FAST STOP,location_details.php?id=11973,https://www.truckstopsandservices.com/location_details.php?id=11973,Trucker,ind_dealer_1,45.164267,-89.148308,US 45,,2300 US 45,ANTIGO,WI,54409,715-623-6311 (TRAVEL CENTER),,,,,25,,,3,0,0,,,,,,,,,,,,
49,Wisconsin,GENOA CITY TRAVEL CENTER,location_details.php?id=54354,https://www.truckstopsandservices.com/location_details.php?id=54354,Trucker,mobil_oil__type,42.495462,-88.311182,US 12,,229 SOUTH RD,GENOA CITY,WI,53128,262-295-1115 (TRAVEL CENTER),262-295-1115 (YOLOS),,,,10,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,GRAND CENTRAL STATION,location_details.php?id=54369,https://www.truckstopsandservices.com/location_details.php?id=54369,Trucker,shell_,44.52513,-87.99058,I-43,187,1121 RADISSON ST,GREEN BAY,WI,54301,920-432-0771 (TRAVEL CENTER),920-432-0771 (KRISPY KRUNCHY CHICKEN),,,,4,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,GRAND CENTRAL STATION,location_details.php?id=11950,https://www.truckstopsandservices.com/location_details.php?id=11950,Trucker,shell_,44.59074,-88.045515,US 41,173,1575 LINEVILLE RD,GREEN BAY,WI,54303,920-593-7900 (TRAVEL CENTER),920-662-1237 (SUBWAY),920-593-7900 (KRISPY KRUNCHY CHICKEN),,,20,0,0,4,2,0,,,,,,,,,,,,
49,Wisconsin,GRANTON CONVENIENCE STORE,location_details.php?id=54371,https://www.truckstopsandservices.com/location_details.php?id=54371,Trucker,bp-,44.580724,-90.457215,US 10,,N4461 CO RD K,GRANTON,WI,54436,715-238-7972 (TRAVEL CENTER),715-238-7972 (LEONA'S BEST),,715-238-7976,,20,0,20,3,1,0,,,,,,,,,,,,
49,Wisconsin,GREENVILLE TRAVEL PLAZA,location_details.php?id=19213,https://www.truckstopsandservices.com/location_details.php?id=19213,Trucker,citgo,44.273786,-88.53689,WI 76,,6890 W WISCONSIN AVE,GREENVILLE,WI,54942,920-757-6944 (TRAVEL CENTER),920-757-6944 (SUBWAY),,920-757-6065,,3,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,HERITAGE RIDGE TRAVEL PLAZA,location_details.php?id=48418,https://www.truckstopsandservices.com/location_details.php?id=48418,Trucker,citgo,43.605979,-88.72332,US 151,144,1705 SHALER DR,WAUPUN,WI,53963,920-345-1698 (TRAVEL CENTER),920-345-1649 (WILD GOOSE CAFE),,,,55,0,0,5,3,0,,,,,,,,,,,,
49,Wisconsin,HIGHWAY 51 TRUCK STOP,location_details.php?id=1325,https://www.truckstopsandservices.com/location_details.php?id=1325,Trucker,bp-,45.129709,-89.636845,I-39,205,N357 BRANDENBURG AVE,MERRILL,WI,54452,715-536-1912 (TRAVEL CENTER),,,,,34,,,4,4,0,,,,,,,,,,,,
49,Wisconsin,HIXTON TRAVEL PLAZA,location_details.php?id=47494,https://www.truckstopsandservices.com/location_details.php?id=47494,Trucker,ind_dealer_1,44.384786,-91.007349,I-94,105,151 INTERSTATE RD N,HIXTON,WI,54635,715-963-3701 (TRAVEL CENTER),,,,,23,0,0,4,2,0,,,,,,,,,,,,
49,Wisconsin,HODAG BP,location_details.php?id=54400,https://www.truckstopsandservices.com/location_details.php?id=54400,Trucker,bp-,45.6338,-89.381866,WI 17,,2141 LINCOLN ST,RHINELANDER,WI,54501,715-362-3363 (TRAVEL CENTER),715-362-3363 (TACO JOHN'S),,715-362-3367,,0,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,HOLIDAY STATION,location_details.php?id=1339,https://www.truckstopsandservices.com/location_details.php?id=1339,Trucker,holidaystation,44.842813,-91.593968,I-94,59,6123 TRUAX LANE,EAU CLAIRE,WI,54703,715-874-6930 (TRAVEL CENTER),715-874-6945 (SUBWAY),,715-874-0563,,30,0,0,5,1,0,,,,,,,,,,,,
49,Wisconsin,HOLIDAY STATION,location_details.php?id=11911,https://www.truckstopsandservices.com/location_details.php?id=11911,Trucker,holidaystation,46.679396,-92.012355,US 2/53,,4827 E 2ND ST,SUPERIOR,WI,54880,715-398-6306 (TRAVEL CENTER),,,715-398-7010,,50,,,6,2,0,,,,,,,,,,,,
49,Wisconsin,HOLIDAY STATION STORES,location_details.php?id=1999,https://www.truckstopsandservices.com/location_details.php?id=1999,Trucker,holidaystation,44.845092,-91.592699,I-94,59,6126 TEXACO DR,EAU CLAIRE,WI,54703,715-874-6662 (TRAVEL CENTER),715-874-6534 (BURGER KING),,,,25,,,6,0,0,,,,,,,,,,,,
49,Wisconsin,HOOPS TRAVEL CENTER,location_details.php?id=19221,https://www.truckstopsandservices.com/location_details.php?id=19221,Trucker,bp-,44.034956,-89.536837,I-39,124,829 4TH AVE,COLOMA,WI,54930,715-228-3500 (TRAVEL CENTER),,,,,32,0,0,4,4,0,,,,,,,,,,,,
49,Wisconsin,HOW-DEA SERVICE CENTER,location_details.php?id=1356,https://www.truckstopsandservices.com/location_details.php?id=1356,Trucker,bp-,43.500195,-87.834403,I-43,107,106 N ROYAL AVE,BELGIUM,WI,53004,262-285-3435 (TRAVEL CENTER),,,262-285-3471,,85,0,0,5,6,3,,,,,,,,,,,,
49,Wisconsin,HWY 47 MOBIL,location_details.php?id=54425,https://www.truckstopsandservices.com/location_details.php?id=54425,Trucker,mobil_oil__type,43.117499,-88.05629,US 45,46,5501 N LOVERS LANE,MILWAUKEE,WI,53225,414-527-3887 (TRAVEL CENTER),,,,,0,0,0,6,0,0,,,,,,,,,,,,
49,Wisconsin,HY-WAY SERVICE CENTER,location_details.php?id=1368,https://www.truckstopsandservices.com/location_details.php?id=1368,Trucker,citgo,43.572401,-87.8002319335938,I-43,113,N905 SAUK TRAIL,CEDAR GROVE,WI,53013,920-668-6403,,,920-668-6142,,25,0,0,2,1,0,,,,,,,,,,,,
49,Wisconsin,I-43 TRAVEL CENTER,location_details.php?id=1392,https://www.truckstopsandservices.com/location_details.php?id=1392,Trucker,shell_,44.438117,-87.917858,I-43,178,3285 CEDAR HEDGE LANE,GREEN BAY,WI,54311,920-863-5485 (TRAVEL CENTER),,,,,11,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,INTERSTATE PLAZA,location_details.php?id=1416,https://www.truckstopsandservices.com/location_details.php?id=1416,Trucker,bp-,43.788234,-87.757385,I-43,128,4024 WI-42,SHEBOYGAN,WI,53083,920-459-9800 (TRAVEL CENTER),,,,,20,,,2,0,2,,,,,,,,,,,,
49,Wisconsin,J & M LIMITED,location_details.php?id=54231,https://www.truckstopsandservices.com/location_details.php?id=54231,Trucker,bp-,43.324649,-88.150757,WI 60,,N168W19490 MAIN ST,JACKSON,WI,53037,262-677-4901 (TRAVEL CENTER),,,,,,,,4,,,,,,,,,,,,,,
49,Wisconsin,J & R QUICK MART,location_details.php?id=1431,https://www.truckstopsandservices.com/location_details.php?id=1431,Trucker,bp-,42.6718406677246,-88.9778671264648,I-90/39,175-B,650 MIDLAND RD,JANESVILLE,WI,53546,608-758-3540 (TRAVEL CENTER),,,,,12,0,0,3,2,0,,,,,,,,,,,,
49,Wisconsin,KENOSHA TRUCK STOP,location_details.php?id=417,https://www.truckstopsandservices.com/location_details.php?id=417,Trucker,bp-,42.615474,-87.948868,I-94,340,11800 BURLINGTON RD,KENOSHA,WI,53144,262-854-5072 (TRAVEL CENTER),,,262-854-5032,,50,,,10,6,0,,,,,,,,,,,,
49,Wisconsin,KENSINGTON MOTOMART,location_details.php?id=12061,https://www.truckstopsandservices.com/location_details.php?id=12061,Trucker,ind_dealer_1,44.259025,-88.361189,WI 441,,320 S KENSINGTON DR,APPLETON,WI,54915,920-830-4160 (TRAVEL CENTER),920-733-3990 (SUBWAY),,,,0,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,KICKAPOO KWK STOP,location_details.php?id=11935,https://www.truckstopsandservices.com/location_details.php?id=11935,Trucker,bp-,43.445465,-90.771267,US 14,,896 W KICKAPOO ST,READSTOWN,WI,54652,608-629-5717 (TRAVEL CENTER),,,608-629-5776,,6,,,4,1,0,,,,,,,,,,,,
49,Wisconsin,KONE'S BP,location_details.php?id=11965,https://www.truckstopsandservices.com/location_details.php?id=11965,Trucker,bp-,43.509593,-88.220085,US 45,,890 FOND DU LAC AVE,KEWASKUM,WI,53040,262-626-8471 (TRAVEL CENTER),,,,,20,,,4,0,0,,,,,,,,,,,,
49,Wisconsin,KOUNTRY KORNERS MINI MART,location_details.php?id=11944,https://www.truckstopsandservices.com/location_details.php?id=11944,Trucker,exxon,43.586975,-88.428417,US 41,,211 CHURCH ST,LOMIRA,WI,53048,920-269-4114 (TRAVEL CENTER),,,920-269-2902,,10,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,KRACHEY'S BP,location_details.php?id=11938,https://www.truckstopsandservices.com/location_details.php?id=11938,Trucker,bp-,43.029355,-91.1289,US 18,,1910 S MARQUETTE RD,PRAIRIE DU CHIEN,WI,53821,608-326-8155 (TRAVEL CENTER),,,608-326-5497,,25,,,2,6,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART,location_details.php?id=19223,https://www.truckstopsandservices.com/location_details.php?id=19223,Trucker,ind_dealer_1,45.230382,-87.996757,US 141,,403 US 141,CRIVITZ,WI,54114,715-716-6081 (TRAVEL CENTER),,,,,5,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #056,location_details.php?id=54497,https://www.truckstopsandservices.com/location_details.php?id=54497,Trucker,ind_dealer_1,44.16539,-88.464993,US 41,129,1305 S COMMERICAL ST,NEENAH,WI,54956,920-722-3048 (TRAVEL CENTER),,,,,4,0,0,1,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #057,location_details.php?id=19211,https://www.truckstopsandservices.com/location_details.php?id=19211,Trucker,ind_dealer_1,45.132944,-89.152906,US 45,,104 SUPERIOR ST,ANTIGO,WI,54409,715-623-5253 (TRAVEL CENTER),,,,,0,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #064,location_details.php?id=54498,https://www.truckstopsandservices.com/location_details.php?id=54498,Trucker,ind_dealer_1,45.93405,-90.452667,WI 13,,214 4TH AVE S,PARK FALLS,WI,54552,715-762-3411 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #065,location_details.php?id=19214,https://www.truckstopsandservices.com/location_details.php?id=19214,Trucker,citgo,46.595304,-90.878168,US 2,,521 LAKE SHORE DR E,ASHLAND,WI,54806,715-682-5521 (TRAVEL CENTER),,,,,0,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #066,location_details.php?id=54499,https://www.truckstopsandservices.com/location_details.php?id=54499,Trucker,,45.91367,-89.253349,,,114 W PINE ST,EAGLE RIVER,WI,54521,715-479-2088 (TRAVEL CENTER),,,,,2,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #067,location_details.php?id=54500,https://www.truckstopsandservices.com/location_details.php?id=54500,Trucker,ind_dealer_1,45.79765,-89.16301,US 45,,1691 SUPERIOR ST,THREE LAKES,WI,54562,715-546-3521 (TRAVEL CENTER),,,,,1,2,2,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #070,location_details.php?id=54501,https://www.truckstopsandservices.com/location_details.php?id=54501,Trucker,ind_dealer_1,46.16559,-90.062417,US 51,,5206 US HWY 51 N,MERCER,WI,54547,715-476-2900 (TRAVEL CENTER),,,,,,,,1,,,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #071,location_details.php?id=54502,https://www.truckstopsandservices.com/location_details.php?id=54502,Trucker,ind_dealer_1,45.90843,-89.487045,WI 70,,310 WI 70,ST. GERMAIN,WI,54558,715-479-1144 (TRAVEL CENTER),,,,,4,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #072,location_details.php?id=54503,https://www.truckstopsandservices.com/location_details.php?id=54503,Trucker,ind_dealer_1,45.63284,-89.401266,,BUS 8 W,724 LINCOLN ST,RHINELANDER,WI,54501,715-369-7648 (TRAVEL CENTER),,,,,2,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #075,location_details.php?id=12003,https://www.truckstopsandservices.com/location_details.php?id=12003,Trucker,citgo,45.136257,-90.333789,WI 13,,341 S 8TH ST,MEDFORD,WI,54451,715-748-4696 (TRAVEL CENTER),,,,,4,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #076,location_details.php?id=54504,https://www.truckstopsandservices.com/location_details.php?id=54504,Trucker,ind_dealer_1,45.053247,-87.737689,BUS 41,,510 MAPLE ST,PESHTIGO,WI,54157,715-441-7113 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #077,location_details.php?id=54505,https://www.truckstopsandservices.com/location_details.php?id=54505,Trucker,ind_dealer_1,45.439522,-88.65264,WI 32,,4428 N BRANCH ST,WABENO,WI,54566,715-216-5394 (TRAVEL CENTER),,,,,8,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #078,location_details.php?id=54506,https://www.truckstopsandservices.com/location_details.php?id=54506,Trucker,ind_dealer_1,44.999213,-88.366122,WI 32,,916 MAIN ST,SURING,WI,54174,920-344-0311 (TRAVEL CENTER),,,,,5,0,0,3,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #079,location_details.php?id=19207,https://www.truckstopsandservices.com/location_details.php?id=19207,Trucker,citgo,46.700059,-92.038704,US 2,,2821 E 2ND ST,SUPERIOR,WI,54880,715-394-6087 (TRAVEL CENTER),,,,,3,,,4,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #083,location_details.php?id=54507,https://www.truckstopsandservices.com/location_details.php?id=54507,Trucker,ind_dealer_1,45.883669,-89.730145,WI 70,,8650 MORGAN RD,MINOCQUA,WI,54548,715-358-6673 (TRAVEL CENTER),,,,,8,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KRIST FOOD MART #085,location_details.php?id=54508,https://www.truckstopsandservices.com/location_details.php?id=54508,Trucker,ind_dealer_1,45.465043,-91.099855,US 8,,119 1ST ST,LADYSMITH,WI,54848,715-532-0638 (TRAVEL CENTER),,,,,20,0,0,6,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=48413,https://www.truckstopsandservices.com/location_details.php?id=48413,Trucker,kwik-trip,46.603678,-90.856414,US 2,24TH AVE E,2300 LAKE SHORE DR E,ASHLAND,WI,54806,715-682-2118 (TRAVEL CENTER),,,715-682-1140,,8,,,3,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=48414,https://www.truckstopsandservices.com/location_details.php?id=48414,Trucker,kwik-trip,44.842674,-91.589011,I-94,59,4395 N TOWN HALL RD,EAU CLAIRE,WI,54703,715-874-5945,,,,,15,,,4,3,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=48416,https://www.truckstopsandservices.com/location_details.php?id=48416,Trucker,kwik-trip,44.627708,-90.139406,HWY 10,186,4000 S DRAXLER DR,MARSHFIELD,WI,54449,715-591-0023 (TRAVEL CENTER),,,,,8,,,4,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=48417,https://www.truckstopsandservices.com/location_details.php?id=48417,Trucker,kwik-trip,43.940502,-90.786756,I-90,28,1751 E WISCONSIN ST,SPARTA,WI,54656,608-269-6122 (TRAVEL CENTER),,,,,0,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=48419,https://www.truckstopsandservices.com/location_details.php?id=48419,Trucker,kwik-trip,43.898939,-91.09941,I-90,2,985 W CITY HWY 16,WEST SALEM,WI,54669,608-786-2412 (TRAVEL CENTER),,,,,0,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=48421,https://www.truckstopsandservices.com/location_details.php?id=48421,Trucker,kwik-trip,43.048623,-88.256967,I-94,293,2001 GOLF RD,WAUKESHA,WI,53188,262-524-1354 (TRAVEL CENTER),,,262-524-1374,,8,,,6,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=57087,https://www.truckstopsandservices.com/location_details.php?id=57087,Trucker,kwik-trip,43.093519,-88.760053,I-94,267,1080 REMMEL DRIVE,JOHNSON CREEK,WI,53094,920-699-2922,,,,,,,,,,,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=52880,https://www.truckstopsandservices.com/location_details.php?id=52880,Trucker,kwik-trip,44.345413,-87.842923,I-43,171,111 BOHEMIA DR,DENMARK,WI,54208,920-863-2163 (TRAVEL CENTER),,,,,10,,,3,0,0,,,,,,,,,,,,
49,Wisconsin,Kwik Trip,location_details.php?id=64934,https://www.truckstopsandservices.com/location_details.php?id=64934,Trucker,,44.96405515,-92.5602215,I-94,,,Roberts,WI,54023,715-760-4117,,,,,,,,,,,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47753,https://www.truckstopsandservices.com/location_details.php?id=47753,Trucker,kwik-trip,44.250011,-91.473219,WI 95,WI 93,1625 E MAIN ST,ARCADIA,WI,54612,608-323-8058 (TRAVEL CENTER),,,,,12,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47743,https://www.truckstopsandservices.com/location_details.php?id=47743,Trucker,kwik-trip,44.935479,-92.196431,I-94,28,531 WI 128,WILSON,WI,54027,715-772-4283 (TRAVEL CENTER),,,,,100,0,0,5,6,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47489,https://www.truckstopsandservices.com/location_details.php?id=47489,Trucker,kwik-trip,45.099834,-91.509175,US 53,110,1625 WOODARD RD,BLOOMER,WI,54742,715-568-1550 (TRAVEL CENTER),,,,,25,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47746,https://www.truckstopsandservices.com/location_details.php?id=47746,Trucker,kwik-trip,46.69743,-92.035312,US 2,,3027 US 2,SUPERIOR,WI,54880,715-392-2954 (TRAVEL CENTER),,,,,10,,,4,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47747,https://www.truckstopsandservices.com/location_details.php?id=47747,Trucker,kwik-trip,43.854364,-88.86223,WI 23,,1123 WI 23,RIPON,WI,54971,920-745-2180 (TRAVEL CENTER),,,,,10,,,2,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47495,https://www.truckstopsandservices.com/location_details.php?id=47495,Trucker,kwik-trip,42.634586,-89.030854,US 51,,3123 US 51,JANESVILLE,WI,53546,608-752-3354 (TRAVEL CENTER),,,,,7,,,4,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47762,https://www.truckstopsandservices.com/location_details.php?id=47762,Trucker,kwik-trip,43.752543,-88.46292,US 41,97,980 S HICKORY ST,FOND DU LAC,WI,54935,920-921-2925 (TRAVEL CENTER),,,,,45,,,4,3,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47754,https://www.truckstopsandservices.com/location_details.php?id=47754,Trucker,kwik-trip,44.929092,-90.313087,WI 29,132,301 ELDERBERRY RD,ABBOTSFORD,WI,54405,715-223-0704 (TRAVEL CENTER),,,715-223-0759,,15,0,0,5,3,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47765,https://www.truckstopsandservices.com/location_details.php?id=47765,Trucker,kwik-trip,43.090099,-88.910102,I-94,259,105 TYRANENA PARK RD,LAKE MILLS,WI,53551,920-648-3033 (TRAVEL CENTER),,,920-648-3329,,4,0,0,3,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47488,https://www.truckstopsandservices.com/location_details.php?id=47488,Trucker,kwik-trip,44.290581,-91.242063,US 53,WI 95,511 W 4TH ST,BLAIR,WI,54616,608-989-2144 (TRAVEL CENTER),,,,,6,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47758,https://www.truckstopsandservices.com/location_details.php?id=47758,Trucker,kwik-trip,44.941638,-92.374169,I-94,19,940 BALDWIN PLAZA DR,BALDWIN,WI,54002,715-684-5145 (TRAVEL CENTER),,,,,35,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=11955,https://www.truckstopsandservices.com/location_details.php?id=11955,Trucker,kwik-trip,44.099597,-88.542018,US 41,124,5821 GREEN VALLEY RD,OSHKOSH,WI,54904,920-232-1278 (TRAVEL CENTER),,,920-233-3457,,15,0,0,4,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=11962,https://www.truckstopsandservices.com/location_details.php?id=11962,Trucker,exxon,43.250968,-88.184419,US 41/45,57,2900 WI-167,RICHFIELD,WI,53076,262-628-1620 (TRAVEL CENTER),,,262-628-0036,,20,,,4,3,2,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47491,https://www.truckstopsandservices.com/location_details.php?id=47491,Trucker,kwik-trip,44.88592,-91.418405,US 53,94,2997 COMMERCIAL BLVD,CHIPPEWA FALLS,WI,54729,715-723-0761 (TRAVEL CENTER),,,,,8,0,0,2,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47751,https://www.truckstopsandservices.com/location_details.php?id=47751,Trucker,kwik-trip,42.87162,-87.932704,I-94,322,9535 S 13TH ST,OAK CREEK,WI,53154,414-762-2370 (TRAVEL CENTER),,,,,0,0,0,7,0,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47487,https://www.truckstopsandservices.com/location_details.php?id=47487,Trucker,kwik-trip,44.294128,-90.831287,I-94,116,751 WI 54,BLACK RIVER FALLS,WI,54615,715-284-9247 (TRAVEL CENTER),,,715-284-9546,,10,,,5,3,0,,,,,,,,,,,,
49,Wisconsin,KWIK TRIP,location_details.php?id=47767,https://www.truckstopsandservices.com/location_details.php?id=47767,Trucker,kwik-trip,44.198676,-88.681163,US 45,CO RD II,5600 CO RD II,LARSEN,WI,54947,920-836-9510 (TRAVEL CENTER),,,,,7,0,0,2,0,0,,,,,,,,,,,,
